,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
11,11,Kaleb Ort,Boston Red Sox,2.0,2,1,1,0,1,1,5.66,24,17,11,1,5,3,4,49,-0.003,0.68,-0.0,0.39,0.1,6,Miami Marlins,1.0
12,12,Wade Miley,Milwaukee Brewers,4.0,3,2,2,3,3,1,3.02,74,40,17,2,21,6,5,48,-0.009,1.28,-0.01,1.39,0.1,12,New York Mets,0.0
13,13,Kodai Senga,New York Mets,5.0,5,2,2,2,8,0,3.53,102,59,28,14,17,6,6,55,0.058,1.01,0.01,0.37,0.6,15,Milwaukee Brewers,1.0
14,14,Cristian Javier,Houston Astros,4.0,8,6,6,1,1,2,3.72,80,46,30,8,8,5,14,22,-0.4,0.9,-0.26,0.97,-3.9,12,St. Louis Cardinals,0.0
15,15,Miles Mikolas,St. Louis Cardinals,5.2,7,5,5,3,4,0,4.44,86,55,37,4,14,7,13,36,-0.192,1.04,-0.02,0.2,-2.2,17,Houston Astros,1.0
16,16,Aaron Nola,Philadelphia Phillies,5.0,7,4,4,3,4,2,4.51,97,65,36,14,15,12,5,38,0.028,0.83,0.02,0.82,-1.3,15,Chicago Cubs,0.0
17,17,Drew Smyly,Chicago Cubs,3.2,9,7,7,1,2,2,3.96,86,58,35,10,13,6,13,16,-0.37,0.68,-0.16,0.49,-5.1,11,Philadelphia Phillies,1.0
18,18,Joey Wentz,Detroit Tigers,4.2,9,6,4,2,5,2,6.78,97,64,45,8,11,5,15,29,-0.317,0.54,-0.08,0.23,-3.6,14,Texas Rangers,0.0
19,19,Dane Dunning,Texas Rangers,8.2,4,2,2,0,10,1,2.69,100,75,39,11,25,14,6,78,0.175,0.31,0.13,0.37,2.7,26,Detroit Tigers,1.0
20,20,Logan Allen,Cleveland Guardians,3.2,3,0,0,2,5,0,3.47,98,61,41,7,13,5,4,58,0.146,0.98,0.08,0.87,1.6,11,Kansas City Royals,0.0
21,21,Austin Cox,Kansas City Royals,3.2,4,4,4,4,2,1,2.25,68,39,20,2,17,4,9,35,-0.233,0.97,0.0,0.0,-2.4,11,Cleveland Guardians,1.0
22,22,Michael Grove,Los Angeles Dodgers,5.0,8,4,4,2,3,0,7.54,78,50,33,6,11,7,11,36,-0.049,1.17,-0.04,1.49,-1.0,15,Colorado Rockies,0.0
23,23,Kyle Freeland,Colorado Rockies,5.0,4,6,6,5,7,1,4.88,100,61,31,10,20,2,10,37,-0.308,1.18,-0.01,0.03,-3.0,15,Los Angeles Dodgers,1.0
24,24,Lucas Giolito,Chicago White Sox,7.0,6,4,4,0,9,2,3.53,98,66,34,14,18,7,11,58,-0.001,0.49,0.0,0.14,-0.3,21,Los Angeles Angels,0.0
25,25,Jaime Barria,Los Angeles Angels,3.0,7,5,5,2,0,3,2.92,59,41,30,6,5,4,12,23,-0.347,0.9,-0.26,1.12,-3.4,9,Chicago White Sox,1.0
26,26,Zach Eflin,Tampa Bay Rays,7.0,7,2,2,0,7,0,3.29,83,66,40,11,15,9,12,62,0.061,0.76,0.03,0.66,1.7,21,Arizona Diamondbacks,0.0
27,27,Zach Davies,Arizona Diamondbacks,7.0,2,0,0,2,3,0,6.54,84,45,27,5,13,11,8,74,0.422,0.96,0.33,1.25,3.7,21,Tampa Bay Rays,1.0
28,28,Domingo Germán,New York Yankees,9.0,0,0,0,0,9,0,4.54,99,72,35,17,20,8,10,96,0.236,0.35,0.12,0.3,4.2,27,Oakland Athletics,0.0
29,29,JP Sears,Oakland Athletics,4.0,5,7,5,3,5,1,4.43,92,55,32,9,14,4,9,30,-0.241,0.84,0.0,0.0,-3.9,12,New York Yankees,1.0
