,Unnamed: 0,Name,Team,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Opponent,Hmcrt_adv
16,16,Lucas Giolito,Chicago White Sox,6.0,5,2,2,2,9,1,3.59,93,62,31,18,13,5,9,61,0.116,1.56,0.03,0.6,1.1,18,Kansas City Royals,0.0
17,17,Jordan Lyles,Kansas City Royals,9.0,6,4,4,0,6,2,6.2,112,78,49,8,21,13,14,65,-0.114,0.81,-0.01,0.14,0.7,27,Chicago White Sox,1.0
18,18,Noah Syndergaard,Los Angeles Dodgers,1.0,1,0,0,1,0,0,6.12,20,11,5,3,3,2,1,50,0.05,1.62,0.04,2.1,0.5,3,Milwaukee Brewers,0.0
19,19,Eric Lauer,Milwaukee Brewers,3.2,4,4,3,2,4,2,4.72,67,44,25,7,12,0,11,41,-0.227,0.62,-0.17,0.76,-2.2,11,Los Angeles Dodgers,1.0
20,20,Michael Wacha,San Diego Padres,6.0,3,1,1,3,4,0,4.82,91,54,33,9,12,8,9,63,0.228,1.18,0.14,1.17,2.1,18,Minnesota Twins,0.0
21,21,Louie Varland,Minnesota Twins,6.0,5,1,1,2,6,0,4.32,95,66,43,12,11,6,10,62,0.228,1.13,0.14,1.2,2.1,18,San Diego Padres,1.0
22,22,Framber Valdez,Houston Astros,8.0,3,1,1,0,12,1,2.38,99,75,39,16,19,7,9,84,0.411,0.94,0.24,0.91,3.3,24,Los Angeles Angels,0.0
23,23,Shohei Ohtani,Los Angeles Angels,7.0,6,3,3,2,7,1,2.74,103,73,39,12,21,13,6,58,-0.042,0.95,-0.03,1.17,0.7,21,Houston Astros,1.0
24,24,Jesús Luzardo,Miami Marlins,6.0,7,1,1,2,5,0,3.38,104,60,35,10,15,8,12,57,0.168,0.83,0.08,0.69,2.1,18,Arizona Diamondbacks,0.0
25,25,Brandon Pfaadt,Arizona Diamondbacks,5.0,7,6,6,2,3,2,12.1,88,58,35,12,11,3,15,30,-0.309,0.68,-0.22,0.83,-3.4,15,Miami Marlins,1.0
26,26,Andrew Heaney,Texas Rangers,6.2,4,4,3,2,7,1,5.25,98,60,34,12,14,10,8,57,-0.069,0.69,-0.06,0.94,-0.7,20,Seattle Mariners,0.0
27,27,George Kirby,Seattle Mariners,7.0,6,0,0,0,9,0,2.62,101,75,50,10,15,10,8,74,0.399,1.03,0.23,1.0,3.4,21,Texas Rangers,1.0
28,28,Patrick Corbin,Washington Nationals,6.0,8,3,2,0,3,1,4.87,96,66,45,7,14,12,12,49,-0.08,0.66,-0.03,0.47,0.1,18,San Francisco Giants,0.0
29,29,Logan Webb,San Francisco Giants,7.0,9,1,1,1,7,0,3.46,105,82,52,8,22,16,6,61,0.308,1.41,0.13,0.99,2.6,21,Washington Nationals,1.0
