,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
13,C.Seager o0.5 HR,charliedisturco,250,0.25,0.875,Texas Rangers,C.Seager,New York Mets,0.0,0.625,Y,0.29347826086956524,0,0.2,0,0.3,0
15,Z.Gelof o0.5 Runs Scored,Thespinzone,145,0.1,0.245,Oakland Athletics,Z.Gelof,Seattle Mariners,0.0,0.145,N,0.3333333333333333,0,0.0,0,0.3,0
16,S.Brown o0.5 RBI,Thespinzone,175,0.1,0.275,Oakland Athletics,S.Brown,Seattle Mariners,0.0,0.175,N,0.29213483146067415,0,0.2,0,0.2,0
17,T.Edman o1.5 Total Bases,charliedisturco,105,0.53,1.0865,St. Louis Cardinals,T.Edman,San Diego Padres,1.0,0.5565,Y,0.3392857142857143,0,0.4,0,0.5,0
18,W.Contreras o0.5 RBI,NicholaskMartin,150,0.5,1.25,Milwaukee Brewers,W.Contreras,Chicago Cubs,0.0,0.75,Y,0.35964912280701755,0,0.8,1,0.7,1
19,W.Contreras o1.5 Total Bases,NicholaskMartin,100,0.5,1.0,Milwaukee Brewers,W.Contreras,Chicago Cubs,0.0,0.5,N,0.4298245614035088,0,0.6,1,0.6,1
20,M.Machado o0.5 RBI,NicholaskMartin,125,0.63,1.4175,San Diego Padres,M.Machado,St. Louis Cardinals,0.0,0.7875,Y,0.42016806722689076,0,0.6,1,0.6,1
21,H.Kim o0.5 Runs Scored,Thespinzone,102,0.15,0.303,San Diego Padres,H.Kim,St. Louis Cardinals,0.0,0.153,Y,0.46153846153846156,0,0.8,1,0.7,1
22,J.Soto o0.5 RBI,Thespinzone,155,0.23,0.5865,San Diego Padres,J.Soto,St. Louis Cardinals,0.0,0.3565,Y,0.34814814814814815,0,0.4,0,0.3,0
23,W.Contreras o0.5 RBI,Thespinzone,135,0.15,0.3525,Milwaukee Brewers,W.Contreras,Chicago Cubs,0.0,0.2024999999999999,Y,0.35964912280701755,0,0.8,1,0.7,1
24,A.Kirk o0.5 RBI,NicholaskMartin,165,0.83,2.1995,Toronto Blue Jays,A.Kirk,Washington Nationals,1.0,1.3695,Y,0.20408163265306123,0,0.2,0,0.1,0
25,D.Schneider o0.5 HR,Thespinzone,500,0.15,0.8999999999999999,Toronto Blue Jays,D.Schneider,Washington Nationals,1.0,0.7499999999999999,N,0.5454545454545454,1,0.6,1,0.5,0
26,D.Schneider o0.5 RBI,Thespinzone,170,0.15,0.405,Toronto Blue Jays,D.Schneider,Washington Nationals,1.0,0.255,N,0.6363636363636364,1,0.8,1,0.6,1
27,S.Espinal o0.5 HR,NicholaskMartin,1225,0.1,1.3250000000000002,Toronto Blue Jays,S.Espinal,Washington Nationals,1.0,1.225,N,0.025974025974025976,0,0.0,0,0.0,0
28,C.Bellinger o0.5 Runs Scored,Thespinzone,160,0.15,0.39,Chicago Cubs,C.Bellinger,Milwaukee Brewers,1.0,0.24,N,0.5192307692307693,1,0.4,0,0.3,0
29,M.Tauchman o0.5 Runs Scored,Thespinzone,155,0.16,0.408,Chicago Cubs,M.Tauchman,Milwaukee Brewers,1.0,0.2479999999999999,Y,0.5357142857142857,1,0.4,0,0.4,0
30,B.Woodruff u7.5 Ks,PropBetGuy,-125,1.25,2.25,Milwaukee Brewers,B.Woodruff,Chicago Cubs,0.0,1.0,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
31,A.Bohm o0.5 RBI,Thespinzone,135,0.1,0.235,Philadelphia Phillies,A.Bohm,Los Angeles Angels,1.0,0.135,N,0.39166666666666666,0,0.4,0,0.4,0
32,G.Henderson o0.5 RBI,Thespinzone,155,0.1,0.255,Baltimore Orioles,G.Henderson,Chicago White Sox,1.0,0.155,N,0.3360655737704918,0,0.0,0,0.3,0
33,R.Lewis o0.5 RBI,Thespinzone,185,0.15,0.4275,Minnesota Twins,R.Lewis,Cleveland Guardians,1.0,0.2774999999999999,N,0.5,0,0.6,1,0.5,0
