,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
10,J.Soler o0.5 RBI,Thespinzone,130,0.1,0.2299999999999999,Miami Marlins,J.Soler,St. Louis Cardinals,1,0.1299999999999999,N,0.3333333333333333,0,0.2,0,0.3,0
11,J.Soler o0.5 HR,Thespinzone,320,0.08,0.336,Miami Marlins,J.Soler,St. Louis Cardinals,1,0.256,N,0.17857142857142858,0,0.0,0,0.1,0
12,L.Arraez o0.5 RBI,Thespinzone,190,0.08,0.2319999999999999,Miami Marlins,L.Arraez,St. Louis Cardinals,1,0.1519999999999999,N,0.32926829268292684,0,0.2,0,0.3,0
13,J.Turner o0.5 Runs Scored,Thespinzone,110,0.1,0.21,Boston Red Sox,J.Turner,Texas Rangers,1,0.11,Y,0.4819277108433735,0,0.8,1,0.6,1
14,C.Seager o0.5 RBI,Thespinzone,125,0.1,0.225,Texas Rangers,C.Seager,Boston Red Sox,0,0.125,N,0.4909090909090909,0,0.4,0,0.5,0
15,C.Seager o1.5 Total Bases,charliedisturco,-115,0.58,1.0843478260869563,Texas Rangers,C.Seager,Boston Red Sox,0,0.5043478260869564,Y,0.5818181818181818,1,0.8,1,0.6,1
16,C.Seager o0.5 HR,charliedisturco,500,0.1,0.6000000000000001,Texas Rangers,C.Seager,Boston Red Sox,0,0.5000000000000001,N,0.16363636363636364,0,0.0,0,0.0,0
17,S.Lugo u5.5 Ks,cowhitchurch,-130,0.65,1.15,San Diego Padres,S.Lugo,Los Angeles Angels,1,0.4999999999999999,N,0.6666666666666666,1,0.6,1,0.7,1
18,J.Lowe o0.5 RBI,Thespinzone,182,0.1,0.282,Tampa Bay Rays,J.Lowe,Philadelphia Phillies,1,0.182,N,0.4166666666666667,0,0.2,0,0.4,0
19,L.Raley o0.5 Runs Scored,Thespinzone,115,0.1,0.215,Tampa Bay Rays,L.Raley,Philadelphia Phillies,1,0.1149999999999999,Y,0.47761194029850745,0,0.8,1,0.7,1
20,Y.Diaz o0.5 Runs Scored,Thespinzone,-105,0.1,0.1952380952380952,Houston Astros,Y.Diaz,Colorado Rockies,1,0.0952380952380952,Y,0.3958333333333333,0,0.4,0,0.3,0
21,A.Cobb o5.5 Ks,cowhitchurch,120,0.5,1.1,San Francisco Giants,A.Cobb,Seattle Mariners,1,0.6000000000000001,Y,0.5,0,0.6,1,0.4,0
24,S.Perez o0.5 RBI,Thespinzone,185,0.1,0.285,Kansas City Royals,S.Perez,Minnesota Twins,0,0.185,N,0.34615384615384615,0,0.2,0,0.2,0
25,S.Perez o0.5 HR,Thespinzone,480,0.05,0.29,Kansas City Royals,S.Perez,Minnesota Twins,0,0.24,N,0.15384615384615385,0,0.0,0,0.1,0
26,K.Senga o5.5 Ks,PropBetGuy,110,1.0,2.1,New York Mets,K.Senga,Arizona Diamondbacks,0,1.1,Y,0.8125,1,1.0,1,0.9,1
27,K.Senga o5.5 Ks,JoeDellera,108,0.5,1.04,New York Mets,K.Senga,Arizona Diamondbacks,0,0.54,Y,0.8125,1,1.0,1,0.9,1
28,R.McMahon o1.5 Total Bases,charliedisturco,145,0.5,1.225,Colorado Rockies,R.McMahon,Houston Astros,0,0.7250000000000001,N,0.35294117647058826,0,0.4,0,0.2,0
29,R.McMahon o0.5 HR,charliedisturco,525,0.1,0.625,Colorado Rockies,R.McMahon,Houston Astros,0,0.525,N,0.1411764705882353,0,0.2,0,0.1,0
30,J.France u5.5 Ks,Thespinzone,-120,0.09,0.165,Houston Astros,J.France,Colorado Rockies,1,0.075,Y,0.7272727272727273,1,0.8,1,0.7,1
31,Y.Diaz o0.5 Runs Scored,Thespinzone,100,0.1,0.2,Houston Astros,Y.Diaz,Colorado Rockies,1,0.1,Y,0.3958333333333333,0,0.4,0,0.3,0
32,M.Dubon o0.5 Runs Scored,Thespinzone,-110,0.11,0.21,Houston Astros,M.Dubon,Colorado Rockies,1,0.1,N,0.5588235294117647,1,0.6,1,0.8,1
33,N.Jones o0.5 Runs Scored,Thespinzone,150,0.15,0.375,Colorado Rockies,N.Jones,Houston Astros,0,0.225,Y,0.4117647058823529,0,0.6,1,0.4,0
34,E.Diaz o0.5 RBI,Thespinzone,188,0.1,0.288,Colorado Rockies,E.Diaz,Houston Astros,0,0.1879999999999999,N,0.35064935064935066,0,0.0,0,0.3,0
