,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
295,295,L.Arraez,San Diego Padres,Detroit Tigers,1,5,1,2,0,1,0,6,0.346,0.385,0.731,-0.074,2.3,-0.05,2.38,-0.4,3,2,0,0,0,2,904
296,296,F.Tatis,San Diego Padres,Detroit Tigers,1,6,1,2,1,0,1,6,0.349,0.462,0.812,0.408,2.06,0.25,2.13,1.1,4,-13,15,0,0,0,904
297,297,J.Profar,San Diego Padres,Detroit Tigers,1,3,0,0,0,2,1,5,0.382,0.456,0.838,-0.095,1.49,-0.06,1.54,-0.6,0,0,0,0,0,0,904
298,298,M.Machado,San Diego Padres,Detroit Tigers,1,5,0,1,2,0,0,5,0.325,0.458,0.783,-0.008,1.77,-0.01,1.83,-0.2,3,1,0,0,0,1,904
299,299,J.Cronenworth,San Diego Padres,Detroit Tigers,1,5,1,2,0,0,2,5,0.326,0.407,0.732,-0.078,1.34,-0.05,1.39,-0.1,3,2,0,0,0,2,904
300,300,X.Bogaerts,San Diego Padres,Detroit Tigers,1,2,1,0,0,3,1,5,0.31,0.363,0.673,0.009,1.29,0.01,1.34,0.3,1,0,0,0,0,0,904
301,301,J.Merrill,San Diego Padres,Detroit Tigers,1,5,2,3,3,0,0,5,0.326,0.502,0.828,0.28,1.66,0.17,1.72,3.3,8,-42,23,0,22,7,904
302,302,L.Campusano,San Diego Padres,Detroit Tigers,1,2,0,0,0,0,1,2,0.284,0.365,0.649,-0.091,1.41,-0.06,1.46,-0.9,0,0,0,0,0,0,904
303,303,D.Peralta,San Diego Padres,Detroit Tigers,1,0,0,0,0,1,0,1,0.333,0.42,0.753,0.05,1.32,0.03,1.37,0.4,0,0,0,0,0,0,904
304,304,D.Solano,San Diego Padres,Detroit Tigers,1,0,0,0,0,1,0,1,0.348,0.41,0.758,0.003,2.59,0.0,2.68,0.2,0,0,0,0,0,0,904
305,305,E.Diaz,San Diego Padres,Detroit Tigers,1,1,0,0,0,0,0,1,0.314,0.377,0.691,-0.112,2.57,-0.07,2.66,-0.4,0,0,0,0,0,0,904
306,306,M.McCoy,San Diego Padres,Detroit Tigers,1,4,0,0,0,0,1,5,0.333,0.3,0.633,-0.297,2.32,-0.18,2.41,-2.0,0,0,0,0,0,0,904
307,307,C.Carroll,Arizona Diamondbacks,San Francisco Giants,0,4,1,1,1,1,0,5,0.318,0.43,0.748,0.039,0.72,0.02,0.73,0.8,3,1,0,0,0,1,904
308,308,G.Perdomo,Arizona Diamondbacks,San Francisco Giants,0,3,1,0,0,2,1,5,0.348,0.391,0.739,0.0,0.78,0.0,0.79,-0.2,1,0,0,0,0,0,904
309,309,J.Pederson,Arizona Diamondbacks,San Francisco Giants,0,3,0,1,0,1,1,4,0.401,0.531,0.932,-0.018,1.07,-0.01,1.08,0.5,1,1,0,0,0,1,904
310,310,R.Grichuk,Arizona Diamondbacks,San Francisco Giants,0,1,0,0,0,0,0,1,0.34,0.484,0.824,-0.002,0.06,-0.0,0.06,-0.2,0,0,0,0,0,0,904
311,311,J.Bell,Arizona Diamondbacks,San Francisco Giants,0,4,0,1,1,1,1,5,0.315,0.402,0.717,0.017,1.06,0.01,1.07,-0.5,2,1,0,0,0,1,904
312,312,J.McCarthy,Arizona Diamondbacks,San Francisco Giants,0,5,0,1,0,0,1,5,0.366,0.435,0.801,-0.007,0.69,-0.0,0.7,-0.4,1,1,0,0,0,1,904
313,313,P.Smith,Arizona Diamondbacks,San Francisco Giants,0,3,2,1,1,1,1,4,0.326,0.458,0.784,0.058,0.78,0.04,0.79,0.8,4,-3,0,0,4,4,904
314,314,J.Barrosa,Arizona Diamondbacks,San Francisco Giants,0,1,0,0,0,0,0,1,0.176,0.294,0.471,-0.002,0.06,-0.0,0.06,-0.2,0,0,0,0,0,0,904
315,315,E.Suarez,Arizona Diamondbacks,San Francisco Giants,0,3,2,2,1,1,0,4,0.313,0.456,0.769,0.14,0.65,0.08,0.66,2.0,5,-49,27,0,24,6,904
316,316,L.Guillorme,Arizona Diamondbacks,San Francisco Giants,0,3,0,0,0,1,2,4,0.304,0.28,0.584,-0.028,0.79,-0.02,0.8,-0.7,0,0,0,0,0,0,904
317,317,J.Herrera,Arizona Diamondbacks,San Francisco Giants,0,3,0,0,1,0,1,4,0.289,0.275,0.565,0.004,0.94,0.0,0.95,-0.2,1,0,0,0,0,0,904
318,318,M.Yastrzemski,San Francisco Giants,Arizona Diamondbacks,1,2,0,0,0,1,2,3,0.313,0.437,0.75,-0.003,1.0,0.0,0.04,-0.1,0,0,0,0,0,0,904
319,319,M.Canha,San Francisco Giants,Arizona Diamondbacks,1,1,0,0,0,0,1,1,0.34,0.346,0.686,-0.008,0.33,0.0,0.01,-0.2,0,0,0,0,0,0,904
320,320,H.Ramos,San Francisco Giants,Arizona Diamondbacks,1,4,0,0,0,0,1,4,0.331,0.485,0.816,-0.126,0.84,-0.0,0.03,-1.2,0,0,0,0,0,0,904
321,321,M.Conforto,San Francisco Giants,Arizona Diamondbacks,1,3,1,0,0,1,1,4,0.307,0.428,0.735,-0.011,0.41,0.0,0.01,0.1,1,0,0,0,0,0,904
322,322,T.Fitzgerald,San Francisco Giants,Arizona Diamondbacks,1,4,2,2,0,0,1,4,0.351,0.541,0.891,0.04,0.91,0.0,0.03,1.0,4,-12,14,0,0,0,904
323,323,L.Wade,San Francisco Giants,Arizona Diamondbacks,1,4,1,2,4,0,1,4,0.398,0.385,0.783,0.157,1.2,0.0,0.04,2.3,7,-4,0,0,6,0,904
324,324,L.Matos,San Francisco Giants,Arizona Diamondbacks,1,3,0,0,0,1,2,4,0.235,0.322,0.557,-0.112,1.46,-0.0,0.05,-0.6,0,0,0,0,0,0,904
325,325,M.Luciano,San Francisco Giants,Arizona Diamondbacks,1,3,0,0,0,1,1,4,0.321,0.365,0.687,-0.087,1.35,-0.0,0.05,-0.5,0,0,0,0,0,0,904
326,326,B.Wisely,San Francisco Giants,Arizona Diamondbacks,1,3,0,0,0,1,1,4,0.281,0.357,0.638,-0.042,1.17,-0.0,0.04,-0.2,0,0,0,0,0,0,904
327,327,C.Casali,San Francisco Giants,Arizona Diamondbacks,1,2,0,0,0,0,2,2,0.28,0.195,0.475,-0.092,1.83,-0.0,0.06,-0.9,0,0,0,0,0,0,904
328,328,P.Bailey,San Francisco Giants,Arizona Diamondbacks,1,1,0,0,0,0,1,1,0.292,0.334,0.627,-0.014,0.57,0.0,0.02,-0.2,0,0,0,0,0,0,904
