,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
147,147,J.Ramirez,Cleveland Guardians,Chicago White Sox,0,4,1,1,0,1,1,5,0.33,0.514,0.844,0.029,0.52,0.02,0.59,-0.4,2,-31,32,0,0,2,910
148,148,J.Naylor,Cleveland Guardians,Chicago White Sox,0,4,1,2,0,0,1,4,0.324,0.467,0.791,-0.012,0.9,-0.01,1.03,0.4,3,-23,25,0,0,3,910
149,149,L.Thomas,Cleveland Guardians,Chicago White Sox,0,4,2,2,3,0,0,4,0.317,0.394,0.711,0.255,0.97,0.18,1.12,2.4,7,-33,24,0,11,6,910
150,150,K.Manzardo,Cleveland Guardians,Chicago White Sox,0,4,0,2,1,0,1,4,0.274,0.406,0.68,0.125,0.78,0.09,0.9,0.9,3,2,0,0,0,2,910
151,151,J.Noel,Cleveland Guardians,Chicago White Sox,0,4,0,0,0,0,2,4,0.311,0.537,0.848,-0.063,0.63,-0.04,0.72,-1.0,0,0,0,0,0,0,910
152,152,B.Naylor,Cleveland Guardians,Chicago White Sox,0,4,0,1,0,0,1,4,0.272,0.368,0.641,0.003,0.57,0.0,0.65,-0.3,1,1,0,0,0,1,910
153,153,B.Rocchio,Cleveland Guardians,Chicago White Sox,0,4,0,0,0,0,0,4,0.301,0.325,0.626,-0.147,0.57,-0.1,0.66,-1.9,0,0,0,0,0,0,910
154,154,N.Lopez,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,0,4,0.311,0.297,0.607,-0.071,0.94,0.0,0.0,-0.8,1,1,0,0,0,1,910
155,155,L.Robert,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,2,4,0.271,0.388,0.659,-0.016,0.72,0.0,0.0,-0.3,1,1,0,0,0,0,910
156,156,A.Benintendi,Chicago White Sox,Cleveland Guardians,1,4,0,0,0,0,0,4,0.284,0.378,0.662,-0.09,0.84,0.0,0.0,-0.9,0,0,0,0,0,0,910
157,157,A.Vaughn,Chicago White Sox,Cleveland Guardians,1,4,0,2,0,0,0,4,0.3,0.404,0.703,0.021,0.64,0.0,0.0,0.3,2,-27,29,0,0,3,910
158,158,G.Sheets,Chicago White Sox,Cleveland Guardians,1,4,0,0,0,0,2,4,0.312,0.359,0.671,-0.084,0.85,0.0,0.0,-1.1,0,0,0,0,0,0,910
159,159,K.Lee,Chicago White Sox,Cleveland Guardians,1,3,0,0,0,1,2,4,0.242,0.338,0.58,-0.058,0.67,0.0,0.0,-0.4,0,0,0,0,0,0,910
160,160,D.Fletcher,Chicago White Sox,Cleveland Guardians,1,4,0,1,0,0,0,4,0.261,0.277,0.537,-0.045,0.72,0.0,0.0,-0.4,1,1,0,0,0,1,910
161,161,B.Ramos,Chicago White Sox,Cleveland Guardians,1,3,0,0,0,1,0,4,0.218,0.288,0.507,-0.012,0.74,0.0,0.0,-0.6,0,0,0,0,0,0,910
162,162,J.Amaya,Chicago White Sox,Cleveland Guardians,1,2,0,0,0,1,0,3,0.273,0.258,0.531,-0.046,1.02,0.0,0.0,-0.2,0,0,0,0,0,0,910
163,163,T.Ward,Los Angeles Angels,Minnesota Twins,0,3,1,1,1,0,0,3,0.32,0.433,0.753,-0.007,0.6,0.0,0.0,0.7,3,1,0,0,0,1,910
164,164,J.Adams,Los Angeles Angels,Minnesota Twins,0,2,0,1,1,0,1,2,0.167,0.167,0.333,-0.017,0.33,0.0,0.0,0.4,2,1,0,0,0,1,910
165,165,Z.Neto,Los Angeles Angels,Minnesota Twins,0,3,1,2,3,0,0,3,0.328,0.455,0.783,0.17,0.56,0.0,0.0,2.9,6,-50,31,0,21,6,910
166,166,J.Lopez,Los Angeles Angels,Minnesota Twins,0,2,0,0,0,0,2,2,0.045,0.045,0.091,-0.013,0.28,0.0,0.0,-0.8,0,0,0,0,0,0,910
167,167,N.Schanuel,Los Angeles Angels,Minnesota Twins,0,2,0,1,0,1,1,3,0.338,0.354,0.692,0.027,0.67,0.0,0.0,0.1,1,1,0,0,0,1,910
168,168,E.Wagaman,Los Angeles Angels,Minnesota Twins,0,1,0,0,0,0,1,1,0.0,0.0,0.0,-0.008,0.29,0.0,0.0,-0.4,0,0,0,0,0,0,910
169,169,B.Drury,Los Angeles Angels,Minnesota Twins,0,4,0,0,0,0,0,4,0.245,0.229,0.475,-0.122,0.81,0.0,0.0,-1.5,0,0,0,0,0,0,910
170,170,M.Moniak,Los Angeles Angels,Minnesota Twins,0,4,0,0,0,0,2,4,0.267,0.387,0.654,-0.045,0.44,0.0,0.0,-0.7,0,0,0,0,0,0,910
171,171,L.O'Hoppe,Los Angeles Angels,Minnesota Twins,0,4,0,0,0,0,3,4,0.295,0.405,0.7,-0.035,0.34,0.0,0.0,-0.7,0,0,0,0,0,0,910
172,172,N.Kavadas,Los Angeles Angels,Minnesota Twins,0,4,0,3,0,0,1,4,0.262,0.364,0.626,0.019,0.23,0.0,0.0,0.7,3,3,0,0,0,3,910
173,173,M.Stefanic,Los Angeles Angels,Minnesota Twins,0,4,1,1,0,0,1,4,0.305,0.255,0.56,-0.03,0.42,0.0,0.0,-0.9,2,1,0,0,0,1,910
174,174,B.Teodosio,Los Angeles Angels,Minnesota Twins,0,3,1,1,0,0,1,3,0.083,0.083,0.167,0.008,0.43,0.0,0.0,0.6,2,1,0,0,0,1,910
175,175,C.Leblanc,Los Angeles Angels,Minnesota Twins,0,0,1,0,0,1,0,1,0.333,0.417,0.75,0.0,0.01,0.0,0.0,0.2,1,0,0,0,0,0,910
176,176,E.Julien,Minnesota Twins,Los Angeles Angels,1,5,1,1,0,0,0,5,0.313,0.355,0.668,-0.025,0.27,-0.02,0.35,-0.6,2,1,0,0,0,1,910
177,177,M.Wallner,Minnesota Twins,Los Angeles Angels,1,5,1,2,3,0,2,5,0.38,0.561,0.941,0.041,0.37,0.03,0.49,2.1,6,-26,16,0,12,6,910
178,178,J.Miranda,Minnesota Twins,Los Angeles Angels,1,4,0,0,0,0,0,4,0.333,0.459,0.792,-0.028,0.28,-0.02,0.37,-0.8,0,0,0,0,0,0,910
179,179,T.Larnach,Minnesota Twins,Los Angeles Angels,1,1,3,1,0,3,0,4,0.329,0.444,0.773,0.051,0.35,0.04,0.46,1.2,4,1,0,0,0,1,910
180,180,C.Santana,Minnesota Twins,Los Angeles Angels,1,4,2,2,2,0,1,4,0.325,0.425,0.751,0.236,0.59,0.19,0.79,3.3,6,-19,0,0,21,5,910
181,181,R.Jeffers,Minnesota Twins,Los Angeles Angels,1,3,1,1,2,0,0,4,0.309,0.45,0.759,0.049,0.52,0.04,0.69,-0.2,4,1,0,0,0,1,910
182,182,B.Lee,Minnesota Twins,Los Angeles Angels,1,4,0,0,0,0,1,4,0.268,0.313,0.581,-0.053,0.48,-0.04,0.63,-1.4,0,0,0,0,0,0,910
183,183,K.Farmer,Minnesota Twins,Los Angeles Angels,1,3,2,2,3,1,0,4,0.296,0.363,0.659,0.191,0.4,0.15,0.53,2.8,7,-3,0,0,5,5,910
184,184,D.Keirsey,Minnesota Twins,Los Angeles Angels,1,4,0,1,0,0,1,4,0.143,0.143,0.286,-0.015,0.15,-0.01,0.2,-0.6,1,1,0,0,0,1,910
185,185,J.India,Cincinnati Reds,St. Louis Cardinals,0,3,1,0,0,2,0,5,0.349,0.388,0.736,0.076,1.02,0.0,0.0,0.5,1,0,0,0,0,0,910
186,186,E.De,Cincinnati Reds,St. Louis Cardinals,0,3,1,1,0,2,2,5,0.344,0.474,0.818,0.095,0.99,0.0,0.0,0.5,2,1,0,0,0,1,910
187,187,T.Stephenson,Cincinnati Reds,St. Louis Cardinals,0,5,0,1,0,0,2,5,0.337,0.457,0.794,-0.133,0.9,0.0,0.0,-1.6,1,1,0,0,0,1,910
188,188,T.Friedl,Cincinnati Reds,St. Louis Cardinals,0,4,1,1,2,0,0,4,0.299,0.378,0.677,0.106,1.08,0.0,0.0,0.7,4,1,0,0,0,1,910
189,189,S.Steer,Cincinnati Reds,St. Louis Cardinals,0,3,0,0,0,1,2,4,0.326,0.406,0.731,-0.046,0.82,0.0,0.0,-0.4,0,0,0,0,0,0,910
190,190,T.France,Cincinnati Reds,St. Louis Cardinals,0,4,0,1,1,0,0,4,0.325,0.386,0.711,0.036,0.77,0.0,0.0,0.2,2,1,0,0,0,1,910
191,191,J.Fraley,Cincinnati Reds,St. Louis Cardinals,0,3,0,1,0,1,1,4,0.329,0.385,0.714,0.086,0.73,0.0,0.0,0.4,1,-16,17,0,0,2,910
192,192,S.Espinal,Cincinnati Reds,St. Louis Cardinals,0,4,0,2,0,0,1,4,0.313,0.394,0.706,-0.054,0.82,0.0,0.0,-0.3,2,2,0,0,0,2,910
193,193,A.Rosario,Cincinnati Reds,St. Louis Cardinals,0,4,0,0,0,0,2,4,0.315,0.39,0.705,-0.143,1.27,0.0,0.0,-1.6,0,0,0,0,0,0,910
194,194,B.Donovan,St Louis Cardinals,St. Louis Cardinals,0,4,0,3,0,0,0,4,0.334,0.398,0.732,0.079,0.77,0.0,0.05,0.7,3,3,0,0,0,3,910
195,195,A.Burleson,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,0,4,0.313,0.436,0.749,-0.151,1.13,-0.01,0.08,-1.5,0,0,0,0,0,0,910
196,196,P.Goldschmidt,St Louis Cardinals,St. Louis Cardinals,0,3,0,2,0,1,0,4,0.303,0.415,0.718,0.09,0.95,0.0,0.07,0.8,2,-26,28,0,0,3,910
197,197,N.Arenado,St Louis Cardinals,St. Louis Cardinals,0,4,0,2,0,0,2,4,0.319,0.394,0.713,0.034,1.58,0.0,0.11,0.1,2,2,0,0,0,2,910
198,198,L.Nootbaar,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,1,1,4,0.337,0.394,0.731,0.003,1.76,0.0,0.12,-0.4,0,0,0,0,0,0,910
199,199,J.Walker,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,1,4,0.235,0.298,0.533,-0.191,2.08,-0.01,0.15,-1.4,0,0,0,0,0,0,910
200,200,T.Saggese,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,2,4,0.0,0.0,0.0,-0.153,1.71,-0.01,0.12,-1.2,0,0,0,0,0,0,910
201,201,P.Pages,St Louis Cardinals,St. Louis Cardinals,0,3,0,1,0,0,1,3,0.287,0.395,0.682,-0.021,0.6,-0.0,0.04,-0.2,1,1,0,0,0,1,910
202,202,M.Carpenter,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,1,1,0.317,0.378,0.695,-0.098,3.81,-0.0,0.27,-0.8,0,0,0,0,0,0,910
203,203,M.Siani,St Louis Cardinals,St. Louis Cardinals,0,2,0,0,0,0,1,2,0.286,0.307,0.593,-0.043,0.79,-0.0,0.06,-0.4,0,0,0,0,0,0,910
204,204,J.Fermin,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,0,1,0.243,0.194,0.436,-0.028,1.07,-0.0,0.07,-0.2,0,0,0,0,0,0,910
205,205,J.Wilson,Oakland Athletics,Houston Astros,0,5,0,1,0,0,0,6,0.279,0.308,0.587,-0.076,1.32,0.0,0.0,-1.3,1,1,0,0,0,1,910
206,206,B.Rooker,Oakland Athletics,Houston Astros,0,5,1,1,0,0,2,5,0.371,0.579,0.95,-0.237,1.99,0.0,0.0,-1.2,2,1,0,0,0,1,910
207,207,J.Bleday,Oakland Athletics,Houston Astros,0,5,0,2,0,0,2,5,0.323,0.452,0.774,-0.094,1.66,0.0,0.0,0.1,2,-37,39,0,0,3,910
208,208,S.Langeliers,Oakland Athletics,Houston Astros,0,4,0,1,1,0,3,5,0.282,0.441,0.724,-0.108,1.63,0.0,0.0,-0.7,2,1,0,0,0,1,910
209,209,S.Brown,Oakland Athletics,Houston Astros,0,5,0,0,0,0,1,5,0.302,0.412,0.714,-0.188,1.39,0.0,0.0,-1.1,0,0,0,0,0,0,910
210,210,Z.Gelof,Oakland Athletics,Houston Astros,0,5,2,2,1,0,2,5,0.273,0.376,0.65,-0.052,1.55,0.0,0.0,0.6,5,-15,0,0,17,5,910
211,211,A.Alvarez,Oakland Athletics,Houston Astros,0,3,0,0,0,0,2,3,0.289,0.278,0.567,-0.051,0.69,0.0,0.0,-0.7,0,0,0,0,0,0,910
212,212,D.Cameron,Oakland Athletics,Houston Astros,0,1,1,1,0,1,0,2,0.258,0.327,0.584,0.192,2.85,0.0,0.0,1.0,2,1,0,0,0,1,910
213,213,M.Schuemann,Oakland Athletics,Houston Astros,0,4,0,1,1,0,1,5,0.311,0.309,0.62,0.078,1.89,0.0,0.0,0.4,2,-10,11,0,0,2,910
214,214,R.Noda,Oakland Athletics,Houston Astros,0,2,0,0,0,1,1,3,0.245,0.193,0.438,-0.021,0.61,0.0,0.0,-0.2,0,0,0,0,0,0,910
215,215,T.Nevin,Oakland Athletics,Houston Astros,0,1,0,0,0,0,0,1,0.287,0.316,0.604,-0.063,2.29,0.0,0.0,-0.2,0,0,0,0,0,0,910
216,216,N.Allen,Oakland Athletics,Houston Astros,0,1,0,0,1,0,0,1,0.224,0.238,0.461,0.007,2.69,0.0,0.0,-0.3,1,0,0,0,0,0,910
217,217,J.Altuve,Houston Astros,Oakland Athletics,1,5,0,3,2,1,0,6,0.359,0.452,0.811,0.398,1.75,0.27,2.0,1.7,5,-25,28,0,0,4,910
218,218,Y.Alvarez,Houston Astros,Oakland Athletics,1,6,0,2,0,0,0,6,0.396,0.57,0.966,-0.034,2.36,-0.02,2.69,-0.3,2,2,0,0,0,0,910
219,219,K.Tucker,Houston Astros,Oakland Athletics,1,6,0,0,0,0,2,6,0.389,0.563,0.952,-0.51,2.67,-0.35,3.04,-2.1,0,0,0,0,0,0,910
220,220,A.Bregman,Houston Astros,Oakland Athletics,1,5,0,0,0,1,0,6,0.313,0.443,0.756,-0.206,2.22,-0.14,2.54,-1.0,0,0,0,0,0,0,910
221,221,Y.Diaz,Houston Astros,Oakland Athletics,1,5,0,2,0,0,0,5,0.326,0.453,0.779,-0.14,2.02,-0.1,2.31,-0.3,2,-23,25,0,0,3,910
222,222,J.Pena,Houston Astros,Oakland Athletics,1,5,0,0,0,0,1,5,0.307,0.399,0.705,-0.288,2.17,-0.2,2.47,-1.4,0,0,0,0,0,0,910
223,223,V.Caratini,Houston Astros,Oakland Athletics,1,5,0,2,0,0,2,5,0.336,0.412,0.749,-0.173,1.75,-0.12,2.0,-0.5,2,2,0,0,0,2,910
224,224,J.Meyers,Houston Astros,Oakland Athletics,1,2,0,0,0,0,1,2,0.289,0.369,0.658,-0.072,1.61,-0.05,1.83,-0.6,0,0,0,0,0,0,910
225,225,B.Gamel,Houston Astros,Oakland Athletics,1,2,1,0,0,1,0,3,0.398,0.355,0.753,-0.082,2.15,-0.06,2.46,-0.3,1,0,0,0,0,0,910
226,226,C.McCormick,Houston Astros,Oakland Athletics,1,1,0,0,0,0,0,1,0.271,0.306,0.576,-0.053,1.92,-0.04,2.19,-0.5,0,0,0,0,0,0,910
227,227,M.Dubon,Houston Astros,Oakland Athletics,1,1,0,0,0,0,0,1,0.292,0.362,0.654,-0.031,1.24,-0.02,1.42,-0.2,0,0,0,0,0,0,910
228,228,J.Singleton,Houston Astros,Oakland Athletics,1,1,0,1,1,0,0,1,0.318,0.384,0.702,0.247,2.05,0.17,2.34,1.4,2,0,0,1,0,3,910
229,229,J.Heyward,Houston Astros,Oakland Athletics,1,2,2,0,0,0,1,2,0.279,0.374,0.653,-0.169,3.19,-0.12,3.65,-0.5,2,0,0,0,0,0,910
230,230,M.Semien,Texas Rangers,Arizona Diamondbacks,0,4,0,0,0,0,2,4,0.306,0.384,0.691,-0.068,0.64,-0.0,0.04,-0.9,0,0,0,0,0,0,910
231,231,J.Smith,Texas Rangers,Arizona Diamondbacks,0,4,0,1,0,0,2,4,0.353,0.41,0.763,-0.005,0.49,0.0,0.03,-0.1,1,1,0,0,0,1,910
232,232,W.Langford,Texas Rangers,Arizona Diamondbacks,0,4,0,2,0,0,1,4,0.315,0.384,0.699,0.024,0.61,0.0,0.04,0.2,2,2,0,0,0,2,910
233,233,A.Garcia,Texas Rangers,Arizona Diamondbacks,0,3,0,0,0,1,1,4,0.278,0.389,0.667,-0.04,0.81,-0.0,0.05,-0.8,0,0,0,0,0,0,910
234,234,N.Lowe,Texas Rangers,Arizona Diamondbacks,0,3,0,0,0,1,3,4,0.358,0.384,0.741,-0.053,0.79,-0.0,0.05,-0.8,0,0,0,0,0,0,910
235,235,J.Jung,Texas Rangers,Arizona Diamondbacks,0,4,0,0,0,0,2,4,0.305,0.436,0.741,-0.068,0.64,-0.0,0.04,-1.0,0,0,0,0,0,0,910
236,236,J.Heim,Texas Rangers,Arizona Diamondbacks,0,3,0,0,0,0,1,3,0.263,0.33,0.593,-0.049,0.64,-0.0,0.04,-0.6,0,0,0,0,0,0,910
237,237,E.Duran,Texas Rangers,Arizona Diamondbacks,0,2,0,0,0,1,1,3,0.296,0.333,0.629,0.0,0.39,0.0,0.02,-0.0,0,0,0,0,0,0,910
238,238,L.Taveras,Texas Rangers,Arizona Diamondbacks,0,3,0,0,0,0,0,3,0.281,0.342,0.623,-0.051,0.68,-0.0,0.04,-0.6,0,0,0,0,0,0,910
239,239,C.Carroll,Arizona Diamondbacks,Texas Rangers,1,4,0,1,0,0,3,5,0.315,0.42,0.735,-0.035,0.43,-0.03,0.54,-0.1,1,-19,20,0,0,2,910
240,240,K.Marte,Arizona Diamondbacks,Texas Rangers,1,4,0,0,0,0,1,4,0.365,0.546,0.91,-0.054,0.5,-0.04,0.62,-1.4,0,0,0,0,0,0,910
241,241,J.Pederson,Arizona Diamondbacks,Texas Rangers,1,2,2,1,1,1,0,3,0.404,0.536,0.941,0.114,0.36,0.08,0.45,1.0,4,-21,0,0,22,4,910
242,242,J.Bell,Arizona Diamondbacks,Texas Rangers,1,1,0,0,0,0,1,1,0.315,0.399,0.714,-0.005,0.18,-0.0,0.22,-0.4,0,0,0,0,0,0,910
243,243,C.Walker,Arizona Diamondbacks,Texas Rangers,1,4,2,2,3,0,2,4,0.338,0.483,0.822,0.204,0.39,0.15,0.48,2.2,7,-23,0,0,25,8,910
244,244,J.McCarthy,Arizona Diamondbacks,Texas Rangers,1,4,1,1,0,0,0,4,0.363,0.427,0.79,-0.015,0.17,-0.01,0.21,0.0,2,1,0,0,0,1,910
245,245,P.Smith,Arizona Diamondbacks,Texas Rangers,1,4,1,1,1,0,2,4,0.34,0.559,0.899,-0.018,0.26,-0.01,0.33,0.6,3,-5,6,0,0,2,910
246,246,E.Suarez,Arizona Diamondbacks,Texas Rangers,1,3,0,1,0,1,0,4,0.319,0.466,0.786,0.014,0.23,0.01,0.28,-0.2,1,1,0,0,0,1,910
247,247,G.Perdomo,Arizona Diamondbacks,Texas Rangers,1,4,0,1,0,0,0,4,0.347,0.384,0.731,0.013,0.33,0.01,0.41,-0.4,1,1,0,0,0,1,910
248,248,J.Herrera,Arizona Diamondbacks,Texas Rangers,1,4,0,2,1,0,0,4,0.294,0.299,0.593,-0.029,0.41,-0.02,0.52,0.4,3,-1,3,0,0,3,910
249,249,L.Arraez,San Diego Padres,Seattle Mariners,0,5,2,3,0,0,0,5,0.351,0.389,0.739,0.006,0.76,0.0,0.91,0.5,5,3,0,0,0,3,910
250,250,F.Tatis,San Diego Padres,Seattle Mariners,0,5,1,2,3,0,2,5,0.345,0.463,0.808,0.236,0.89,0.17,1.06,2.0,6,-13,0,0,15,0,910
251,251,J.Profar,San Diego Padres,Seattle Mariners,0,4,1,2,0,1,1,5,0.382,0.458,0.839,0.072,0.51,0.05,0.62,0.5,3,-23,25,0,0,3,910
252,252,M.Machado,San Diego Padres,Seattle Mariners,0,5,1,2,4,0,1,5,0.329,0.472,0.801,0.163,0.71,0.12,0.85,2.4,7,-24,0,0,26,5,910
253,253,J.Cronenworth,San Diego Padres,Seattle Mariners,0,2,0,0,0,2,0,4,0.329,0.405,0.733,0.021,0.6,0.01,0.72,0.1,0,0,0,0,0,0,910
254,254,X.Bogaerts,San Diego Padres,Seattle Mariners,0,4,0,0,0,0,1,4,0.307,0.375,0.682,-0.12,0.71,-0.09,0.85,-1.8,0,0,0,0,0,0,910
255,255,J.Merrill,San Diego Padres,Seattle Mariners,0,4,0,0,0,0,1,4,0.32,0.495,0.815,-0.027,0.27,-0.02,0.32,-0.4,0,0,0,0,0,0,910
256,256,D.Solano,San Diego Padres,Seattle Mariners,0,3,2,2,0,1,0,4,0.351,0.407,0.758,0.089,0.56,0.06,0.67,1.0,4,2,0,0,0,0,910
257,257,K.Higashioka,San Diego Padres,Seattle Mariners,0,4,0,0,0,0,3,4,0.269,0.502,0.771,-0.084,0.94,-0.06,1.12,-1.2,0,0,0,0,0,0,910
258,258,V.Robles,Seattle Mariners,San Diego Padres,1,4,0,3,0,1,0,5,0.366,0.42,0.786,0.156,1.15,0.08,1.02,1.4,3,-11,14,0,0,4,910
259,259,J.Rodriguez,Seattle Mariners,San Diego Padres,1,5,0,0,0,0,2,5,0.316,0.374,0.691,-0.267,1.67,-0.14,1.48,-2.7,0,0,0,0,0,0,910
260,260,C.Raleigh,Seattle Mariners,San Diego Padres,1,4,1,1,1,0,0,4,0.304,0.431,0.734,0.021,1.1,0.01,0.98,0.1,3,-29,0,0,30,4,910
261,261,R.Arozarena,Seattle Mariners,San Diego Padres,1,4,0,0,0,0,2,4,0.33,0.393,0.722,-0.083,0.84,-0.04,0.75,-0.8,0,0,0,0,0,0,910
262,262,L.Raley,Seattle Mariners,San Diego Padres,1,3,1,1,1,1,1,4,0.316,0.457,0.773,0.065,0.61,0.03,0.55,0.8,3,-18,0,0,19,4,910
263,263,J.Turner,Seattle Mariners,San Diego Padres,1,2,1,1,0,2,0,4,0.352,0.369,0.72,0.033,0.52,0.02,0.47,0.8,2,1,0,0,0,1,910
264,264,J.Polanco,Seattle Mariners,San Diego Padres,1,4,0,2,0,0,0,4,0.298,0.349,0.647,-0.05,0.77,-0.03,0.69,-0.6,2,2,0,0,0,2,910
265,265,J.Crawford,Seattle Mariners,San Diego Padres,1,4,0,1,1,0,1,4,0.305,0.328,0.633,0.012,0.82,0.01,0.73,0.5,2,1,0,0,0,0,910
266,266,J.Rojas,Seattle Mariners,San Diego Padres,1,2,0,1,0,0,1,2,0.309,0.345,0.654,0.023,1.02,0.01,0.91,0.2,1,1,0,0,0,1,910
267,267,D.Moore,Seattle Mariners,San Diego Padres,1,2,0,0,0,0,2,2,0.318,0.382,0.7,-0.054,1.11,-0.03,0.98,-0.7,0,0,0,0,0,0,910
268,268,J.Chourio,Milwaukee Brewers,San Francisco Giants,0,4,1,1,0,0,1,4,0.327,0.463,0.79,0.006,0.77,0.0,0.75,0.1,2,-25,26,0,0,2,910
269,269,G.Mitchell,Milwaukee Brewers,San Francisco Giants,0,4,1,1,1,0,0,4,0.339,0.437,0.776,0.049,0.86,0.03,0.84,0.3,3,-4,0,0,5,4,910
270,270,W.Contreras,Milwaukee Brewers,San Francisco Giants,0,4,1,3,1,0,0,4,0.36,0.465,0.826,0.103,0.7,0.06,0.69,1.0,5,3,0,0,0,3,910
271,271,J.Bauers,Milwaukee Brewers,San Francisco Giants,0,4,0,1,0,0,0,4,0.303,0.366,0.669,-0.009,0.88,-0.01,0.85,-0.0,1,1,0,0,0,1,910
272,272,W.Adames,Milwaukee Brewers,San Francisco Giants,0,4,0,2,1,0,0,4,0.334,0.47,0.804,-0.004,0.88,-0.0,0.85,-0.1,3,2,0,0,0,2,910
273,273,S.Frelick,Milwaukee Brewers,San Francisco Giants,0,3,0,0,0,1,1,4,0.329,0.336,0.666,-0.044,0.69,-0.03,0.68,-0.5,0,0,0,0,0,0,910
274,274,B.Perkins,Milwaukee Brewers,San Francisco Giants,0,4,0,0,0,0,1,4,0.328,0.349,0.677,-0.074,0.75,-0.04,0.73,-0.8,0,0,0,0,0,0,910
275,275,J.Ortiz,Milwaukee Brewers,San Francisco Giants,0,3,0,1,0,1,1,4,0.339,0.4,0.739,-0.041,0.9,-0.02,0.87,-0.3,1,-21,22,0,0,2,910
276,276,B.Turang,Milwaukee Brewers,San Francisco Giants,0,4,0,0,0,0,2,4,0.315,0.356,0.671,-0.069,0.68,-0.04,0.67,-0.8,0,0,0,0,0,0,910
277,277,M.Yastrzemski,San Francisco Giants,Milwaukee Brewers,1,3,1,1,1,1,0,4,0.311,0.434,0.745,0.127,1.07,0.0,0.02,1.1,3,-13,0,0,14,4,910
278,278,H.Ramos,San Francisco Giants,Milwaukee Brewers,1,4,1,1,0,0,0,4,0.327,0.477,0.804,0.046,1.76,0.0,0.03,-0.3,2,1,0,0,0,1,910
279,279,M.Conforto,San Francisco Giants,Milwaukee Brewers,1,4,0,0,0,0,4,4,0.307,0.43,0.737,-0.21,2.23,-0.0,0.04,-1.0,0,0,0,0,0,0,910
280,280,M.Chapman,San Francisco Giants,Milwaukee Brewers,1,4,0,1,1,0,0,4,0.334,0.451,0.785,-0.039,1.75,0.0,0.03,0.6,2,-34,35,0,0,2,910
281,281,L.Wade,San Francisco Giants,Milwaukee Brewers,1,2,0,1,0,0,0,2,0.39,0.375,0.765,-0.017,0.88,0.0,0.01,-0.2,1,1,0,0,0,0,910
282,282,M.Canha,San Francisco Giants,Milwaukee Brewers,1,0,0,0,0,2,0,2,0.339,0.341,0.681,0.149,2.66,0.0,0.04,0.6,0,0,0,0,0,0,910
283,283,T.Fitzgerald,San Francisco Giants,Milwaukee Brewers,1,4,0,0,0,0,1,4,0.347,0.523,0.87,-0.293,2.95,-0.0,0.05,-1.2,0,0,0,0,0,0,910
284,284,P.Bailey,San Francisco Giants,Milwaukee Brewers,1,3,0,0,0,0,0,3,0.293,0.332,0.626,-0.163,1.55,-0.0,0.02,-0.9,0,0,0,0,0,0,910
285,285,G.McCray,San Francisco Giants,Milwaukee Brewers,1,3,0,0,0,0,1,3,0.263,0.507,0.77,-0.097,1.3,-0.0,0.02,-0.5,0,0,0,0,0,0,910
286,286,M.Luciano,San Francisco Giants,Milwaukee Brewers,1,3,0,0,0,0,0,3,0.288,0.339,0.627,-0.088,1.18,-0.0,0.02,-0.5,0,0,0,0,0,0,910
287,287,I.Happ,Chicago Cubs,Los Angeles Dodgers,0,4,1,0,0,1,2,5,0.342,0.455,0.796,-0.03,1.01,-0.0,0.17,-0.6,1,0,0,0,0,0,910
288,288,D.Swanson,Chicago Cubs,Los Angeles Dodgers,0,5,1,0,0,0,2,5,0.305,0.379,0.685,0.041,1.05,0.0,0.18,-0.1,1,0,0,0,0,0,910
289,289,S.Suzuki,Chicago Cubs,Los Angeles Dodgers,0,5,1,3,1,0,2,5,0.349,0.475,0.824,0.363,1.12,0.04,0.2,2.0,5,-21,24,0,0,4,910
290,290,C.Bellinger,Chicago Cubs,Los Angeles Dodgers,0,4,1,1,0,1,1,5,0.327,0.425,0.753,-0.061,1.21,-0.01,0.21,-0.2,2,1,0,0,0,1,910
291,291,I.Paredes,Chicago Cubs,Los Angeles Dodgers,0,5,1,2,0,0,1,5,0.34,0.398,0.738,-0.089,1.27,-0.01,0.22,-0.8,3,2,0,0,0,2,910
292,292,M.Busch,Chicago Cubs,Los Angeles Dodgers,0,4,1,0,0,0,1,4,0.335,0.43,0.764,0.091,1.95,0.01,0.34,-0.0,1,0,0,0,0,0,910
293,293,N.Hoerner,Chicago Cubs,Los Angeles Dodgers,0,4,0,3,1,0,1,4,0.33,0.356,0.686,0.158,1.21,0.02,0.21,1.7,4,-28,31,0,0,4,910
294,294,P.Crow-Armstrong,Chicago Cubs,Los Angeles Dodgers,0,4,0,2,2,0,0,4,0.29,0.396,0.686,0.116,1.32,0.01,0.23,0.9,4,2,0,0,0,2,910
