,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
157,S.Fabian,Texas Rangers,Los Angeles Angels,1,2,0,0,0,0,0,2,.000,.000,.000,-0.098,1.49,-0.01,0.12,-0.9,0,0,0,0,0,0,906
158,T.Jankowski,Texas Rangers,Los Angeles Angels,1,1,0,0,0,0,1,1,.264,.238,.502,-0.017,0.66,-0.00,0.05,-0.2,0,0,0,0,0,0,906
159,J.Heim,Texas Rangers,Los Angeles Angels,1,1,0,0,0,0,0,1,.267,.336,.603,-0.005,0.19,0,0.01,-0.2,0,0,0,0,0,0,906
160,C.Kelly,Texas Rangers,Los Angeles Angels,1,3,0,0,0,0,0,3,.325,.388,.713,-0.092,1.17,-0.00,0.09,-0.9,0,0,0,0,0,0,906
161,J.Foscue,Texas Rangers,Los Angeles Angels,1,2,0,0,0,1,2,3,.143,.115,.258,0.028,0.76,0.00,0.06,0.2,0,0,0,0,0,0,906
162,K.Marte,Arizona Diamondbacks,Houston Astros,0,3,0,0,0,1,1,4,.369,.556,.925,-0.089,0.74,-0.06,0.80,-0.8,0,0,0,0,0,0,906
163,C.Carroll,Arizona Diamondbacks,Houston Astros,0,4,0,0,0,0,2,4,.316,.424,.741,-0.051,0.49,-0.03,0.53,-0.8,0,0,0,0,0,0,906
164,R.Grichuk,Arizona Diamondbacks,Houston Astros,0,3,0,0,0,1,0,4,.336,.473,.809,-0.022,0.44,-0.01,0.47,-0.4,0,0,0,0,0,0,906
165,C.Walker,Arizona Diamondbacks,Houston Astros,0,1,0,0,0,2,0,3,.338,.472,.810,0.013,0.56,0.01,0.60,0.4,0,0,0,0,0,0,906
166,P.Smith,Arizona Diamondbacks,Houston Astros,0,1,0,0,0,0,1,1,.323,.452,.775,0.000,0.00,0,0.00,-0.2,0,0,0,0,0,0,906
167,E.Suarez,Arizona Diamondbacks,Houston Astros,0,4,0,1,0,0,2,4,.312,.451,.764,-0.054,0.64,-0.03,0.69,-0.0,1,1,0,0,0,1,906
168,J.McCarthy,Arizona Diamondbacks,Houston Astros,0,3,0,0,0,0,1,3,.360,.427,.787,-0.050,0.64,-0.03,0.69,-1.0,0,0,0,0,0,0,906
169,K.Newman,Arizona Diamondbacks,Houston Astros,0,3,0,0,0,0,1,3,.313,.368,.681,-0.048,0.63,-0.03,0.68,-1.2,0,0,0,0,0,0,906
170,G.Perdomo,Arizona Diamondbacks,Houston Astros,0,3,0,1,0,0,0,3,.349,.390,.739,0.020,0.66,0.01,0.71,-0.0,1,1,0,0,0,1,906
171,J.Herrera,Arizona Diamondbacks,Houston Astros,0,1,0,0,0,0,0,2,.286,.271,.557,-0.036,1.16,-0.02,1.25,-0.3,0,0,0,0,0,0,906
172,A.Del,Arizona Diamondbacks,Houston Astros,0,1,0,0,0,0,0,1,.342,.439,.782,0.000,0.02,0,0.02,-0.2,0,0,0,0,0,0,906
173,J.Altuve,Houston Astros,Arizona Diamondbacks,1,4,2,3,1,1,0,5,.353,.439,.792,0.100,0.66,0.07,0.73,1.8,6,-22,25,0,0,4,906
174,Y.Alvarez,Houston Astros,Arizona Diamondbacks,1,4,2,2,6,0,1,4,.396,.574,.970,0.098,0.93,0.07,1.03,3.7,10,-30,0,0,32,8,906
175,J.Heyward,Houston Astros,Arizona Diamondbacks,1,1,0,0,0,0,1,1,.283,.380,.663,0.000,0.00,0,0.00,-0.2,0,0,0,0,0,0,906
176,Y.Diaz,Houston Astros,Arizona Diamondbacks,1,3,0,1,0,1,1,4,.324,.450,.774,0.012,0.51,0.01,0.56,0.3,1,-22,23,0,0,2,906
177,K.Tucker,Houston Astros,Arizona Diamondbacks,1,2,0,0,0,1,1,4,.396,.579,.975,0.017,0.66,0.01,0.73,-0.1,0,0,0,0,0,0,906
178,J.Pena,Houston Astros,Arizona Diamondbacks,1,4,0,0,0,0,1,4,.309,.399,.708,-0.126,0.91,-0.08,1.01,-1.8,0,0,0,0,0,0,906
179,J.Singleton,Houston Astros,Arizona Diamondbacks,1,4,0,1,0,0,1,4,.317,.377,.694,0.011,0.49,0.01,0.54,-0.2,1,1,0,0,0,1,906
180,B.Gamel,Houston Astros,Arizona Diamondbacks,1,2,1,1,0,0,0,2,.405,.377,.782,-0.032,1.06,-0.02,1.19,-0.4,2,-3,4,0,0,2,906
181,J.Meyers,Houston Astros,Arizona Diamondbacks,1,2,1,1,0,0,0,2,.291,.374,.665,0.010,0.12,0.01,0.13,0.4,2,1,0,0,0,1,906
182,C.McCormick,Houston Astros,Arizona Diamondbacks,1,4,0,0,0,0,2,4,.261,.296,.557,-0.048,0.48,-0.03,0.54,-1.0,0,0,0,0,0,0,906
183,M.Dubon,Houston Astros,Arizona Diamondbacks,1,3,2,3,1,0,0,3,.292,.363,.655,0.139,0.83,0.09,0.92,1.8,6,3,0,0,0,3,906
184,S.Whitcomb,Houston Astros,Arizona Diamondbacks,1,1,0,0,0,0,0,1,.325,.314,.639,0.000,0.00,0,0.00,-0.2,0,0,0,0,0,0,906
185,C.Santana,Minnesota Twins,Kansas City Royals,0,4,0,0,0,0,0,4,.326,.422,.747,-0.060,0.59,-0.05,0.74,-0.8,0,0,0,0,0,0,906
186,R.Lewis,Minnesota Twins,Kansas City Royals,0,3,0,0,0,1,1,4,.317,.534,.851,-0.013,0.41,-0.01,0.52,-0.2,0,0,0,0,0,0,906
187,J.Miranda,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,1,4,.339,.465,.804,-0.040,0.61,-0.03,0.77,-0.6,1,1,0,0,0,1,906
188,M.Wallner,Minnesota Twins,Kansas City Royals,0,4,0,1,0,0,2,4,.375,.554,.929,-0.009,0.53,-0.01,0.66,-0.2,1,1,0,0,0,1,906
189,K.Farmer,Minnesota Twins,Kansas City Royals,0,3,0,1,0,0,1,3,.284,.322,.605,-0.048,0.94,-0.04,1.18,-0.6,1,1,0,0,0,1,906
190,A.Martin,Minnesota Twins,Kansas City Royals,0,3,0,1,0,0,1,3,.321,.344,.665,-0.062,0.77,-0.05,0.97,-0.6,1,-14,15,0,0,2,906
191,C.Vazquez,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,3,3,.247,.335,.582,-0.051,0.65,-0.04,0.82,-0.5,0,0,0,0,0,0,906
192,T.Larnach,Minnesota Twins,Kansas City Royals,0,2,0,0,0,0,1,2,.323,.446,.768,-0.031,0.60,-0.02,0.76,-0.3,0,0,0,0,0,0,906
193,B.Lee,Minnesota Twins,Kansas City Royals,0,1,0,0,0,0,0,1,.297,.350,.647,-0.013,0.50,-0.01,0.63,-0.2,0,0,0,0,0,0,906
194,E.Julien,Minnesota Twins,Kansas City Royals,0,3,0,0,0,0,1,3,.316,.357,.672,-0.045,0.58,-0.03,0.73,-0.5,0,0,0,0,0,0,906
195,T.Pham,Kansas City Royals,Minnesota Twins,1,4,0,2,1,0,1,4,.322,.389,.710,0.126,0.71,0.11,1.04,1.2,3,-17,19,0,0,3,906
196,B.Witt,Kansas City Royals,Minnesota Twins,1,4,1,0,0,0,0,4,.390,.606,.997,-0.067,0.69,-0.06,1.00,-1.1,1,0,0,0,0,0,906
197,S.Perez,Kansas City Royals,Minnesota Twins,1,4,0,0,0,0,1,4,.332,.469,.801,-0.067,0.63,-0.06,0.92,-0.9,0,0,0,0,0,0,906
198,M.Melendez,Kansas City Royals,Minnesota Twins,1,4,1,1,0,0,1,4,.272,.416,.688,-0.024,0.71,-0.02,1.03,-0.2,2,1,0,0,0,1,906
199,H.Renfroe,Kansas City Royals,Minnesota Twins,1,4,0,2,2,0,1,4,.314,.399,.713,0.076,0.66,0.07,0.95,1.7,4,2,0,0,0,2,906
200,M.Massey,Kansas City Royals,Minnesota Twins,1,3,1,3,1,0,0,3,.293,.461,.754,0.131,0.36,0.11,0.52,1.4,5,-9,0,0,12,6,906
201,R.Grossman,Kansas City Royals,Minnesota Twins,1,1,0,0,0,0,0,1,.335,.322,.657,0.000,0.01,0,0.01,-0.2,0,0,0,0,0,0,906
202,Y.Gurriel,Kansas City Royals,Minnesota Twins,1,3,0,1,1,0,1,4,.364,.444,.808,-0.027,0.41,-0.02,0.59,-0.5,2,1,0,0,0,1,906
203,M.Garcia,Kansas City Royals,Minnesota Twins,1,4,0,1,0,0,0,4,.285,.345,.630,-0.017,0.44,-0.01,0.64,-0.4,1,1,0,0,0,1,906
204,K.Isbel,Kansas City Royals,Minnesota Twins,1,2,1,0,0,1,0,3,.275,.362,.637,-0.006,0.67,-0.01,0.97,-0.3,1,0,0,0,0,0,906
205,V.Robles,Seattle Mariners,St. Louis Cardinals,0,3,1,0,0,0,1,4,.357,.408,.765,-0.032,0.83,-0.01,0.66,-0.6,1,0,0,0,0,0,906
206,M.Haniger,Seattle Mariners,St. Louis Cardinals,0,1,1,1,0,0,0,1,.286,.343,.629,0.022,0.39,0.01,0.30,0.6,2,1,0,0,0,1,906
207,J.Rodriguez,Seattle Mariners,St. Louis Cardinals,0,5,1,3,0,0,1,5,.320,.378,.697,0.064,0.78,0.03,0.62,1.0,4,3,0,0,0,3,906
208,C.Raleigh,Seattle Mariners,St. Louis Cardinals,0,3,1,1,2,2,0,5,.304,.428,.731,0.077,0.98,0.04,0.77,1.5,4,-14,15,0,0,2,906
209,R.Arozarena,Seattle Mariners,St. Louis Cardinals,0,4,0,1,1,0,0,5,.332,.389,.721,-0.005,1.11,-0.00,0.88,-0.6,2,1,0,0,0,1,906
210,L.Raley,Seattle Mariners,St. Louis Cardinals,0,5,0,1,1,0,1,5,.311,.447,.758,-0.126,1.00,-0.06,0.79,-0.7,2,1,0,0,0,1,906
211,J.Turner,Seattle Mariners,St. Louis Cardinals,0,5,0,2,0,0,0,5,.346,.366,.711,0.046,0.65,0.02,0.51,0.0,2,-17,19,0,0,3,906
212,J.Crawford,Seattle Mariners,St. Louis Cardinals,0,2,1,1,0,2,0,5,.305,.328,.633,0.022,0.83,0.01,0.66,0.6,2,1,0,0,0,0,906
213,D.Moore,Seattle Mariners,St. Louis Cardinals,0,5,1,1,2,0,1,5,.317,.384,.701,0.063,1.10,0.03,0.87,-0.0,4,-9,0,0,10,4,906
214,J.Rojas,Seattle Mariners,St. Louis Cardinals,0,4,0,0,0,0,1,4,.310,.348,.659,-0.068,0.86,-0.03,0.68,-0.5,0,0,0,0,0,0,906
215,M.Winn,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,1,4,.322,.412,.734,-0.154,1.39,-0.02,0.24,-1.1,0,0,0,0,0,0,906
216,A.Burleson,St Louis Cardinals,St. Louis Cardinals,0,3,0,1,0,1,0,4,.317,.444,.760,-0.057,1.14,-0.01,0.20,-0.2,1,1,0,0,0,1,906
217,P.Goldschmidt,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,2,4,.301,.414,.716,-0.125,1.16,-0.01,0.20,-1.0,0,0,0,0,0,0,906
218,N.Arenado,St Louis Cardinals,St. Louis Cardinals,0,3,0,1,0,0,1,3,.317,.395,.712,-0.012,0.75,-0.00,0.13,-0.1,1,1,0,0,0,1,906
219,M.Carpenter,St Louis Cardinals,St. Louis Cardinals,0,1,0,0,0,0,1,1,.315,.368,.683,-0.005,0.21,-0.00,0.04,-0.2,0,0,0,0,0,0,906
220,B.Donovan,St Louis Cardinals,St. Louis Cardinals,0,4,0,0,0,0,0,4,.331,.396,.727,-0.099,0.92,-0.01,0.16,-1.1,0,0,0,0,0,0,906
221,L.Nootbaar,St Louis Cardinals,St. Louis Cardinals,0,2,0,0,0,2,1,4,.336,.398,.734,-0.054,0.74,-0.01,0.13,-0.4,0,0,0,0,0,0,906
222,J.Walker,St Louis Cardinals,St. Louis Cardinals,0,4,1,1,1,0,0,4,.240,.309,.549,0.019,0.62,0.00,0.11,0.4,3,-1,0,0,2,4,906
223,P.Pages,St Louis Cardinals,St. Louis Cardinals,0,3,0,0,0,0,0,3,.286,.378,.664,-0.052,0.68,-0.01,0.12,-0.4,0,0,0,0,0,0,906
224,M.Siani,St Louis Cardinals,St. Louis Cardinals,0,3,0,2,0,0,0,3,.295,.319,.614,0.102,1.61,0.01,0.28,0.5,2,2,0,0,0,2,906
225,P.Meadows,Detroit Tigers,Oakland Athletics,0,7,1,2,2,0,4,7,.292,.418,.710,0.183,2.70,0.05,1.17,0.6,5,-7,9,0,0,3,906
226,J.Jung,Detroit Tigers,Oakland Athletics,0,3,0,2,0,0,1,3,.338,.268,.606,0.089,0.89,0.02,0.38,0.6,2,2,0,0,0,2,906
227,A.Ibanez,Detroit Tigers,Oakland Athletics,0,1,0,0,0,0,0,1,.306,.389,.695,-0.030,1.23,-0.01,0.53,-0.1,0,0,0,0,0,0,906
228,J.Malloy,Detroit Tigers,Oakland Athletics,0,1,0,0,0,0,1,1,.299,.385,.684,-0.032,1.27,-0.01,0.55,-0.1,0,0,0,0,0,0,906
229,R.Kreidler,Detroit Tigers,Oakland Athletics,0,1,2,0,0,0,0,1,.190,.172,.363,0.007,0.00,0.00,0.00,-0.3,2,0,0,0,0,0,906
230,R.Greene,Detroit Tigers,Oakland Athletics,0,6,1,4,2,0,1,6,.353,.479,.833,0.391,2.19,0.10,0.95,2.2,7,-21,25,0,0,5,906
231,K.Carpenter,Detroit Tigers,Oakland Athletics,0,3,0,1,0,0,0,3,.346,.577,.923,-0.027,1.61,-0.01,0.70,-0.3,1,-12,13,0,0,2,906
232,M.Vierling,Detroit Tigers,Oakland Athletics,0,2,0,0,0,1,0,3,.304,.438,.742,-0.147,1.87,-0.04,0.81,-0.8,0,0,0,0,0,0,906
233,C.Keith,Detroit Tigers,Oakland Athletics,0,6,0,1,1,0,2,6,.309,.381,.690,0.123,1.96,0.03,0.85,-0.3,2,1,0,0,0,1,906
234,S.Torkelson,Detroit Tigers,Oakland Athletics,0,6,1,0,0,0,4,6,.279,.370,.649,-0.301,1.77,-0.08,0.77,-1.9,1,0,0,0,0,0,906
235,Z.McKinstry,Detroit Tigers,Oakland Athletics,0,4,0,2,0,2,0,6,.291,.356,.648,0.057,1.84,0.01,0.80,0.5,2,2,0,0,0,2,906
236,T.Sweeney,Detroit Tigers,Oakland Athletics,0,6,0,0,0,0,2,6,.208,.333,.541,-0.412,2.61,-0.11,1.13,-2.0,0,0,0,0,0,0,906
237,J.Rogers,Detroit Tigers,Oakland Athletics,0,4,1,0,0,2,2,6,.249,.367,.616,-0.058,2.57,-0.01,1.11,-0.4,1,0,0,0,0,0,906
238,L.Butler,Oakland Athletics,Detroit Tigers,1,5,0,3,0,1,1,6,.325,.526,.852,0.003,2.48,0,0.00,0.8,3,3,0,0,0,3,906
239,B.Rooker,Oakland Athletics,Detroit Tigers,1,5,1,3,2,0,0,6,.373,.589,.963,0.377,3.05,0,0.00,0.4,6,-22,25,0,0,4,906
240,S.Langeliers,Oakland Athletics,Detroit Tigers,1,6,0,1,0,0,0,6,.282,.444,.726,-0.311,2.57,0,0.00,-1.4,1,1,0,0,0,1,906
241,J.Bleday,Oakland Athletics,Detroit Tigers,1,6,2,1,0,0,0,6,.325,.456,.781,-0.292,2.36,0,0.00,-1.7,3,1,0,0,0,1,906
242,T.Nevin,Oakland Athletics,Detroit Tigers,1,4,0,0,0,0,2,4,.286,.315,.600,-0.223,1.85,0,0.00,-1.6,0,0,0,0,0,0,906
243,T.Gray,Oakland Athletics,Detroit Tigers,1,2,0,0,0,0,1,2,.167,.136,.303,-0.187,2.86,0,0.00,-0.6,0,0,0,0,0,0,906
244,D.Cameron,Oakland Athletics,Detroit Tigers,1,4,0,1,1,0,2,4,.255,.331,.586,0.112,1.45,0,0.00,0.7,2,1,0,0,0,1,906
245,S.Brown,Oakland Athletics,Detroit Tigers,1,2,1,2,3,0,0,2,.310,.421,.731,0.769,2.91,0,0.00,2.2,6,-12,0,0,14,5,906
246,Z.Gelof,Oakland Athletics,Detroit Tigers,1,5,1,1,0,0,2,5,.268,.368,.636,-0.111,1.55,0,0.00,-0.8,2,-16,17,0,0,2,906
247,M.Schuemann,Oakland Athletics,Detroit Tigers,1,5,1,0,0,0,3,5,.315,.311,.627,-0.183,1.44,0,0.00,-1.0,1,0,0,0,0,0,906
248,J.Wilson,Oakland Athletics,Detroit Tigers,1,4,0,2,1,0,1,4,.294,.333,.627,0.167,1.18,0,0.00,1.1,3,1,0,1,0,4,906
249,N.Allen,Oakland Athletics,Detroit Tigers,1,1,1,1,0,0,0,1,.235,.250,.485,0.221,4.37,0,0.00,0.7,2,1,0,0,0,1,906
250,M.Yastrzemski,San Francisco Giants,San Diego Padres,0,4,0,0,0,0,2,4,.310,.431,.741,-0.080,0.77,-0.00,0.02,-0.9,0,0,0,0,0,0,906
251,H.Ramos,San Francisco Giants,San Diego Padres,0,4,0,1,0,0,2,4,.330,.482,.812,-0.022,0.78,0,0.02,-0.2,1,1,0,0,0,1,906
252,M.Conforto,San Francisco Giants,San Diego Padres,0,4,1,1,1,0,0,4,.308,.437,.746,-0.004,0.77,0,0.02,0.4,3,-15,0,0,16,4,906
253,M.Chapman,San Francisco Giants,San Diego Padres,0,4,0,2,0,0,1,4,.334,.446,.780,0.065,0.96,0.00,0.02,0.6,2,2,0,0,0,2,906
254,L.Wade,San Francisco Giants,San Diego Padres,0,4,0,0,0,0,2,4,.389,.374,.763,-0.091,1.15,-0.00,0.03,-1.1,0,0,0,0,0,0,906
255,T.Fitzgerald,San Francisco Giants,San Diego Padres,0,3,0,0,0,1,0,4,.351,.538,.889,-0.030,0.92,0,0.02,-0.5,0,0,0,0,0,0,906
256,P.Bailey,San Francisco Giants,San Diego Padres,0,4,0,0,0,0,2,4,.292,.335,.627,-0.126,1.20,-0.00,0.03,-1.4,0,0,0,0,0,0,906
257,M.Luciano,San Francisco Giants,San Diego Padres,0,3,0,0,0,0,2,3,.305,.345,.651,-0.061,0.80,-0.00,0.02,-0.6,0,0,0,0,0,0,906
258,G.McCray,San Francisco Giants,San Diego Padres,0,3,0,2,0,0,0,3,.281,.475,.757,0.022,0.51,0,0.01,0.2,2,2,0,0,0,2,906
259,L.Arraez,San Diego Padres,San Francisco Giants,1,4,1,1,0,0,0,4,.345,.383,.728,0.017,0.40,0.01,0.44,-0.1,2,1,0,0,0,1,906
260,F.Tatis,San Diego Padres,San Francisco Giants,1,4,2,2,0,0,1,4,.347,.457,.804,0.043,0.54,0.03,0.60,0.3,4,2,0,0,0,0,906
261,J.Profar,San Diego Padres,San Francisco Giants,1,4,0,1,0,0,0,4,.382,.460,.842,0.083,0.65,0.06,0.73,0.8,1,1,0,0,0,1,906
262,M.Machado,San Diego Padres,San Francisco Giants,1,4,2,3,3,0,1,4,.326,.468,.794,0.135,0.40,0.09,0.45,3.0,8,-22,0,0,25,9,906
263,J.Cronenworth,San Diego Padres,San Francisco Giants,1,3,0,0,0,1,1,4,.325,.406,.731,-0.013,0.33,-0.01,0.36,-0.8,0,0,0,0,0,0,906
264,X.Bogaerts,San Diego Padres,San Francisco Giants,1,4,0,1,0,0,1,4,.314,.377,.691,-0.004,0.32,-0.00,0.36,-0.3,1,-12,13,0,0,2,906
265,J.Merrill,San Diego Padres,San Francisco Giants,1,3,0,0,0,0,2,3,.321,.495,.816,-0.035,0.41,-0.02,0.46,-0.8,0,0,0,0,0,0,906
266,T.Wade,San Diego Padres,San Francisco Giants,1,1,0,0,0,0,0,1,.291,.234,.525,-0.001,0.02,0,0.02,-0.1,0,0,0,0,0,0,906
267,K.Higashioka,San Diego Padres,San Francisco Giants,1,3,0,1,0,0,0,3,.277,.519,.797,-0.024,0.38,-0.02,0.42,-0.4,1,1,0,0,0,1,906
268,M.McCoy,San Diego Padres,San Francisco Giants,1,3,0,0,0,0,3,3,.294,.261,.555,-0.026,0.33,-0.02,0.37,-0.6,0,0,0,0,0,0,906
269,S.Kwan,Cleveland Guardians,Los Angeles Dodgers,0,3,0,0,0,1,0,4,.356,.423,.778,-0.070,0.96,-0.05,1.19,-0.4,0,0,0,0,0,0,906
270,A.Gimenez,Cleveland Guardians,Los Angeles Dodgers,0,4,1,1,2,0,1,4,.303,.343,.646,0.216,1.02,0.16,1.26,1.2,4,-7,0,0,8,4,906
271,J.Ramirez,Cleveland Guardians,Los Angeles Dodgers,0,3,0,1,0,1,0,4,.331,.522,.853,0.025,0.67,0.02,0.83,0.2,1,1,0,0,0,1,906
272,J.Naylor,Cleveland Guardians,Los Angeles Dodgers,0,4,0,0,0,0,2,4,.323,.468,.791,-0.090,0.90,-0.07,1.11,-1.1,0,0,0,0,0,0,906
273,L.Thomas,Cleveland Guardians,Los Angeles Dodgers,0,4,0,1,0,0,2,4,.318,.378,.696,-0.089,0.92,-0.07,1.13,-0.9,1,-21,22,0,0,2,906
274,K.Manzardo,Cleveland Guardians,Los Angeles Dodgers,0,3,0,0,0,1,2,4,.267,.398,.665,-0.040,0.64,-0.03,0.78,-0.4,0,0,0,0,0,0,906
275,J.Noel,Cleveland Guardians,Los Angeles Dodgers,0,4,0,0,0,0,1,4,.316,.563,.880,-0.061,0.59,-0.04,0.72,-0.6,0,0,0,0,0,0,906
276,B.Naylor,Cleveland Guardians,Los Angeles Dodgers,0,3,0,0,0,0,1,3,.269,.361,.630,-0.062,0.82,-0.05,1.00,-0.6,0,0,0,0,0,0,906
277,B.Rocchio,Cleveland Guardians,Los Angeles Dodgers,0,3,2,2,1,0,1,3,.301,.331,.632,0.163,0.91,0.12,1.12,1.2,5,-6,0,0,8,5,906
278,S.Ohtani,Los Angeles Dodgers,Cleveland Guardians,1,4,1,2,1,0,1,4,.376,.617,.993,0.146,0.92,0.10,1.00,0.9,4,-43,0,0,45,5,906
279,M.Betts,Los Angeles Dodgers,Cleveland Guardians,1,4,0,2,0,0,0,4,.396,.505,.902,0.166,1.14,0.11,1.24,1.0,2,-21,23,0,0,4,906
280,F.Freeman,Los Angeles Dodgers,Cleveland Guardians,1,3,0,1,0,1,2,4,.383,.494,.877,-0.005,1.69,-0.00,1.84,-0.3,1,1,0,0,0,1,906
281,T.Hernandez,Los Angeles Dodgers,Cleveland Guardians,1,0,0,0,0,0,0,1,.331,.488,.819,0.010,1.15,0.01,1.25,0.1,0,0,0,0,0,0,906
282,C.Taylor,Los Angeles Dodgers,Cleveland Guardians,1,3,0,0,0,0,2,3,.280,.265,.545,-0.357,2.76,-0.23,3.00,-1.9,0,0,0,0,0,0,906
283,W.Smith,Los Angeles Dodgers,Cleveland Guardians,1,4,0,0,0,0,1,4,.324,.420,.744,-0.149,1.47,-0.10,1.59,-1.0,0,0,0,0,0,0,906
284,T.Edman,Los Angeles Dodgers,Cleveland Guardians,1,4,0,0,0,0,0,4,.270,.300,.570,-0.117,1.16,-0.08,1.26,-0.8,0,0,0,0,0,0,906
285,M.Rojas,Los Angeles Dodgers,Cleveland Guardians,1,4,0,1,0,0,0,4,.326,.409,.735,-0.024,0.76,-0.02,0.82,-0.3,1,1,0,0,0,1,906
286,G.Lux,Los Angeles Dodgers,Cleveland Guardians,1,3,0,0,0,0,2,3,.315,.396,.712,-0.077,0.95,-0.05,1.03,-0.4,0,0,0,0,0,0,906
287,E.Hernandez,Los Angeles Dodgers,Cleveland Guardians,1,2,0,0,0,0,0,2,.272,.347,.619,-0.060,1.18,-0.04,1.28,-0.5,0,0,0,0,0,0,906
288,M.Muncy,Los Angeles Dodgers,Cleveland Guardians,1,1,0,0,0,0,0,1,.335,.478,.812,-0.043,1.69,-0.03,1.84,-0.2,0,0,0,0,0,0,906
