Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB
Alec Burleson,St Louis Cardinals,San Diego Padres,0,1,0,0,0,0,1,1,0.167,0.222,0.389,-0.14,6.11,-0.08,5.64,-0.5,0,0,0,0,0,0
Victor Scott II,St Louis Cardinals,San Diego Padres,0,3,1,0,0,0,1,4,0.214,0.2,0.414,-0.116,2.14,-0.06,1.98,-0.4,1,0,0,0,0,0
Xander Bogaerts,San Diego Padres,St. Louis Cardinals,1,4,1,2,0,0,0,4,0.359,0.286,0.645,0.082,0.93,0.04,0.77,0.8,3,2,0,0,0,2
Fernando Tatis Jr.,San Diego Padres,St. Louis Cardinals,1,2,0,0,1,2,1,4,0.378,0.606,0.984,0.051,0.82,0.03,0.68,0.4,1,0,0,0,0,0
Jake Cronenworth,San Diego Padres,St. Louis Cardinals,1,4,0,0,0,0,0,4,0.333,0.429,0.762,-0.099,0.89,-0.05,0.74,-1.3,0,0,0,0,0,0
Manny Machado,San Diego Padres,St. Louis Cardinals,1,4,0,0,0,0,0,4,0.3,0.429,0.729,-0.079,0.83,-0.04,0.69,-1.0,0,0,0,0,0,0
Ha-Seong Kim,San Diego Padres,St. Louis Cardinals,1,3,0,1,0,1,2,4,0.333,0.394,0.727,0.034,0.77,0.02,0.64,0.4,1,1,0,0,0,1
Jurickson Profar,San Diego Padres,St. Louis Cardinals,1,3,0,1,1,1,1,4,0.424,0.385,0.809,0.09,1.09,0.04,0.91,1.0,2,-2,3,0,0,2
Eguy Rosario,San Diego Padres,St. Louis Cardinals,1,3,0,1,0,0,2,3,0.231,0.615,0.846,-0.049,1.26,-0.03,1.05,-0.5,1,-1,2,0,0,2
Tyler Wade,San Diego Padres,St. Louis Cardinals,1,1,0,0,0,0,1,1,0.444,0.4,0.844,-0.021,0.74,-0.01,0.62,-0.4,0,0,0,0,0,0
José Azocar,San Diego Padres,St. Louis Cardinals,1,2,1,1,0,0,1,3,0.4,0.333,0.733,0.006,0.75,0.0,0.62,-0.0,2,1,0,0,0,1
Jackson Merrill,San Diego Padres,St. Louis Cardinals,1,0,0,0,0,1,0,1,0.321,0.44,0.761,0.004,0.8,0.0,0.67,0.1,0,0,0,0,0,0
Kyle Higashioka,San Diego Padres,St. Louis Cardinals,1,4,1,1,1,0,2,4,0.125,0.5,0.625,0.015,0.94,0.01,0.78,-0.4,3,0,0,0,1,4
Steven Kwan,Cleveland Guardians,Seattle Mariners,0,5,3,3,0,0,0,5,0.371,0.471,0.842,0.094,0.38,0.06,0.38,1.0,6,3,0,0,0,3
Andrés Giménez,Cleveland Guardians,Seattle Mariners,0,3,2,2,1,0,0,4,0.438,0.577,1.014,0.121,0.65,0.07,0.66,2.2,5,-2,4,0,0,3
David Fry,Cleveland Guardians,Seattle Mariners,0,1,0,0,0,0,0,1,0.538,0.625,1.163,0.0,0.01,0.0,0.01,-0.3,0,0,0,0,0,0
José Ramírez,Cleveland Guardians,Seattle Mariners,0,4,2,2,2,1,0,5,0.294,0.485,0.779,0.136,0.59,0.08,0.6,2.4,6,0,2,0,0,4
Josh Naylor,Cleveland Guardians,Seattle Mariners,0,3,0,0,3,0,0,5,0.37,0.545,0.916,0.016,0.44,0.01,0.44,-0.7,3,0,0,0,0,0
Will Brennan,Cleveland Guardians,Seattle Mariners,0,5,0,2,2,0,0,5,0.348,0.286,0.634,0.051,0.42,0.03,0.42,0.6,4,2,0,0,0,2
Bo Naylor,Cleveland Guardians,Seattle Mariners,0,4,0,0,0,0,2,4,0.35,0.412,0.762,0.021,0.26,0.01,0.26,0.2,0,0,0,0,0,0
Gabriel Arias,Cleveland Guardians,Seattle Mariners,0,4,0,0,0,0,1,4,0.154,0.154,0.308,-0.046,0.34,-0.03,0.34,-1.3,0,0,0,0,0,0
Estevan Florial,Cleveland Guardians,Seattle Mariners,0,4,0,1,0,0,1,4,0.308,0.364,0.671,-0.033,0.31,-0.02,0.32,-0.4,1,1,0,0,0,1
Brayan Rocchio,Cleveland Guardians,Seattle Mariners,0,4,1,1,0,0,0,4,0.36,0.478,0.838,0.015,0.2,0.01,0.2,-0.1,2,1,0,0,0,1
J.P. Crawford,Seattle Mariners,Cleveland Guardians,1,2,0,1,0,1,0,3,0.207,0.231,0.438,0.047,0.46,0.03,0.44,0.3,1,1,0,0,0,0
Luke Raley,Seattle Mariners,Cleveland Guardians,1,1,0,1,0,0,0,1,0.25,0.333,0.583,0.002,0.03,0.0,0.03,0.6,1,0,1,0,0,2
Julio Rodríguez,Seattle Mariners,Cleveland Guardians,1,4,0,0,0,0,2,4,0.241,0.222,0.464,-0.056,0.59,-0.03,0.57,-1.4,0,0,0,0,0,0
Jorge Polanco,Seattle Mariners,Cleveland Guardians,1,4,0,1,0,0,2,4,0.214,0.154,0.368,-0.036,0.43,-0.02,0.41,-0.5,1,1,0,0,0,1
Mitch Haniger,Seattle Mariners,Cleveland Guardians,1,2,0,0,0,1,0,3,0.346,0.478,0.824,0.007,0.4,0.0,0.39,-0.8,0,0,0,0,0,0
Dominic Canzone,Seattle Mariners,Cleveland Guardians,1,1,0,0,0,0,0,1,0.118,0.294,0.412,0.0,0.02,0.0,0.02,-0.3,0,0,0,0,0,0
Mitch Garver,Seattle Mariners,Cleveland Guardians,1,4,0,0,0,0,0,4,0.25,0.286,0.536,-0.042,0.41,-0.03,0.4,-0.9,0,0,0,0,0,0
Ty France,Seattle Mariners,Cleveland Guardians,1,4,0,1,0,0,1,4,0.37,0.36,0.73,-0.014,0.17,-0.01,0.16,-0.5,1,1,0,0,0,1
Dylan Moore,Seattle Mariners,Cleveland Guardians,1,3,0,0,0,1,2,4,0.2,0.444,0.644,-0.013,0.13,-0.01,0.13,-0.4,0,0,0,0,0,0
Luis Urías,Seattle Mariners,Cleveland Guardians,1,3,0,1,0,1,0,4,0.286,0.182,0.468,0.003,0.09,0.0,0.09,0.4,1,0,1,0,0,2
Seby Zavala,Seattle Mariners,Cleveland Guardians,1,3,0,0,0,0,1,3,0.0,0.0,0.0,-0.022,0.28,-0.01,0.27,-0.9,0,0,0,0,0,0
Oneil Cruz,Pittsburgh Pirates,Washington Nationals,0,4,0,0,0,0,2,4,0.32,0.391,0.711,-0.119,1.19,-0.08,1.36,-1.1,0,0,0,0,0,0
Bryan Reynolds,Pittsburgh Pirates,Washington Nationals,0,4,0,0,0,0,2,4,0.394,0.5,0.894,-0.086,0.8,-0.06,0.92,-0.7,0,0,0,0,0,0
Ke'Bryan Hayes,Pittsburgh Pirates,Washington Nationals,0,4,0,0,0,0,2,4,0.424,0.444,0.869,-0.096,0.94,-0.07,1.08,-0.7,0,0,0,0,0,0
Jack Suwinski,Pittsburgh Pirates,Washington Nationals,0,4,2,2,1,0,0,4,0.286,0.421,0.707,0.142,0.8,0.1,0.92,1.4,5,0,1,0,1,6
Andrew McCutchen,Pittsburgh Pirates,Washington Nationals,0,3,1,1,0,1,2,4,0.381,0.25,0.631,0.036,0.97,0.03,1.11,0.5,2,1,0,0,0,1
Rowdy Tellez,Pittsburgh Pirates,Washington Nationals,0,2,0,0,0,2,1,4,0.385,0.5,0.885,0.016,1.48,0.01,1.7,0.4,0,0,0,0,0,0
Henry Davis,Pittsburgh Pirates,Washington Nationals,0,4,0,0,0,0,0,4,0.36,0.3,0.66,-0.08,1.47,-0.06,1.68,-0.9,0,0,0,0,0,0
Jared Triolo,Pittsburgh Pirates,Washington Nationals,0,3,0,0,0,1,1,4,0.375,0.3,0.675,-0.102,1.75,-0.07,2.01,-1.0,0,0,0,0,0,0
Michael A. Taylor,Pittsburgh Pirates,Washington Nationals,0,4,0,1,2,0,3,4,0.44,0.524,0.964,0.048,1.94,0.03,2.23,0.7,3,1,0,0,0,0
CJ Abrams,Washington Nationals,Pittsburgh Pirates,1,4,0,2,2,0,1,4,0.409,0.579,0.988,0.139,1.25,0.07,1.11,1.7,4,2,0,0,0,2
Lane Thomas,Washington Nationals,Pittsburgh Pirates,1,4,0,0,0,0,1,4,0.174,0.1,0.274,-0.163,0.9,-0.09,0.8,-2.5,0,0,0,0,0,0
Joey Meneses,Washington Nationals,Pittsburgh Pirates,1,3,0,0,0,1,1,4,0.318,0.316,0.634,-0.04,0.69,-0.02,0.62,-0.6,0,0,0,0,0,0
Joey Gallo,Washington Nationals,Pittsburgh Pirates,1,4,1,3,1,0,1,4,0.278,0.438,0.715,0.135,0.7,0.07,0.62,1.5,5,1,1,0,1,7
Keibert Ruiz,Washington Nationals,Pittsburgh Pirates,1,4,0,1,0,0,0,4,0.333,0.45,0.783,-0.032,0.78,-0.02,0.69,-0.9,1,1,0,0,0,1
Eddie Rosario,Washington Nationals,Pittsburgh Pirates,1,4,1,0,0,0,2,4,0.15,0.368,0.518,-0.084,0.82,-0.04,0.73,-1.2,1,0,0,0,0,0
Trey Lipscomb,Washington Nationals,Pittsburgh Pirates,1,3,1,0,0,0,1,4,0.4,0.571,0.971,-0.01,0.8,-0.01,0.71,-0.3,1,0,0,0,0,0
Luis García Jr.,Washington Nationals,Pittsburgh Pirates,1,4,2,3,1,0,1,4,0.375,0.6,0.975,0.234,0.89,0.12,0.79,2.4,6,-1,4,0,0,0
Víctor Robles,Washington Nationals,Pittsburgh Pirates,1,0,0,0,0,1,0,1,0.6,0.0,0.6,0.011,1.55,0.01,1.38,0.2,0,0,0,0,0,0
Ildemaro Vargas,Washington Nationals,Pittsburgh Pirates,1,2,0,1,1,0,0,2,0.444,0.5,0.944,0.069,0.92,0.04,0.81,0.6,2,0,1,0,0,2
Charlie Blackmon,Colorado Rockies,Chicago Cubs,0,5,1,3,2,0,0,5,0.44,0.625,1.065,0.125,0.92,0.06,0.74,2.6,6,0,3,0,0,4
Ezequiel Tovar,Colorado Rockies,Chicago Cubs,0,5,0,1,1,0,3,5,0.296,0.375,0.671,0.166,1.08,0.08,0.87,-1.0,2,0,1,0,0,2
Ryan McMahon,Colorado Rockies,Chicago Cubs,0,4,1,1,0,1,1,5,0.448,0.417,0.865,-0.073,1.0,-0.04,0.81,-0.6,2,1,0,0,0,1
Kris Bryant,Colorado Rockies,Chicago Cubs,0,4,1,2,1,1,2,5,0.28,0.1,0.38,0.109,1.23,0.05,0.99,1.1,4,2,0,0,0,2
Nolan Jones,Colorado Rockies,Chicago Cubs,0,5,1,1,0,0,1,5,0.133,0.207,0.34,-0.069,1.57,-0.03,1.28,0.9,2,1,0,0,0,1
Michael Toglia,Colorado Rockies,Chicago Cubs,0,5,0,0,0,0,2,5,0.214,0.385,0.599,-0.206,1.58,-0.1,1.28,-1.9,0,0,0,0,0,0
Brenton Doyle,Colorado Rockies,Chicago Cubs,0,4,2,1,0,1,2,5,0.308,0.417,0.724,-0.074,1.0,-0.04,0.81,0.3,3,0,1,0,0,2
Alan Trejo,Colorado Rockies,Chicago Cubs,0,3,0,0,0,0,0,3,0.0,0.0,0.0,-0.029,0.38,-0.01,0.31,-0.5,0,0,0,0,0,0
Jake Cave,Colorado Rockies,Chicago Cubs,0,1,1,1,2,0,0,1,0.4,0.6,1.0,0.101,1.49,0.05,1.21,1.8,4,0,1,0,0,2
Jacob Stallings,Colorado Rockies,Chicago Cubs,0,2,1,1,0,1,1,4,0.625,0.667,1.292,-0.031,0.8,-0.01,0.66,0.2,2,0,1,0,0,2
Ian Happ,Chicago Cubs,Colorado Rockies,1,4,0,1,0,1,2,5,0.5,0.435,0.935,0.162,0.99,0.09,0.94,0.5,1,1,0,0,0,1
Seiya Suzuki,Chicago Cubs,Colorado Rockies,1,5,1,3,4,0,1,5,0.379,0.593,0.972,0.177,0.95,0.1,0.9,3.2,8,1,0,0,2,6
Cody Bellinger,Chicago Cubs,Colorado Rockies,1,5,0,0,0,0,1,5,0.321,0.375,0.696,-0.039,0.42,-0.02,0.4,-2.2,0,0,0,0,0,0
Christopher Morel,Chicago Cubs,Colorado Rockies,1,3,1,1,0,1,1,4,0.423,0.708,1.131,0.041,0.34,0.02,0.32,0.2,2,1,0,0,0,1
Nick Madrigal,Chicago Cubs,Colorado Rockies,1,1,0,0,0,0,0,1,0.273,0.455,0.727,-0.048,1.17,-0.03,1.11,-0.8,0,0,0,0,0,0
Dansby Swanson,Chicago Cubs,Colorado Rockies,1,4,1,1,0,1,1,5,0.4,0.5,0.9,0.062,0.69,0.03,0.66,0.5,2,1,0,0,0,1
Michael Busch,Chicago Cubs,Colorado Rockies,1,3,1,3,1,0,0,4,0.4,0.313,0.713,0.002,0.55,0.0,0.52,0.7,5,3,0,0,0,3
Nico Hoerner,Chicago Cubs,Colorado Rockies,1,2,2,0,0,2,0,4,0.37,0.105,0.476,0.013,0.57,0.01,0.54,0.0,2,0,0,0,0,0
Mike Tauchman,Chicago Cubs,Colorado Rockies,1,2,2,0,0,2,0,4,0.462,0.125,0.587,0.059,0.67,0.03,0.63,0.6,2,0,0,0,0,0
Miguel Amaya,Chicago Cubs,Colorado Rockies,1,2,0,1,3,0,0,3,0.308,0.273,0.58,0.026,0.94,0.01,0.89,1.4,4,1,0,0,0,1
Miles Mastrobuoni,Chicago Cubs,Colorado Rockies,1,1,1,0,0,0,1,1,0.25,0.0,0.25,0.063,1.82,0.04,1.72,0.4,1,0,0,0,0,0
George Springer,Toronto Blue Jays,Houston Astros,0,3,0,0,0,1,2,4,0.267,0.36,0.627,-0.021,1.19,-0.01,1.09,-0.5,0,0,0,0,0,0
Vladimir Guerrero Jr.,Toronto Blue Jays,Houston Astros,0,3,0,0,0,1,1,4,0.367,0.333,0.7,-0.07,1.02,-0.04,0.94,-0.7,0,0,0,0,0,0
Bo Bichette,Toronto Blue Jays,Houston Astros,0,4,0,0,0,0,1,4,0.19,0.2,0.39,-0.075,0.73,-0.04,0.67,-0.9,0,0,0,0,0,0
Justin Turner,Toronto Blue Jays,Houston Astros,0,2,0,0,0,1,0,3,0.423,0.636,1.059,0.012,0.83,0.01,0.76,-0.0,0,0,0,0,0,0
Daniel Vogelbach,Toronto Blue Jays,Houston Astros,0,0,0,0,0,1,0,1,0.333,0.2,0.533,0.001,0.02,0.0,0.02,0.4,0,0,0,0,0,0
Daulton Varsho,Toronto Blue Jays,Houston Astros,0,4,0,1,0,0,0,4,0.25,0.19,0.44,-0.007,0.69,-0.0,0.64,-0.4,1,0,1,0,0,0
Alejandro Kirk,Toronto Blue Jays,Houston Astros,0,3,0,0,0,0,1,3,0.13,0.095,0.226,-0.111,1.05,-0.06,0.97,-1.1,0,0,0,0,0,0
Brian Serven,Toronto Blue Jays,Houston Astros,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.01,0.0,0.01,-0.3,0,0,0,0,0,0
Kevin Kiermaier,Toronto Blue Jays,Houston Astros,0,3,0,0,0,1,0,4,0.15,0.056,0.206,0.026,0.89,0.01,0.82,-0.2,0,0,0,0,0,0
Isiah Kiner-Falefa,Toronto Blue Jays,Houston Astros,0,2,0,0,0,1,1,3,0.368,0.25,0.618,-0.066,1.01,-0.04,0.93,-0.5,0,0,0,0,0,0
Cavan Biggio,Toronto Blue Jays,Houston Astros,0,2,0,0,0,1,0,3,0.333,0.353,0.686,-0.018,0.83,-0.01,0.76,-0.3,0,0,0,0,0,0
Jose Altuve,Houston Astros,Toronto Blue Jays,1,4,2,1,1,1,1,5,0.406,0.759,1.165,-0.045,0.54,-0.02,0.4,0.2,4,-2,0,0,3,4
Yordan Alvarez,Houston Astros,Toronto Blue Jays,1,5,2,4,3,0,0,5,0.313,0.483,0.795,0.281,0.47,0.12,0.34,3.2,9,1,1,0,2,11
Kyle Tucker,Houston Astros,Toronto Blue Jays,1,5,0,2,0,0,1,5,0.419,0.593,1.012,0.031,0.54,0.01,0.4,-0.0,2,2,0,0,0,2
Alex Bregman,Houston Astros,Toronto Blue Jays,1,2,1,1,0,2,0,4,0.31,0.28,0.59,0.015,0.91,0.01,0.67,0.7,2,-1,2,0,0,2
Grae Kessinger,Houston Astros,Toronto Blue Jays,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0,0,0,0,0,0
Yainer Diaz,Houston Astros,Toronto Blue Jays,1,5,1,2,0,0,1,5,0.517,0.731,1.248,0.043,0.87,0.02,0.64,0.3,3,2,0,0,0,2
Jon Singleton,Houston Astros,Toronto Blue Jays,1,5,0,1,0,0,1,5,0.222,0.222,0.444,-0.084,1.06,-0.04,0.78,-1.6,1,1,0,0,0,1
Chas McCormick,Houston Astros,Toronto Blue Jays,1,3,1,2,1,1,0,4,0.417,0.429,0.845,0.03,1.19,0.01,0.88,1.0,4,2,0,0,0,2
Jeremy Peña,Houston Astros,Toronto Blue Jays,1,4,1,2,3,0,1,4,0.444,0.68,1.124,-0.062,0.8,-0.03,0.59,1.3,6,0,0,0,2,5
Mauricio Dubón,Houston Astros,Toronto Blue Jays,1,4,0,0,0,0,1,4,0.2,0.3,0.5,-0.038,0.39,-0.02,0.28,-1.0,0,0,0,0,0,0
Jung Hoo Lee,San Francisco Giants,Los Angeles Dodgers,0,4,0,0,0,0,0,4,0.303,0.357,0.66,-0.099,0.95,-0.06,0.92,-0.9,0,0,0,0,0,0
LaMonte Wade Jr.,San Francisco Giants,Los Angeles Dodgers,0,2,1,0,0,2,1,4,0.409,0.368,0.778,0.045,0.94,0.03,0.91,0.5,1,0,0,0,0,0
Jorge Soler,San Francisco Giants,Los Angeles Dodgers,0,4,2,2,1,0,1,4,0.387,0.6,0.987,0.124,0.99,0.07,0.96,1.4,5,-2,2,0,2,6
Michael Conforto,San Francisco Giants,Los Angeles Dodgers,0,4,0,1,2,0,2,4,0.414,0.778,1.192,0.046,1.45,0.03,1.4,0.5,3,1,0,0,0,1
Matt Chapman,San Francisco Giants,Los Angeles Dodgers,0,4,0,0,0,0,2,4,0.281,0.5,0.781,-0.186,1.7,-0.11,1.64,-1.1,0,0,0,0,0,0
Thairo Estrada,San Francisco Giants,Los Angeles Dodgers,0,4,0,0,0,0,2,4,0.143,0.259,0.402,-0.145,1.35,-0.08,1.3,-0.9,0,0,0,0,0,0
Mike Yastrzemski,San Francisco Giants,Los Angeles Dodgers,0,4,0,0,0,0,2,4,0.182,0.0,0.182,-0.127,1.21,-0.07,1.17,-0.8,0,0,0,0,0,0
Patrick Bailey,San Francisco Giants,Los Angeles Dodgers,0,3,1,2,1,0,1,3,0.444,0.563,1.007,0.09,0.79,0.05,0.76,1.0,4,1,0,0,1,5
Nick Ahmed,San Francisco Giants,Los Angeles Dodgers,0,3,0,0,0,0,1,3,0.273,0.286,0.558,-0.062,0.77,-0.04,0.74,-0.5,0,0,0,0,0,0
Mookie Betts,Los Angeles Dodgers,San Francisco Giants,1,3,0,1,0,1,0,4,0.595,1.091,1.686,-0.02,0.81,-0.01,0.94,-0.2,1,1,0,0,0,1
Shohei Ohtani,Los Angeles Dodgers,San Francisco Giants,1,4,2,2,1,0,1,4,0.317,0.432,0.75,0.108,0.8,0.07,0.93,0.8,5,1,0,0,1,5
Freddie Freeman,Los Angeles Dodgers,San Francisco Giants,1,3,0,0,0,0,1,4,0.5,0.531,1.031,-0.057,0.84,-0.04,0.97,-0.4,0,0,0,0,0,0
Will Smith,Los Angeles Dodgers,San Francisco Giants,1,4,1,1,1,0,0,4,0.444,0.5,0.944,0.054,0.81,0.04,0.94,-0.2,3,-2,3,0,0,2
Teoscar Hernández,Los Angeles Dodgers,San Francisco Giants,1,4,0,2,1,0,1,4,0.316,0.657,0.973,0.047,0.66,0.03,0.76,0.5,3,2,0,0,0,2
Max Muncy,Los Angeles Dodgers,San Francisco Giants,1,3,1,1,0,1,2,4,0.368,0.455,0.823,0.003,0.78,0.0,0.9,0.1,2,1,0,0,0,1
Enrique Hernández,Los Angeles Dodgers,San Francisco Giants,1,4,0,1,0,0,0,4,0.235,0.2,0.435,-0.051,0.9,-0.04,1.04,-1.0,1,1,0,0,0,1
Chris Taylor,Los Angeles Dodgers,San Francisco Giants,1,2,0,0,0,1,1,3,0.333,0.091,0.424,0.036,0.96,0.03,1.11,0.4,0,0,0,0,0,0
Miguel Rojas,Los Angeles Dodgers,San Francisco Giants,1,3,1,1,2,0,0,3,0.333,1.0,1.333,0.065,1.2,0.04,1.38,0.7,4,-1,0,0,2,4
