,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
158,N.Fortes,Miami Marlins,Minnesota Twins,0,3,1,1,0,1,1,4,.263,.323,.586,0.132,1.04,0,0.00,0.8,2,1,0,0,0,1,926
159,J.Pereda,Miami Marlins,Minnesota Twins,0,2,0,0,0,0,0,2,.250,.229,.479,-0.138,2.75,0,0.00,-0.7,0,0,0,0,0,0,926
160,B.Buxton,Minnesota Twins,Miami Marlins,1,7,0,1,1,0,1,7,.333,.519,.852,-0.022,1.57,-0.03,3.58,0.3,2,1,0,0,0,1,926
161,C.Correa,Minnesota Twins,Miami Marlins,1,5,1,3,1,2,1,7,.390,.522,.912,0.114,1.82,0.16,4.14,2.0,5,-11,0,0,14,6,926
162,T.Larnach,Minnesota Twins,Miami Marlins,1,6,0,2,0,0,1,6,.338,.434,.771,-0.111,2.77,-0.15,6.32,-1.0,2,2,0,0,0,2,926
163,R.Lewis,Minnesota Twins,Miami Marlins,1,5,2,0,0,1,0,6,.306,.470,.775,-0.426,2.72,-0.58,6.19,-2.6,2,0,0,0,0,0,926
164,C.Santana,Minnesota Twins,Miami Marlins,1,4,1,1,0,2,1,6,.323,.414,.737,0.014,2.56,0.02,5.84,0.2,2,1,0,0,0,1,926
165,K.Farmer,Minnesota Twins,Miami Marlins,1,2,0,0,0,0,0,2,.302,.369,.671,-0.053,1.08,-0.07,2.48,-0.5,0,0,0,0,0,0,926
166,B.Lee,Minnesota Twins,Miami Marlins,1,2,0,1,2,2,0,4,.263,.321,.584,0.567,3.42,0.78,7.79,2.5,3,-5,6,0,0,2,926
167,R.Jeffers,Minnesota Twins,Miami Marlins,1,6,1,2,0,0,0,6,.300,.428,.729,-0.468,2.25,-0.64,5.11,-1.9,3,2,0,0,0,2,926
168,W.Castro,Minnesota Twins,Miami Marlins,1,5,1,0,1,0,1,6,.333,.388,.720,-0.169,3.13,-0.23,7.12,-1.6,2,0,0,0,0,0,926
169,A.Martin,Minnesota Twins,Miami Marlins,1,6,0,2,0,0,1,6,.320,.351,.671,-0.161,1.85,-0.22,4.22,-0.4,2,-15,17,0,0,3,926
170,L.Arraez,San Diego Padres,Los Angeles Dodgers,0,4,0,0,1,0,0,4,.344,.383,.728,-0.038,1.06,-0.03,1.63,-0.6,1,0,0,0,0,0,926
171,F.Tatis,San Diego Padres,Los Angeles Dodgers,0,3,0,1,0,1,1,4,.347,.504,.851,0.011,0.86,0.01,1.32,0.2,1,1,0,0,0,0,926
172,J.Profar,San Diego Padres,Los Angeles Dodgers,0,4,1,1,0,0,0,4,.381,.464,.845,-0.039,1.05,-0.04,1.61,-0.4,2,1,0,0,0,1,926
173,M.Machado,San Diego Padres,Los Angeles Dodgers,0,4,0,3,0,0,0,4,.329,.479,.807,0.091,1.13,0.08,1.74,0.9,3,3,0,0,0,3,926
174,J.Merrill,San Diego Padres,Los Angeles Dodgers,0,3,0,0,0,0,0,4,.323,.498,.821,-0.102,1.50,-0.09,2.31,-1.2,0,0,0,0,0,0,926
175,X.Bogaerts,San Diego Padres,Los Angeles Dodgers,0,3,0,2,1,0,0,4,.308,.383,.691,0.006,1.04,0.01,1.61,0.5,3,-13,15,0,0,3,926
176,J.Cronenworth,San Diego Padres,Los Angeles Dodgers,0,4,0,0,0,0,1,4,.325,.391,.716,-0.086,1.04,-0.08,1.60,-1.2,0,0,0,0,0,0,926
177,D.Peralta,San Diego Padres,Los Angeles Dodgers,0,1,1,0,0,1,0,2,.333,.420,.754,0.001,1.08,0.00,1.68,-0.1,1,0,0,0,0,0,926
178,D.Solano,San Diego Padres,Los Angeles Dodgers,0,2,0,0,0,0,0,2,.334,.401,.735,-0.019,0.39,-0.02,0.59,-0.6,0,0,0,0,0,0,926
179,K.Higashioka,San Diego Padres,Los Angeles Dodgers,0,4,0,1,0,0,0,4,.264,.471,.734,0.065,0.87,0.06,1.34,0.1,1,-9,10,0,0,2,926
180,S.Ohtani,Los Angeles Dodgers,San Diego Padres,1,5,1,3,1,0,0,5,.387,.643,1.030,0.248,1.17,0.21,1.67,1.8,5,-34,37,0,0,4,926
181,M.Betts,Los Angeles Dodgers,San Diego Padres,1,4,0,2,2,1,0,5,.376,.495,.871,0.045,1.07,0.04,1.54,1.1,4,2,0,0,0,2,926
182,F.Freeman,Los Angeles Dodgers,San Diego Padres,1,4,0,1,0,0,0,4,.378,.476,.854,-0.028,1.02,-0.02,1.47,-0.4,1,-34,35,0,0,0,926
183,C.Taylor,Los Angeles Dodgers,San Diego Padres,1,1,0,0,0,0,1,1,.282,.266,.548,-0.001,0.04,-0.00,0.06,-0.4,0,0,0,0,0,0,926
184,T.Hernandez,Los Angeles Dodgers,San Diego Padres,1,3,0,0,0,1,1,4,.336,.492,.829,-0.113,1.12,-0.10,1.60,-0.8,0,0,0,0,0,0,926
185,M.Muncy,Los Angeles Dodgers,San Diego Padres,1,3,1,0,0,1,1,4,.357,.493,.850,-0.007,1.07,-0.01,1.54,-0.6,1,0,0,0,0,0,926
186,W.Smith,Los Angeles Dodgers,San Diego Padres,1,4,1,1,2,0,0,4,.325,.433,.758,0.258,1.20,0.22,1.71,1.0,4,-19,0,0,20,4,926
187,T.Edman,Los Angeles Dodgers,San Diego Padres,1,4,0,0,0,0,2,4,.304,.453,.757,-0.075,0.75,-0.06,1.07,-0.6,0,0,0,0,0,0,926
188,G.Lux,Los Angeles Dodgers,San Diego Padres,1,2,0,1,0,0,1,2,.315,.379,.694,0.010,0.81,0.01,1.16,-0.0,1,-22,23,0,0,2,926
189,E.Hernandez,Los Angeles Dodgers,San Diego Padres,1,2,2,2,0,0,0,2,.279,.368,.646,0.044,0.42,0.04,0.59,0.5,4,2,0,0,0,2,926
190,A.Pages,Los Angeles Dodgers,San Diego Padres,1,3,2,1,2,0,1,4,.306,.406,.712,0.009,1.16,0.01,1.66,1.7,5,-11,0,0,12,4,926
