,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
18,J.Kochanowicz,Los Angeles Angels,Minnesota Twins,0, 5.2,7,4,4,1,3,1,5.08,69,45,28,7,10,8,11,41,-0.227,0.99,0.00,0.00,-1.3,17,911
19,Z.Matthews,Minnesota Twins,Los Angeles Angels,1, 3.1,5,2,2,2,5,2,7.11,61,40,23,10,7,4,6,45,-0.069,1.06,-0.05,1.18,-0.5,10,911
20,B.Williamson,Cincinnati Reds,St. Louis Cardinals,0, 5 ,3,1,1,2,5,1,2.08,82,50,27,7,16,3,9,60,0.150,1.05,0.00,0.00,1.6,15,911
21,L.Lynn,St Louis Cardinals,St. Louis Cardinals,0, 5 ,5,1,1,1,7,0,3.96,90,62,38,9,15,1,12,59,0.150,1.38,0.00,0.04,1.6,15,911
22,J.Estes,Oakland Athletics,Houston Astros,0, 6.2,7,3,2,1,2,0,4.36,84,58,43,7,8,6,18,51,0.026,1.14,0.00,0.00,0.2,20,911
23,H.Brown,Houston Astros,Oakland Athletics,1, 5 ,9,5,5,1,7,1,3.59,97,62,33,18,11,9,9,35,-0.344,1.71,-0.20,1.66,-2.2,15,911
24,M.King,San Diego Padres,Seattle Mariners,0, 5 ,4,3,1,2,6,0,3.06,90,57,30,12,15,4,9,55,-0.151,1.06,-0.12,1.36,-0.8,15,911
25,B.Woo,Seattle Mariners,San Diego Padres,1, 6.2,2,2,2,1,5,1,2.38,89,62,35,9,18,4,13,66,0.251,0.57,0.12,0.44,1.7,20,911
26,C.Rea,Milwaukee Brewers,San Francisco Giants,0, 4 ,11,10,10,1,1,3,4.21,74,46,31,6,9,6,15,0,-0.406,0.45,-0.28,0.52,-8.1,12,911
27,B.Snell,San Francisco Giants,Milwaukee Brewers,1, 5 ,4,1,1,2,8,0,3.52,95,61,23,17,21,4,7,61,0.091,0.48,0.00,0.00,1.4,15,911
28,J.Wicks,Chicago Cubs,Los Angeles Dodgers,0, 3 ,8,7,7,4,2,4,5.27,78,44,29,3,12,4,11,13,-0.529,0.66,-0.06,0.12,-5.5,9,911
29,B.Miller,Los Angeles Dodgers,Chicago Cubs,1, 4.1,5,6,6,4,2,2,8.17,90,55,38,5,12,5,11,27,-0.339,0.86,-0.28,1.18,-3.8,13,911
