,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
11,T.Bradley,Tampa Bay Rays,Washington Nationals,1, 5.2,3,0,0,2,11,0,3.42,99,67,38,20,9,5,4,72,0.214,0.76,0.07,0.43,2.3,17,630
12,K.Freeland,Colorado Rockies,Chicago White Sox,0, 6.2,7,2,2,2,3,1,7.94,80,53,34,4,15,6,17,53,0.211,1.55,0.00,0.00,1.6,20,630
13,G.Crochet,Chicago White Sox,Colorado Rockies,1, 7 ,5,2,2,0,11,0,3.02,88,69,35,22,12,5,10,70,0.114,0.91,0.00,0.00,1.4,21,630
14,L.Allen,Cleveland Guardians,Kansas City Royals,0, 4.1,6,3,3,0,3,0,5.75,72,46,26,8,12,7,9,42,-0.058,0.79,-0.04,0.91,-0.2,13,630
15,S.Lugo,Kansas City Royals,Cleveland Guardians,1, 6 ,4,0,0,1,10,0,2.17,93,66,37,16,13,4,8,73,0.302,0.87,0.24,1.14,3.0,18,630
16,K.Hendricks,Chicago Cubs,Milwaukee Brewers,0, 3.2,7,7,7,1,3,2,7.48,68,45,23,6,16,5,10,21,-0.368,1.08,-0.09,0.44,-5.0,11,630
17,F.Peralta,Milwaukee Brewers,Chicago Cubs,1, 7 ,2,1,1,2,8,1,3.83,103,65,36,16,13,5,10,75,0.134,0.57,0.09,0.65,2.6,21,630
18,H.Greene,Cincinnati Reds,St. Louis Cardinals,0, 4.2,4,1,1,2,6,0,3.70,95,63,31,15,17,4,8,56,0.051,1.24,0.01,0.57,0.7,14,630
19,L.Lynn,St Louis Cardinals,St. Louis Cardinals,0, 6 ,2,0,0,1,6,0,3.59,79,57,31,15,11,2,12,73,0.361,0.94,0.22,0.98,3.0,18,630
20,J.Paxton,Los Angeles Dodgers,San Francisco Giants,0, 4 ,12,9,9,2,4,1,4.28,89,57,38,12,7,4,15,4,-0.323,0.85,-0.21,0.91,-7.1,12,630
21,S.Bivens,San Francisco Giants,Los Angeles Dodgers,1, 5 ,4,1,1,0,3,1,2.57,60,41,22,7,12,10,6,58,0.172,0.50,0.07,0.35,1.3,15,630
22,C.Mize,Detroit Tigers,Los Angeles Angels,0, 5.1,3,0,0,2,2,0,4.23,86,53,31,12,10,9,5,62,0.219,1.01,0.03,0.24,2.7,16,630
23,T.Anderson,Los Angeles Angels,Detroit Tigers,1, 4.2,7,6,6,1,2,1,3.03,88,56,40,6,10,5,14,27,-0.194,0.84,-0.02,0.15,-1.9,14,630
24,L.Medina,Oakland Athletics,Arizona Diamondbacks,0, 6 ,4,1,1,3,5,0,4.80,86,58,30,14,14,9,8,62,0.213,1.30,0.00,0.01,2.0,18,630
25,B.Pfaadt,Arizona Diamondbacks,Oakland Athletics,1, 6 ,5,1,1,2,8,1,4.28,82,55,25,13,17,9,6,64,0.213,1.38,0.07,0.75,2.0,18,630
26,J.Ryan,Minnesota Twins,Seattle Mariners,0, 5.2,6,2,1,0,10,0,3.21,99,73,39,14,20,7,8,61,0.131,1.82,0.09,2.09,0.6,17,630
27,L.Castillo,Seattle Mariners,Minnesota Twins,1, 5 ,6,3,3,0,3,0,3.87,77,54,33,12,9,10,8,46,-0.109,0.94,-0.07,1.01,-0.7,15,630
28,A.Heaney,Texas Rangers,Baltimore Orioles,0, 7 ,5,2,2,0,10,0,4.04,93,68,36,16,16,5,12,69,0.061,0.75,0.01,0.25,1.2,21,630
29,C.Irvin,Baltimore Orioles,Texas Rangers,1, 3.2,5,5,5,2,2,1,4.13,80,48,30,7,11,5,9,31,-0.342,1.00,-0.21,1.03,-3.6,11,630
