Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
S.Cecconi,Arizona Diamondbacks,San Francisco Giants,0,6.0,2,2,2,0,3,1,3.0,64,47,27,2,18,7,10,63,0.071,0.97,0.04,0.93,1.1,18,421
J.Hicks,San Francisco Giants,Arizona Diamondbacks,1,5.0,1,1,1,4,0,0,1.61,96,59,31,12,16,7,8,57,0.143,1.13,0.08,1.1,1.5,15,421
A.Houser,New York Mets,Los Angeles Dodgers,0,4.0,7,8,8,4,3,1,7.45,81,49,33,3,13,2,13,15,-0.21,0.75,-0.14,0.82,-5.5,12,421
T.Glasnow,Los Angeles Dodgers,New York Mets,1,8.0,7,0,0,0,10,0,2.92,101,70,37,12,21,11,8,78,0.283,0.46,0.17,0.47,4.3,24,421
C.Bassitt,Toronto Blue Jays,San Diego Padres,0,5.1,6,4,2,3,4,1,3.9,93,56,35,6,15,5,11,45,0.0,1.16,0.0,1.12,0.1,16,421
J.Musgrove,San Diego Padres,Toronto Blue Jays,1,7.0,5,3,3,0,3,2,5.74,99,67,42,9,16,8,13,58,0.099,1.07,0.05,0.9,0.5,21,421
M.Lorenzen,Texas Rangers,Atlanta Braves,0,6.0,3,3,3,3,7,1,2.45,94,59,33,12,14,5,9,58,0.071,0.97,0.04,0.93,0.3,18,421
D.Vines,Atlanta Braves,Texas Rangers,1,5.0,7,4,4,0,2,2,4.66,74,49,32,6,11,11,9,39,-0.241,0.99,-0.17,1.16,-1.9,15,421
E.Hancock,Seattle Mariners,Colorado Rockies,0,6.0,4,2,1,1,4,0,6.1,88,60,41,7,12,8,11,61,0.069,0.63,0.04,0.57,1.6,18,421
P.Lambert,Colorado Rockies,Seattle Mariners,1,3.0,6,6,6,0,5,0,5.52,66,41,24,12,5,3,7,28,-0.396,0.98,-0.1,0.39,-4.2,9,421
