,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
12,C.Burnes,Baltimore Orioles,Toronto Blue Jays,0, 7 ,4,1,1,1,5,1,2.26,99,66,39,6,21,8,12,69,0.187,0.57,0.13,0.65,2.3,21,604
13,T.Richards,Toronto Blue Jays,Baltimore Orioles,1, 2 ,0,0,0,0,4,0,2.97,40,28,17,7,4,0,2,60,0.096,0.64,0.03,0.35,0.9,6,604
14,M.Fried,Atlanta Braves,Boston Red Sox,0, 7 ,4,3,2,1,13,1,2.93,103,70,29,20,20,4,8,71,-0.010,1.15,-0.01,1.14,0.5,21,604
15,K.Crawford,Boston Red Sox,Atlanta Braves,1, 6 ,5,6,4,2,5,1,3.51,87,61,40,12,9,13,5,45,-0.440,1.21,-0.17,0.76,-3.0,18,604
16,C.Flexen,Chicago White Sox,Chicago Cubs,0, 5 ,3,1,1,0,4,0,5.19,63,42,24,10,8,5,9,61,0.177,0.67,0.00,0.00,1.5,15,604
17,S.Imanaga,Chicago Cubs,Chicago White Sox,1, 4.1,7,5,1,0,6,1,1.88,66,46,25,13,8,6,8,43,-0.259,0.93,-0.13,0.76,-3.1,13,604
18,J.Flaherty,Detroit Tigers,Texas Rangers,0, 5 ,2,0,0,0,4,0,3.22,60,44,25,8,11,5,7,67,0.263,0.99,0.12,0.73,2.4,15,604
19,D.Dunning,Texas Rangers,Detroit Tigers,1, 5 ,4,3,3,1,4,2,4.09,84,52,28,4,20,7,9,50,-0.111,0.65,-0.05,0.49,-0.6,15,604
20,A.Pallante,St Louis Cardinals,Houston Astros,0, 3 ,6,6,6,3,1,1,6.16,75,43,28,2,13,8,6,21,-0.385,0.93,-0.18,0.72,-4.6,9,604
21,S.Arrighetti,Houston Astros,St. Louis Cardinals,1, 3 ,3,1,1,3,4,1,5.79,64,40,20,7,13,1,7,50,0.046,1.38,0.01,0.58,0.4,9,604
22,F.Montas,Cincinnati Reds,Colorado Rockies,0, 7 ,1,0,0,2,9,0,4.00,96,63,32,19,12,8,6,82,0.335,0.71,0.11,0.40,3.8,21,604
23,T.Blach,Colorado Rockies,Cincinnati Reds,1, 5 ,10,4,4,0,2,1,4.54,87,56,38,4,14,13,9,33,-0.158,0.84,-0.01,0.12,-1.3,15,604
24,A.Mazur,San Diego Padres,Los Angeles Angels,0, 6 ,2,1,1,4,2,0,1.50,77,46,27,6,13,7,8,62,0.230,1.10,0.13,1.06,2.0,18,604
25,P.Sandoval,Los Angeles Angels,San Diego Padres,1, 6 ,4,1,1,1,7,0,5.00,100,70,36,15,19,4,11,66,0.230,0.96,0.02,0.12,2.0,18,604
26,K.Harrison,San Francisco Giants,Arizona Diamondbacks,0, 6 ,8,4,3,0,5,0,4.18,95,65,36,10,19,13,7,47,-0.162,0.83,-0.08,0.68,-1.1,18,604
27,B.Walston,Arizona Diamondbacks,San Francisco Giants,1, 4.1,2,2,2,4,2,0,2.84,88,47,29,6,12,5,6,49,0.079,1.43,0.04,1.09,0.5,13,604
28,G.Kirby,Seattle Mariners,Oakland Athletics,0, 5 ,6,2,2,1,9,0,4.05,94,65,35,13,17,7,5,55,-0.028,1.07,-0.02,1.18,-0.2,15,604
29,M.Spence,Oakland Athletics,Seattle Mariners,1, 6 ,9,4,4,1,3,0,3.86,99,66,47,5,14,14,9,40,-0.207,0.97,-0.03,0.24,-1.3,18,604
