,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
10,C.Paddack,Minnesota Twins,Cleveland Guardians,0, 8 ,3,2,2,0,6,1,4.47,100,72,44,13,15,8,13,74,0.138,0.64,0.10,0.74,2.0,24,519
11,T.Bibee,Cleveland Guardians,Minnesota Twins,1, 7 ,4,1,1,1,8,1,3.93,95,62,37,9,16,4,13,72,0.357,1.30,0.29,1.79,2.5,21,519
12,S.Manaea,New York Mets,Miami Marlins,0, 5 ,5,2,2,1,4,1,3.11,95,67,41,12,14,9,7,52,0.126,0.98,0.04,0.57,0.7,15,519
13,S.Sanchez,Miami Marlins,New York Mets,1, 4 ,6,4,4,2,2,0,6.41,85,54,33,4,17,5,10,34,-0.190,1.04,-0.01,0.13,-1.9,12,519
14,C.Rea,Milwaukee Brewers,Houston Astros,0, 4.1,8,5,5,4,5,1,4.07,96,56,30,7,19,6,9,28,-0.312,0.82,-0.22,0.96,-3.4,13,519
15,S.Arrighetti,Houston Astros,Milwaukee Brewers,1, 6.1,7,4,4,2,6,0,7.16,99,65,35,8,22,8,11,47,0.109,0.86,0.04,0.50,1.0,19,519
16,J.Sears,Oakland Athletics,Kansas City Royals,0, 4.1,5,4,4,2,4,0,4.31,65,44,26,7,11,4,9,39,-0.147,0.84,-0.03,0.32,-1.1,13,519
17,B.Singer,Kansas City Royals,Oakland Athletics,1, 6 ,6,1,1,1,9,0,2.70,89,62,36,9,17,9,6,64,0.227,1.15,0.16,1.36,2.1,18,519
18,M.Keller,Pittsburgh Pirates,Chicago Cubs,0, 6 ,2,2,2,3,3,0,3.84,83,50,26,9,15,6,10,60,0.136,1.30,0.06,0.98,1.3,18,519
19,J.Taillon,Chicago Cubs,Pittsburgh Pirates,1, 4.2,6,3,3,2,4,1,2.20,92,55,33,8,14,7,8,42,0.100,1.35,0.07,1.62,1.1,14,519
20,J.Soriano,Los Angeles Angels,Texas Rangers,0, 7.2,5,1,1,2,5,1,3.30,93,65,43,7,15,16,7,68,0.246,0.88,0.06,0.33,2.8,23,519
21,M.Lorenzen,Texas Rangers,Los Angeles Angels,1, 6.1,3,2,2,3,6,0,3.61,103,64,38,11,15,8,7,62,0.299,1.29,0.18,1.30,2.8,19,519
22,D.Hudson,Colorado Rockies,San Francisco Giants,0, 4.2,5,3,2,2,3,0,5.89,81,48,31,4,13,8,9,45,-0.168,1.52,-0.02,0.35,-1.0,14,519
23,J.Hicks,San Francisco Giants,Colorado Rockies,1, 5 ,3,1,1,1,1,1,2.38,72,49,33,7,9,7,10,57,0.146,0.92,0.07,0.69,1.5,15,519
24,M.Manning,Detroit Tigers,Arizona Diamondbacks,0, 5 ,10,4,4,3,1,0,4.88,86,50,31,5,14,5,17,29,-0.173,0.88,-0.09,0.74,-1.4,15,519
25,J.Montgomery,Arizona Diamondbacks,Detroit Tigers,1, 6 ,5,4,4,2,3,1,4.98,92,59,37,7,15,9,10,47,-0.003,1.03,-0.00,0.70,-0.2,18,519
26,H.Greene,Cincinnati Reds,Los Angeles Dodgers,0, 6.1,4,2,2,2,8,1,3.22,105,72,43,19,10,6,9,63,0.044,1.04,0.01,0.54,1.1,19,519
27,L.Knack,Los Angeles Dodgers,Cincinnati Reds,1, 4.2,3,1,1,1,5,0,2.61,64,43,24,12,7,6,6,58,0.135,1.01,0.09,1.14,1.4,14,519
28,Y.Darvish,San Diego Padres,Atlanta Braves,0, 7 ,2,0,0,1,9,0,2.08,99,70,36,14,20,8,5,81,0.180,0.41,0.10,0.37,3.8,21,519
29,B.Elder,Atlanta Braves,San Diego Padres,1, 3 ,9,7,6,3,3,1,6.46,93,54,35,6,13,5,10,15,-0.310,0.78,-0.21,0.87,-5.0,9,519
