,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
13,M.Parker,Washington Nationals,Colorado Rockies,1, 7 ,5,1,1,1,6,0,4.26,83,61,35,10,16,5,14,68,0.218,0.63,0.00,0.00,2.3,21,821
14,J.Cantillo,Cleveland Guardians,New York Yankees,0, 4 ,6,7,7,3,5,2,8.47,88,50,25,9,16,6,6,24,-0.295,0.56,-0.25,0.77,-5.0,12,821
15,N.Cortes,New York Yankees,Cleveland Guardians,1, 7 ,3,0,0,0,4,0,4.00,104,68,40,13,15,6,13,75,0.206,0.41,0.18,0.60,3.5,21,821
16,N.Martinez,Cincinnati Reds,Toronto Blue Jays,0, 4.1,6,6,6,3,3,3,3.64,86,55,34,6,15,6,10,27,-0.339,0.52,-0.03,0.09,-4.2,13,821
17,Y.Rodriguez,Toronto Blue Jays,Cincinnati Reds,1, 4.1,6,5,5,2,6,1,4.40,87,51,27,9,15,2,9,35,-0.008,0.74,0.00,0.02,-1.5,13,821
18,A.Nola,Philadelphia Phillies,Atlanta Braves,0, 5.1,8,2,2,2,5,1,3.45,100,60,30,9,21,11,8,47,-0.052,1.09,-0.05,1.70,0.2,16,821
19,M.Fried,Atlanta Braves,Philadelphia Phillies,1, 7 ,4,2,2,1,4,0,3.57,91,61,39,7,15,12,7,64,0.165,1.07,0.14,1.57,1.6,21,821
20,T.Myers,Milwaukee Brewers,St. Louis Cardinals,0, 4 ,6,2,2,2,5,0,2.87,89,59,40,7,12,6,7,45,-0.036,1.42,-0.03,1.64,0.0,12,821
21,K.Gibson,St Louis Cardinals,St. Louis Cardinals,0, 5.1,7,2,2,2,5,0,4.22,84,50,26,7,17,6,9,49,-0.016,1.19,-0.00,0.29,0.4,16,821
22,B.Brieske,Detroit Tigers,Chicago Cubs,0, 2 ,1,0,0,0,3,0,4.24,32,21,10,8,3,0,4,57,0.088,0.60,0.00,0.04,1.0,6,821
23,J.Taillon,Chicago Cubs,Detroit Tigers,1, 5 ,6,4,4,2,5,2,3.77,96,63,36,10,17,8,8,42,-0.211,0.72,-0.03,0.17,-1.4,15,821
24,J.Cueto,Los Angeles Angels,Kansas City Royals,0, 6.1,8,3,3,2,1,1,4.26,84,55,35,3,17,13,12,44,-0.055,0.71,0.00,0.00,0.1,19,821
25,M.Lorenzen,Kansas City Royals,Los Angeles Angels,1, 7 ,4,0,0,2,5,0,3.47,95,58,34,9,15,9,10,72,0.386,1.01,0.34,1.50,3.6,21,821
26,R.Pepiot,Tampa Bay Rays,Oakland Athletics,0, 6 ,3,2,2,1,5,1,3.65,90,55,26,16,13,6,10,62,0.017,1.19,0.00,0.38,0.8,18,821
27,M.Spence,Oakland Athletics,Tampa Bay Rays,1, 7 ,7,4,4,1,10,1,4.67,105,70,41,16,13,9,9,56,-0.282,1.14,-0.00,0.00,-0.8,21,821
28,L.Gilbert,Seattle Mariners,Los Angeles Dodgers,0, 4.2,7,8,6,2,7,0,3.21,100,61,36,13,12,6,9,27,-0.282,0.81,-0.12,0.58,-3.3,14,821
29,J.Flaherty,Los Angeles Dodgers,Seattle Mariners,1, 5.2,5,2,1,1,5,0,3.00,99,61,36,10,15,6,12,57,0.151,0.99,0.12,1.29,1.2,17,821
