,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
14,J.Soriano,Los Angeles Angels,Cleveland Guardians,0, 6 ,5,0,0,1,3,0,3.77,88,60,38,9,13,13,7,64,0.217,0.70,0.07,0.35,3.0,18,503
15,T.Bibee,Cleveland Guardians,Los Angeles Angels,1, 5 ,8,6,6,1,4,2,4.46,91,65,45,8,12,9,9,30,-0.273,0.70,-0.20,0.84,-3.5,15,503
16,M.Lorenzen,Texas Rangers,Kansas City Royals,0, 6 ,4,1,1,3,3,1,3.52,86,57,34,5,18,13,5,60,0.219,1.03,0.14,1.09,2.1,18,503
17,B.Singer,Kansas City Royals,Texas Rangers,1, 6 ,4,1,1,0,8,0,2.45,105,67,35,12,20,7,7,68,0.219,0.90,0.15,1.03,2.1,18,503
18,G.Kirby,Seattle Mariners,Houston Astros,0, 6 ,4,1,1,0,3,0,3.76,88,60,44,6,10,8,11,63,0.229,1.07,0.15,1.20,2.1,18,503
19,R.Blanco,Houston Astros,Seattle Mariners,1, 6 ,5,3,3,2,6,2,2.09,94,60,31,9,20,5,11,54,-0.087,0.87,-0.03,0.46,0.1,18,503
20,T.Houck,Boston Red Sox,Minnesota Twins,0, 6 ,6,4,4,2,5,0,2.18,99,63,35,6,22,10,9,47,0.042,0.95,0.03,1.05,0.1,18,503
21,C.Paddack,Minnesota Twins,Boston Red Sox,1, 6 ,2,0,0,1,6,0,4.78,83,55,28,11,16,9,5,73,0.370,1.03,0.24,1.13,3.1,18,503
22,B.Keller,Chicago White Sox,St. Louis Cardinals,0, 4.2,5,3,3,2,5,0,4.26,102,64,33,11,20,8,7,45,-0.105,0.78,-0.01,0.07,-0.7,14,503
23,S.Gray,St Louis Cardinals,St. Louis Cardinals,0, 7 ,3,0,0,1,6,0,0.89,94,65,38,9,18,11,7,76,0.370,0.90,0.17,0.67,3.7,21,503
24,D.Cease,San Diego Padres,Arizona Diamondbacks,0, 6.2,3,1,1,0,8,0,2.55,102,65,35,16,14,6,8,72,0.225,0.51,0.12,0.46,2.6,20,503
25,S.Cecconi,Arizona Diamondbacks,San Diego Padres,1, 4.1,5,6,6,2,4,2,4.96,85,55,33,11,11,7,7,31,-0.237,0.69,-0.11,0.55,-2.9,13,503
26,R.Weathers,Miami Marlins,Oakland Athletics,0, 6 ,5,3,3,0,5,1,4.54,99,69,40,11,18,9,9,55,-0.093,0.69,-0.01,0.12,-0.2,18,503
27,J.Sears,Oakland Athletics,Miami Marlins,1, 6.1,4,0,0,1,6,0,3.89,95,62,36,10,16,10,6,70,0.307,0.99,0.15,0.81,2.8,19,503
28,C.Morton,Atlanta Braves,Los Angeles Dodgers,0, 6 ,5,2,2,2,5,1,3.50,98,67,35,9,23,6,10,57,0.080,0.98,0.06,1.20,1.2,18,503
29,G.Stone,Los Angeles Dodgers,Atlanta Braves,1, 6 ,5,1,1,1,5,1,4.06,86,58,33,14,11,8,9,62,0.266,1.02,0.20,1.29,2.2,18,503
