,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
14,A.Heaney,Texas Rangers,Houston Astros,0, 3.2,4,2,2,4,1,0,6.75,79,42,25,5,12,7,7,42,0.050,1.56,0.03,1.65,0.6,11,413
15,R.Blanco,Houston Astros,Texas Rangers,1, 6 ,5,2,2,3,5,0,0.86,93,57,34,11,12,6,10,56,0.112,0.87,0.04,0.56,1.1,18,413
16,M.Gonzales,Pittsburgh Pirates,Philadelphia Phillies,0, 6 ,6,2,2,3,5,1,2.65,90,64,34,11,19,8,11,54,0.149,0.97,0.10,1.12,1.1,18,413
17,S.Turnbull,Philadelphia Phillies,Pittsburgh Pirates,1, 4 ,4,3,3,4,3,1,1.80,88,48,22,5,21,5,8,41,-0.190,1.16,-0.11,1.16,-1.3,12,413
18,M.Gore,Washington Nationals,Oakland Athletics,0, 5 ,4,0,0,1,11,0,2.81,90,59,28,16,15,2,5,69,0.292,1.19,0.14,0.91,2.3,15,413
19,J.Boyle,Oakland Athletics,Washington Nationals,1, 5 ,5,1,1,1,5,0,5.68,86,51,27,5,19,7,7,57,0.122,1.05,0.06,0.85,1.3,15,413
20,G.Canning,Los Angeles Angels,Boston Red Sox,0, 4 ,9,7,6,0,6,1,9.88,70,51,25,8,18,5,9,24,-0.352,0.46,-0.21,0.46,-4.8,12,413
21,C.Criswell,Boston Red Sox,Los Angeles Angels,1, 4 ,5,2,2,1,4,1,4.50,83,55,31,5,19,6,7,47,0.080,0.72,0.04,0.66,0.2,12,413
22,C.Sale,Atlanta Braves,Miami Marlins,0, 7 ,6,5,5,3,7,1,4.58,102,70,31,16,23,9,10,49,-0.154,0.64,-0.11,0.74,-1.2,21,413
23,M.Meyer,Miami Marlins,Atlanta Braves,1, 6 ,6,1,1,0,7,0,2.12,91,56,27,19,10,5,11,63,0.276,0.93,0.09,0.48,2.2,18,413
24,L.Webb,San Francisco Giants,Tampa Bay Rays,0, 7 ,6,1,1,1,4,0,3.80,96,61,32,5,24,14,7,64,0.174,0.73,0.08,0.54,2.5,21,413
25,R.Pepiot,Tampa Bay Rays,San Francisco Giants,1, 5 ,5,4,4,1,6,2,5.40,85,57,33,12,12,2,12,46,-0.208,0.73,-0.12,0.68,-1.5,15,413
26,C.Poteet,New York Yankees,Cleveland Guardians,0, 6 ,6,1,1,0,4,1,1.50,77,50,31,4,15,7,12,60,0.185,0.54,0.14,0.66,2.0,18,413
27,T.McKenzie,Cleveland Guardians,New York Yankees,1, 4 ,4,6,5,6,1,1,6.23,84,43,30,2,11,6,9,27,-0.288,0.99,-0.20,1.13,-4.0,12,413
28,K.Gibson,St Louis Cardinals,Arizona Diamondbacks,0, 6 ,6,4,4,3,2,1,6.16,95,52,31,8,13,10,10,43,-0.161,1.00,-0.09,0.94,-0.9,18,413
29,R.Nelson,Arizona Diamondbacks,St. Louis Cardinals,1, 6 ,7,1,1,1,4,0,5.27,81,58,38,9,11,12,9,57,0.188,1.36,0.10,1.20,1.8,18,413
30,M.Waldron,San Diego Padres,Los Angeles Dodgers,0, 5 ,3,1,1,4,4,0,3.14,93,53,30,8,15,5,10,57,0.138,1.23,0.09,1.32,1.7,15,413
31,G.Stone,Los Angeles Dodgers,San Diego Padres,1, 6.2,5,2,2,1,4,0,6.14,88,60,32,14,14,9,11,59,0.176,1.03,0.13,1.27,1.5,20,413
32,S.Imanaga,Chicago Cubs,Seattle Mariners,0, 5.1,5,1,0,2,4,0,0.00,90,55,39,3,13,7,11,58,0.025,1.58,0.01,1.44,0.5,16,413
33,E.Hancock,Seattle Mariners,Chicago Cubs,1, 6 ,4,2,2,0,4,1,7.98,74,48,28,8,12,7,11,60,0.070,0.81,0.03,0.65,0.9,18,413
