,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR,ERA,Pit,Str,Ctct,StS,StL,GB,FB,GSc,WPA,aLI,cWPA,acLI,RE24,PO,Date
18,B.Snell,San Francisco Giants,Washington Nationals,0, 6 ,4,3,3,1,8,1,4.31,93,63,32,15,16,9,5,59,-0.059,0.95,-0.02,0.62,-0.1,18,807
19,J.Irvin,Washington Nationals,San Francisco Giants,1, 5 ,8,5,5,1,4,3,3.76,94,62,41,9,12,5,13,34,-0.384,1.00,-0.02,0.08,-2.6,15,807
20,T.Rogers,Baltimore Orioles,Toronto Blue Jays,0, 5 ,7,3,2,2,2,0,4.71,94,59,38,7,14,12,7,43,-0.092,1.14,-0.07,1.53,-0.6,15,807
21,B.Francis,Toronto Blue Jays,Baltimore Orioles,1, 5 ,3,2,2,1,7,1,5.44,81,59,33,13,13,3,8,59,0.075,1.00,0.00,0.04,0.4,15,807
22,F.Peralta,Milwaukee Brewers,Atlanta Braves,0, 5 ,8,4,4,2,6,1,4.02,93,59,25,16,18,8,7,39,-0.262,0.92,-0.24,1.39,-1.4,15,807
23,C.Sale,Atlanta Braves,Milwaukee Brewers,1, 4.2,9,3,2,2,10,0,2.75,96,62,22,18,22,6,7,44,-0.157,1.44,-0.14,2.14,-0.9,14,807
24,T.Bradley,Tampa Bay Rays,St. Louis Cardinals,0, 4.2,9,5,5,3,3,0,3.07,92,55,34,8,13,8,12,26,-0.298,0.89,-0.09,0.45,-3.0,14,807
25,E.Fedde,St Louis Cardinals,St. Louis Cardinals,0, 5 ,4,1,1,2,6,0,3.28,93,60,31,10,19,5,8,59,0.136,1.23,0.08,1.20,1.6,15,807
26,K.Crawford,Boston Red Sox,Kansas City Royals,0, 3.2,5,6,6,4,3,1,4.11,85,53,36,8,9,2,11,26,-0.409,1.15,-0.38,1.79,-3.3,11,807
27,C.Ragans,Kansas City Royals,Boston Red Sox,1, 6.1,6,4,1,2,7,2,3.27,106,68,37,17,14,8,10,56,-0.172,0.98,-0.17,1.64,-1.3,19,807
28,P.Blackburn,New York Mets,Colorado Rockies,0, 6 ,5,2,1,2,6,1,3.86,93,57,32,10,15,12,6,60,0.150,1.24,0.10,1.41,1.3,18,807
29,R.Feltner,Colorado Rockies,New York Mets,1, 1 ,2,1,1,0,1,0,5.00,24,15,8,2,5,1,3,46,-0.048,1.08,0.00,0.00,-0.5,3,807
30,T.Skubal,Detroit Tigers,Seattle Mariners,0, 7 ,3,2,2,2,9,1,2.57,102,70,33,19,18,2,13,70,0.258,1.11,0.01,0.10,1.1,21,807
31,G.Kirby,Seattle Mariners,Detroit Tigers,1, 5 ,7,3,3,1,7,2,3.13,97,65,34,14,17,8,7,47,-0.104,0.97,-0.07,1.00,-0.8,15,807
32,T.Phillips,Philadelphia Phillies,Los Angeles Dodgers,0, 5 ,6,4,4,1,3,0,4.83,79,54,40,10,4,9,9,41,-0.208,0.93,-0.15,1.09,-1.5,15,807
33,G.Stone,Los Angeles Dodgers,Philadelphia Phillies,1, 4.2,6,3,3,1,2,1,3.71,84,48,32,5,11,10,7,41,-0.090,1.01,-0.08,1.47,-0.8,14,807
