,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
6,Lucas Sims,Cincinnati Reds,Colorado Rockies,1,1.0,0,0,0,0,2,0
7,Ian Gibaut,Cincinnati Reds,Colorado Rockies,1,1.0,1,0,0,0,2,0
8,Buck Farmer,Cincinnati Reds,Colorado Rockies,1,1.0,1,0,0,0,1,0
0,Kyle Hendricks,Chicago Cubs,Pittsburgh Pirates,0,6.1,2,3,1,3,2,0
1,Mark Leiter Jr.,Chicago Cubs,Pittsburgh Pirates,0,0.2,0,0,0,0,1,0
2,Julian Merryweather,Chicago Cubs,Pittsburgh Pirates,0,1.0,0,0,0,2,2,0
3,Michael Fulmer,Chicago Cubs,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
4,Rich Hill,Pittsburgh Pirates,Chicago Cubs,1,5.2,4,5,3,2,4,0
5,Roansy Contreras,Pittsburgh Pirates,Chicago Cubs,1,1.1,1,1,1,1,3,1
6,Angel Perdomo,Pittsburgh Pirates,Chicago Cubs,1,0.2,1,2,2,2,1,0
7,Yerry De Los Santos,Pittsburgh Pirates,Chicago Cubs,1,0.1,1,0,0,0,0,0
8,David Bednar,Pittsburgh Pirates,Chicago Cubs,1,1.0,1,0,0,0,1,0
0,Brady Singer,Kansas City Royals,Detroit Tigers,0,7.0,7,5,5,1,2,1
1,Jackson Kowar,Kansas City Royals,Detroit Tigers,0,1.0,4,4,0,0,1,0
2,Matthew Boyd,Detroit Tigers,Kansas City Royals,1,6.0,6,2,2,0,7,0
3,Will Vest,Detroit Tigers,Kansas City Royals,1,1.0,1,0,0,0,1,0
4,Jason Foley,Detroit Tigers,Kansas City Royals,1,1.0,2,1,1,0,0,0
5,Brendan White,Detroit Tigers,Kansas City Royals,1,1.0,2,1,1,0,3,0
0,Tylor Megill,New York Mets,Houston Astros,0,2.1,4,5,4,4,2,0
1,Dominic Leone,New York Mets,Houston Astros,0,1.1,4,4,4,0,2,2
2,Grant Hartwig,New York Mets,Houston Astros,0,1.1,0,0,0,3,0,0
3,Josh Walker,New York Mets,Houston Astros,0,1.0,1,1,0,1,0,0
4,Adam Ottavino,New York Mets,Houston Astros,0,2.0,0,0,0,0,3,0
5,Cristian Javier,Houston Astros,New York Mets,1,2.1,4,4,4,5,1,0
6,Seth Martinez,Houston Astros,New York Mets,1,1.1,1,2,2,2,3,0
7,Phil Maton,Houston Astros,New York Mets,1,1.1,1,0,0,0,3,0
8,Rafael Montero,Houston Astros,New York Mets,1,1.0,3,2,2,0,2,1
9,Hector Neris,Houston Astros,New York Mets,1,1.0,1,0,0,0,1,0
10,Bryan Abreu,Houston Astros,New York Mets,1,1.0,0,0,0,1,2,0
11,Ryan Pressly,Houston Astros,New York Mets,1,1.0,0,0,0,0,2,0
0,Zac Gallen,Arizona Diamondbacks,Milwaukee Brewers,0,7.0,3,1,1,1,4,1
1,Scott McGough,Arizona Diamondbacks,Milwaukee Brewers,0,2.0,0,0,0,0,4,0
2,Julio Teheran,Milwaukee Brewers,Arizona Diamondbacks,1,5.0,2,0,0,4,3,0
3,Elvis Peguero,Milwaukee Brewers,Arizona Diamondbacks,1,0.2,2,2,1,1,1,0
4,Hoby Milner,Milwaukee Brewers,Arizona Diamondbacks,1,0.1,0,0,0,0,0,0
5,Peter Strzelecki,Milwaukee Brewers,Arizona Diamondbacks,1,1.0,0,0,0,3,1,0
6,Trevor Megill,Milwaukee Brewers,Arizona Diamondbacks,1,1.1,5,3,3,1,2,0
7,Bryse Wilson,Milwaukee Brewers,Arizona Diamondbacks,1,0.2,0,0,0,0,0,0
0,Miles Mikolas,St. Louis Cardinals,Washington Nationals,0,7.0,8,2,2,1,3,1
1,Andre Pallante,St. Louis Cardinals,Washington Nationals,0,1.0,2,1,1,0,1,0
2,Trevor Williams,Washington Nationals,St. Louis Cardinals,1,6.0,5,0,0,0,4,0
3,Mason Thompson,Washington Nationals,St. Louis Cardinals,1,0.2,0,0,0,1,1,0
4,Kyle Finnegan,Washington Nationals,St. Louis Cardinals,1,1.1,1,0,0,1,0,0
5,Hunter Harvey,Washington Nationals,St. Louis Cardinals,1,1.0,1,0,0,0,0,0
0,Luis Castillo,Seattle Mariners,New York Yankees,0,5.0,4,3,3,4,3,2
1,Matt Brash,Seattle Mariners,New York Yankees,0,1.0,0,0,0,0,0,0
2,Gabe Speier,Seattle Mariners,New York Yankees,0,1.0,1,1,1,0,1,1
3,Tayler Saucedo,Seattle Mariners,New York Yankees,0,1.0,0,0,0,1,0,0
4,Jhony Brito,New York Yankees,Seattle Mariners,1,5.2,2,0,0,1,3,0
5,Jimmy Cordero,New York Yankees,Seattle Mariners,1,1.1,0,0,0,0,1,0
6,Wandy Peralta,New York Yankees,Seattle Mariners,1,0.2,1,1,1,0,0,1
7,Michael King,New York Yankees,Seattle Mariners,1,0.2,1,1,1,1,1,0
8,Tommy Kahnle,New York Yankees,Seattle Mariners,1,0.2,0,0,0,0,1,0
0,Paul Blackburn,Oakland Athletics,Cleveland Guardians,0,5.0,9,4,4,1,7,0
1,Lucas Erceg,Oakland Athletics,Cleveland Guardians,0,1.0,0,0,0,0,2,0
2,Sam Long,Oakland Athletics,Cleveland Guardians,0,1.0,1,1,1,0,1,1
3,Austin Pruitt,Oakland Athletics,Cleveland Guardians,0,1.0,3,2,1,0,0,0
4,Gavin Williams,Cleveland Guardians,Oakland Athletics,1,5.2,4,4,4,3,4,1
5,Sam Hentges,Cleveland Guardians,Oakland Athletics,1,0.2,2,2,2,0,0,0
6,Trevor Stephan,Cleveland Guardians,Oakland Athletics,1,0.2,2,0,0,0,1,0
7,Eli Morgan,Cleveland Guardians,Oakland Athletics,1,1.0,0,0,0,0,0,0
8,Emmanuel Clase,Cleveland Guardians,Oakland Athletics,1,1.0,1,0,0,1,2,0
0,Garrett Whitlock,Boston Red Sox,Minnesota Twins,0,7.0,8,4,4,0,6,1
1,Chris Martin,Boston Red Sox,Minnesota Twins,0,1.0,0,0,0,0,2,0
2,Kenley Jansen,Boston Red Sox,Minnesota Twins,0,1.0,0,0,0,0,1,0
3,Kaleb Ort,Boston Red Sox,Minnesota Twins,0,0.1,1,1,0,1,0,0
4,Sonny Gray,Minnesota Twins,Boston Red Sox,1,5.0,6,3,3,2,5,1
5,Brock Stewart,Minnesota Twins,Boston Red Sox,1,1.0,2,0,0,0,2,0
6,Griffin Jax,Minnesota Twins,Boston Red Sox,1,1.0,1,0,0,0,0,0
7,Jhoan Duran,Minnesota Twins,Boston Red Sox,1,2.0,1,1,1,1,2,0
8,Jovani Moran,Minnesota Twins,Boston Red Sox,1,1.0,0,0,0,1,2,0
0,Martín Pérez,Texas Rangers,Chicago White Sox,0,7.0,4,3,2,2,2,1
1,Josh Sborz,Texas Rangers,Chicago White Sox,0,1.1,0,0,0,0,1,0
2,Will Smith,Texas Rangers,Chicago White Sox,0,0.2,0,0,0,0,1,0
3,Michael Kopech,Chicago White Sox,Texas Rangers,1,4.0,4,3,3,3,5,1
4,Jimmy Lambert,Chicago White Sox,Texas Rangers,1,1.0,3,3,3,1,1,1
5,Touki Toussaint,Chicago White Sox,Texas Rangers,1,4.0,0,0,0,2,4,0
0,Brusdar Graterol,Los Angeles Dodgers,Los Angeles Angels,0,2.0,0,0,0,1,3,0
1,Victor González,Los Angeles Dodgers,Los Angeles Angels,0,1.1,1,0,0,0,0,0
2,Yency Almonte,Los Angeles Dodgers,Los Angeles Angels,0,1.1,1,0,0,1,2,0
3,Alex Vesia,Los Angeles Dodgers,Los Angeles Angels,0,1.0,0,0,0,1,1,0
4,Ryan Brasier,Los Angeles Dodgers,Los Angeles Angels,0,1.1,0,0,0,0,1,0
5,Caleb Ferguson,Los Angeles Dodgers,Los Angeles Angels,0,1.0,0,0,0,1,0,0
6,Evan Phillips,Los Angeles Dodgers,Los Angeles Angels,0,1.0,0,0,0,0,1,0
7,Shohei Ohtani,Los Angeles Angels,Los Angeles Dodgers,1,7.0,5,1,1,2,12,1
8,Jacob Webb,Los Angeles Angels,Los Angeles Dodgers,1,1.0,0,0,0,1,0,0
9,Aaron Loup,Los Angeles Angels,Los Angeles Dodgers,1,1.0,1,1,1,1,1,1
0,Yu Darvish,San Diego Padres,San Francisco Giants,0,6.0,7,4,4,2,6,0
1,Brent Honeywell Jr.,San Diego Padres,San Francisco Giants,0,1.0,1,0,0,1,1,0
2,Adrián Morejón,San Diego Padres,San Francisco Giants,0,1.0,0,0,0,0,1,0
3,Ryan Walker,San Francisco Giants,San Diego Padres,1,1.0,0,0,0,2,1,0
4,Sean Hjelle,San Francisco Giants,San Diego Padres,1,4.0,3,0,0,2,5,0
5,Taylor Rogers,San Francisco Giants,San Diego Padres,1,1.0,1,0,0,1,0,0
6,Luke Jackson,San Francisco Giants,San Diego Padres,1,1.0,1,1,1,1,1,0
7,Tyler Rogers,San Francisco Giants,San Diego Padres,1,1.0,2,1,1,0,0,0
8,Camilo Doval,San Francisco Giants,San Diego Padres,1,1.0,1,0,0,0,2,0
