,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
6,Buck Farmer,Cincinnati Reds,Toronto Blue Jays,1,1.0,0,0,0,0,2,0
7,Ian Gibaut,Cincinnati Reds,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
8,Lucas Sims,Cincinnati Reds,Toronto Blue Jays,1,1.0,0,0,0,1,2,0
9,Alexis Díaz,Cincinnati Reds,Toronto Blue Jays,1,1.0,0,0,0,0,1,0
0,Brayan Bello,Boston Red Sox,New York Yankees,0,6.0,6,1,1,1,4,0
1,Garrett Whitlock,Boston Red Sox,New York Yankees,0,2.0,2,2,2,0,5,1
2,Brennan Bernardino,Boston Red Sox,New York Yankees,0,0.1,2,0,0,0,1,0
3,Chris Martin,Boston Red Sox,New York Yankees,0,0.2,0,0,0,0,1,0
4,Jhony Brito,New York Yankees,Boston Red Sox,1,2.1,9,7,6,0,1,1
5,Ian Hamilton,New York Yankees,Boston Red Sox,1,3.2,1,0,0,0,5,0
6,Keynan Middleton,New York Yankees,Boston Red Sox,1,1.0,0,0,0,1,1,0
7,Greg Weissert,New York Yankees,Boston Red Sox,1,2.0,2,1,1,0,2,0
0,Michael Lorenzen,Philadelphia Phillies,Washington Nationals,0,3.1,8,7,6,1,1,1
1,Jeff Hoffman,Philadelphia Phillies,Washington Nationals,0,1.2,1,0,0,0,2,0
2,Gregory Soto,Philadelphia Phillies,Washington Nationals,0,1.0,2,1,1,0,0,0
3,Dylan Covey,Philadelphia Phillies,Washington Nationals,0,2.0,2,0,0,1,1,0
4,Joan Adon,Washington Nationals,Philadelphia Phillies,1,4.0,6,6,6,2,3,1
5,Jose Ferrer,Washington Nationals,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
6,Jordan Weems,Washington Nationals,Philadelphia Phillies,1,1.0,1,0,0,0,2,0
7,Robert Garcia,Washington Nationals,Philadelphia Phillies,1,0.1,2,0,0,0,0,0
8,Andrés Machado,Washington Nationals,Philadelphia Phillies,1,0.2,0,0,0,1,2,0
9,Hunter Harvey,Washington Nationals,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
10,Kyle Finnegan,Washington Nationals,Philadelphia Phillies,1,1.0,1,1,1,0,1,1
0,Alex Cobb,San Francisco Giants,Atlanta Braves,0,5.2,8,4,4,2,3,0
1,Scott Alexander,San Francisco Giants,Atlanta Braves,0,0.1,1,0,0,1,0,0
2,Luke Jackson,San Francisco Giants,Atlanta Braves,0,1.0,1,0,0,2,3,0
3,Tristan Beck,San Francisco Giants,Atlanta Braves,0,1.0,0,0,0,0,2,0
4,Spencer Strider,Atlanta Braves,San Francisco Giants,1,7.0,1,0,0,1,10,0
5,Joe Jiménez,Atlanta Braves,San Francisco Giants,1,0.2,1,0,0,0,1,0
6,A.J. Minter,Atlanta Braves,San Francisco Giants,1,0.1,0,0,0,0,0,0
7,Raisel Iglesias,Atlanta Braves,San Francisco Giants,1,1.0,0,0,0,0,2,0
0,Brandon Woodruff,Milwaukee Brewers,Texas Rangers,0,5.1,3,4,4,2,4,2
1,Elvis Peguero,Milwaukee Brewers,Texas Rangers,0,0.2,1,0,0,1,1,0
2,Abner Uribe,Milwaukee Brewers,Texas Rangers,0,1.0,1,0,0,0,0,0
3,Hoby Milner,Milwaukee Brewers,Texas Rangers,0,1.0,0,0,0,0,1,0
4,Andrew Chafin,Milwaukee Brewers,Texas Rangers,0,0.1,2,3,3,1,0,0
5,Devin Williams,Milwaukee Brewers,Texas Rangers,0,0.2,1,1,1,0,0,0
6,Andrew Heaney,Texas Rangers,Milwaukee Brewers,1,3.2,7,3,3,1,3,0
7,Chris Stratton,Texas Rangers,Milwaukee Brewers,1,2.1,1,0,0,0,1,0
8,Josh Sborz,Texas Rangers,Milwaukee Brewers,1,0.1,3,3,3,1,1,1
9,Brock Burke,Texas Rangers,Milwaukee Brewers,1,1.0,2,3,3,1,0,0
10,Grant Anderson,Texas Rangers,Milwaukee Brewers,1,0.2,1,0,0,1,0,0
11,José Leclerc,Texas Rangers,Milwaukee Brewers,1,1.0,0,0,0,0,0,0
0,Bryce Miller,Seattle Mariners,Houston Astros,0,6.1,2,0,0,1,2,0
1,Justin Topa,Seattle Mariners,Houston Astros,0,1.2,0,0,0,0,1,0
2,Andrés Muñoz,Seattle Mariners,Houston Astros,0,1.0,2,0,0,0,0,0
3,J.P. France,Houston Astros,Seattle Mariners,1,6.0,7,2,2,1,7,2
4,Kendall Graveman,Houston Astros,Seattle Mariners,1,1.0,0,0,0,0,1,0
5,José Urquidy,Houston Astros,Seattle Mariners,1,2.0,2,0,0,0,3,0
0,Andre Jackson,Pittsburgh Pirates,Minnesota Twins,0,4.1,4,2,2,3,6,1
1,Ryan Borucki,Pittsburgh Pirates,Minnesota Twins,0,1.0,1,1,1,0,1,0
2,Colin Selby,Pittsburgh Pirates,Minnesota Twins,0,0.2,1,0,0,0,2,0
3,Angel Perdomo,Pittsburgh Pirates,Minnesota Twins,0,0.2,3,2,2,1,1,0
4,Yohan Ramirez,Pittsburgh Pirates,Minnesota Twins,0,1.1,1,0,0,0,1,0
5,Pablo López,Minnesota Twins,Pittsburgh Pirates,1,6.0,6,0,0,2,7,0
6,Caleb Thielbar,Minnesota Twins,Pittsburgh Pirates,1,0.0,2,1,1,1,0,0
7,Griffin Jax,Minnesota Twins,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
8,Emilio Pagán,Minnesota Twins,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
9,Jhoan Duran,Minnesota Twins,Pittsburgh Pirates,1,1.0,1,0,0,0,3,0
0,Joey Lucchesi,New York Mets,St. Louis Cardinals,0,5.2,4,0,0,2,5,0
1,Phil Bickford,New York Mets,St. Louis Cardinals,0,0.1,0,0,0,1,1,0
2,Sam Coonrod,New York Mets,St. Louis Cardinals,0,1.0,0,0,0,0,0,0
3,Dennis Santana,New York Mets,St. Louis Cardinals,0,2.0,2,1,1,2,1,0
4,Zack Thompson,St. Louis Cardinals,New York Mets,1,5.0,6,2,2,1,5,1
5,Andrew Suárez,St. Louis Cardinals,New York Mets,1,1.0,2,1,1,1,1,0
6,James Naile,St. Louis Cardinals,New York Mets,1,3.0,5,4,4,1,1,1
0,Michael Kopech,Chicago White Sox,Colorado Rockies,0,4.0,6,9,9,4,1,3
1,Brent Honeywell Jr.,Chicago White Sox,Colorado Rockies,0,2.0,4,3,3,2,1,0
2,Declan Cronin,Chicago White Sox,Colorado Rockies,0,1.0,1,1,1,1,0,0
3,Bryan Shaw,Chicago White Sox,Colorado Rockies,0,1.0,2,1,1,1,2,0
4,Peter Lambert,Colorado Rockies,Chicago White Sox,1,7.0,4,1,1,1,5,1
5,Justin Bruihl,Colorado Rockies,Chicago White Sox,1,1.0,0,0,0,0,0,0
6,Karl Kauffmann,Colorado Rockies,Chicago White Sox,1,1.0,0,0,0,0,0,0
0,Erasmo Ramírez,Tampa Bay Rays,Los Angeles Angels,0,3.1,5,5,5,1,3,1
1,Shawn Armstrong,Tampa Bay Rays,Los Angeles Angels,0,1.2,0,0,0,0,2,0
2,Colin Poche,Tampa Bay Rays,Los Angeles Angels,0,1.0,2,0,0,0,1,0
3,Jason Adam,Tampa Bay Rays,Los Angeles Angels,0,1.0,2,1,1,0,3,0
4,Robert Stephenson,Tampa Bay Rays,Los Angeles Angels,0,1.0,0,0,0,0,3,0
5,Pete Fairbanks,Tampa Bay Rays,Los Angeles Angels,0,1.0,0,0,0,1,1,0
6,Andrew Kittredge,Tampa Bay Rays,Los Angeles Angels,0,1.0,0,0,0,0,0,0
7,Tyler Anderson,Los Angeles Angels,Tampa Bay Rays,1,4.0,6,5,5,2,3,0
8,José Soriano,Los Angeles Angels,Tampa Bay Rays,1,1.0,1,0,0,0,1,0
9,Dominic Leone,Los Angeles Angels,Tampa Bay Rays,1,1.0,0,0,0,0,0,0
10,Reynaldo López,Los Angeles Angels,Tampa Bay Rays,1,1.0,2,1,1,0,2,0
11,Matt Moore,Los Angeles Angels,Tampa Bay Rays,1,1.0,1,0,0,0,1,0
12,Carlos Estévez,Los Angeles Angels,Tampa Bay Rays,1,1.2,4,3,2,0,2,0
13,Aaron Loup,Los Angeles Angels,Tampa Bay Rays,1,0.1,1,0,0,0,0,0
0,Kyle Gibson,Baltimore Orioles,Oakland Athletics,0,5.0,9,4,4,0,6,0
1,Mike Baumann,Baltimore Orioles,Oakland Athletics,0,1.0,2,0,0,1,1,0
2,Cionel Pérez,Baltimore Orioles,Oakland Athletics,0,1.0,0,0,0,0,2,0
3,Jacob Webb,Baltimore Orioles,Oakland Athletics,0,1.0,0,0,0,0,1,0
4,Yennier Cano,Baltimore Orioles,Oakland Athletics,0,1.0,1,0,0,0,2,0
5,Francisco Pérez,Oakland Athletics,Baltimore Orioles,1,1.0,4,3,3,0,1,0
6,Luis Medina,Oakland Athletics,Baltimore Orioles,1,3.0,5,4,3,0,1,1
7,Kyle Muller,Oakland Athletics,Baltimore Orioles,1,3.1,6,2,2,1,3,0
8,Tayler Scott,Oakland Athletics,Baltimore Orioles,1,1.2,1,0,0,0,1,0
0,Brandon Pfaadt,Arizona Diamondbacks,San Diego Padres,0,7.0,1,0,0,3,5,0
1,Miguel Castro,Arizona Diamondbacks,San Diego Padres,0,0.1,3,4,4,0,0,1
2,Joe Mantiply,Arizona Diamondbacks,San Diego Padres,0,0.2,0,0,0,1,0,0
3,Seth Lugo,San Diego Padres,Arizona Diamondbacks,1,6.0,5,0,0,3,9,0
4,Scott Barlow,San Diego Padres,Arizona Diamondbacks,1,1.0,1,0,0,0,0,0
5,Robert Suarez,San Diego Padres,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
6,Josh Hader,San Diego Padres,Arizona Diamondbacks,1,1.0,0,0,0,0,3,0
0,Sandy Alcantara,Miami Marlins,Los Angeles Dodgers,0,6.0,7,3,3,1,6,3
1,Steven Okert,Miami Marlins,Los Angeles Dodgers,0,1.0,0,0,0,2,1,0
2,Jorge López,Miami Marlins,Los Angeles Dodgers,0,1.0,2,0,0,1,1,0
3,David Robertson,Miami Marlins,Los Angeles Dodgers,0,1.0,1,0,0,0,1,0
4,Tony Gonsolin,Los Angeles Dodgers,Miami Marlins,1,3.1,8,10,10,4,2,5
5,Gus Varland,Los Angeles Dodgers,Miami Marlins,1,1.2,1,1,1,2,2,0
6,Victor González,Los Angeles Dodgers,Miami Marlins,1,2.0,0,0,0,0,2,0
7,Alex Vesia,Los Angeles Dodgers,Miami Marlins,1,1.0,0,0,0,0,2,0
8,Miguel Rojas,Los Angeles Dodgers,Miami Marlins,1,1.0,0,0,0,0,0,0
