,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
7,Keynan Middleton,Chicago White Sox,Boston Red Sox,1,1.0,0,0,0,0,3,0
0,Patrick Sandoval,Los Angeles Angels,Colorado Rockies,0,5.0,10,3,3,1,3,1
1,Jacob Webb,Los Angeles Angels,Colorado Rockies,0,1.0,1,0,0,1,2,0
2,Sam Bachman,Los Angeles Angels,Colorado Rockies,0,1.1,3,2,2,0,1,0
3,Chris Devenski,Los Angeles Angels,Colorado Rockies,0,0.2,1,2,1,0,1,1
4,Kyle Freeland,Colorado Rockies,Los Angeles Angels,1,5.0,9,4,3,2,3,2
5,Peter Lambert,Colorado Rockies,Los Angeles Angels,1,1.0,1,0,0,1,1,0
6,Daniel Bard,Colorado Rockies,Los Angeles Angels,1,1.0,0,0,0,0,1,0
7,Pierce Johnson,Colorado Rockies,Los Angeles Angels,1,1.0,1,0,0,1,3,0
8,Justin Lawrence,Colorado Rockies,Los Angeles Angels,1,1.0,0,0,0,0,2,0
0,Patrick Corbin,Washington Nationals,San Diego Padres,0,5.0,7,7,7,3,3,2
1,Joe La Sorsa,Washington Nationals,San Diego Padres,0,0.2,1,0,0,0,0,0
2,Chad Kuhl,Washington Nationals,San Diego Padres,0,1.0,4,4,4,1,1,0
3,Thaddeus Ward,Washington Nationals,San Diego Padres,0,1.1,3,2,2,1,1,1
4,Joe Musgrove,San Diego Padres,Washington Nationals,1,7.0,6,1,1,0,7,0
5,Adrián Morejón,San Diego Padres,Washington Nationals,1,1.0,1,0,0,0,0,0
6,Ray Kerr,San Diego Padres,Washington Nationals,1,1.0,3,2,2,0,1,1
0,J.P. France,Houston Astros,Los Angeles Dodgers,0,6.0,8,3,3,2,4,1
1,Ryne Stanek,Houston Astros,Los Angeles Dodgers,0,1.0,1,0,0,0,3,0
2,Hector Neris,Houston Astros,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
3,Emmet Sheehan,Los Angeles Dodgers,Houston Astros,1,6.0,3,2,2,2,4,2
4,Michael Grove,Los Angeles Dodgers,Houston Astros,1,2.0,0,0,0,1,1,0
5,Brusdar Graterol,Los Angeles Dodgers,Houston Astros,1,1.0,0,0,0,0,0,0
0,Zach Davies,Arizona Diamondbacks,San Francisco Giants,0,4.0,6,6,6,4,2,0
1,Joe Mantiply,Arizona Diamondbacks,San Francisco Giants,0,2.0,2,2,2,0,3,1
2,Drey Jameson,Arizona Diamondbacks,San Francisco Giants,0,2.0,4,0,0,0,2,0
3,Logan Webb,San Francisco Giants,Arizona Diamondbacks,1,7.0,5,4,3,2,5,1
4,Tyler Rogers,San Francisco Giants,Arizona Diamondbacks,1,1.0,3,1,1,0,2,0
5,Camilo Doval,San Francisco Giants,Arizona Diamondbacks,1,1.0,0,0,0,0,0,0
