,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Graham Ashcraft,Cincinnati Reds,Los Angeles Dodgers,0,6.0,5,0,0,0,2,0
1,Derek Law,Cincinnati Reds,Los Angeles Dodgers,0,2.0,0,0,0,0,3,0
2,Daniel Duarte,Cincinnati Reds,Los Angeles Dodgers,0,1.0,1,0,0,0,1,0
3,Michael Grove,Los Angeles Dodgers,Cincinnati Reds,1,6.0,10,8,8,1,10,3
4,Ryan Brasier,Los Angeles Dodgers,Cincinnati Reds,1,1.0,1,0,0,0,1,0
5,Alex Vesia,Los Angeles Dodgers,Cincinnati Reds,1,1.0,1,0,0,0,2,0
6,Miguel Rojas,Los Angeles Dodgers,Cincinnati Reds,1,1.0,2,1,1,0,0,0
0,Cody Bradford,Texas Rangers,San Diego Padres,0,3.0,4,1,1,3,5,0
1,José Leclerc,Texas Rangers,San Diego Padres,0,0.2,1,2,2,0,0,1
2,Brock Burke,Texas Rangers,San Diego Padres,0,2.0,5,1,1,0,1,1
3,Grant Anderson,Texas Rangers,San Diego Padres,0,1.1,1,0,0,0,1,0
4,Will Smith,Texas Rangers,San Diego Padres,0,1.0,2,1,1,0,1,0
5,Blake Snell,San Diego Padres,Texas Rangers,1,5.0,4,1,0,4,9,0
6,Nick Martinez,San Diego Padres,Texas Rangers,1,1.0,3,2,2,0,2,0
7,Steven Wilson,San Diego Padres,Texas Rangers,1,1.0,0,0,0,1,0,0
8,Robert Suarez,San Diego Padres,Texas Rangers,1,1.0,0,0,0,0,1,0
9,Josh Hader,San Diego Padres,Texas Rangers,1,1.0,1,0,0,2,1,0
0,Luis Severino,New York Yankees,Baltimore Orioles,0,3.1,10,9,9,2,5,1
1,Ron Marinaccio,New York Yankees,Baltimore Orioles,0,2.2,0,0,0,0,4,0
2,Albert Abreu,New York Yankees,Baltimore Orioles,0,2.0,2,0,0,1,3,0
3,Dean Kremer,Baltimore Orioles,New York Yankees,1,4.0,7,3,3,2,7,1
4,Mike Baumann,Baltimore Orioles,New York Yankees,1,1.0,1,0,0,0,1,0
5,Shintaro Fujinami,Baltimore Orioles,New York Yankees,1,2.0,1,0,0,1,4,0
6,Danny Coulombe,Baltimore Orioles,New York Yankees,1,1.0,0,0,0,0,3,0
7,Yennier Cano,Baltimore Orioles,New York Yankees,1,1.0,0,0,0,0,3,0
