,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
5,Jordan Lyles,Kansas City Royals,Detroit Tigers,1,6.0,3,0,0,1,4,0
6,Carlos Hernández,Kansas City Royals,Detroit Tigers,1,1.0,0,0,0,1,1,0
7,Taylor Clarke,Kansas City Royals,Detroit Tigers,1,0.2,1,3,3,1,1,0
8,Jose Cuas,Kansas City Royals,Detroit Tigers,1,0.1,1,0,0,1,1,0
9,Dylan Coleman,Kansas City Royals,Detroit Tigers,1,1.0,0,0,0,0,2,0
0,Luis Severino,New York Yankees,Los Angeles Angels,0,6.0,6,1,1,3,3,1
1,Michael King,New York Yankees,Los Angeles Angels,0,0.2,1,2,2,3,2,1
2,Ron Marinaccio,New York Yankees,Los Angeles Angels,0,1.1,0,0,0,1,1,0
3,Nick Ramirez,New York Yankees,Los Angeles Angels,0,1.2,2,1,0,1,3,0
4,Griffin Canning,Los Angeles Angels,New York Yankees,1,5.2,6,2,2,3,12,0
5,Jimmy Herget,Los Angeles Angels,New York Yankees,1,0.1,1,0,0,0,0,0
6,Gerardo Reyes,Los Angeles Angels,New York Yankees,1,1.2,0,1,1,2,2,0
7,Matt Moore,Los Angeles Angels,New York Yankees,1,1.1,1,0,0,1,1,0
8,Aaron Loup,Los Angeles Angels,New York Yankees,1,1.0,0,0,0,0,2,0
0,Brennan Bernardino,Boston Red Sox,Oakland Athletics,0,2.0,1,0,0,0,2,0
1,Nick Pivetta,Boston Red Sox,Oakland Athletics,0,6.0,0,0,0,2,13,0
2,Chris Martin,Boston Red Sox,Oakland Athletics,0,1.0,0,0,0,1,3,0
3,Paul Blackburn,Oakland Athletics,Boston Red Sox,1,5.2,9,6,6,2,3,0
4,Sam Moll,Oakland Athletics,Boston Red Sox,1,1.1,0,0,0,0,2,0
5,Angel Felipe,Oakland Athletics,Boston Red Sox,1,2.0,1,1,1,2,2,0
0,Sonny Gray,Minnesota Twins,Seattle Mariners,0,5.2,5,5,5,4,5,0
1,Oliver Ortega,Minnesota Twins,Seattle Mariners,0,1.1,2,2,2,0,2,1
2,Jorge López,Minnesota Twins,Seattle Mariners,0,1.0,0,0,0,0,0,0
3,Logan Gilbert,Seattle Mariners,Minnesota Twins,1,5.0,7,2,2,1,5,0
4,Gabe Speier,Seattle Mariners,Minnesota Twins,1,0.2,1,1,1,0,1,1
5,Matt Brash,Seattle Mariners,Minnesota Twins,1,1.0,1,0,0,1,3,0
6,Andrés Muñoz,Seattle Mariners,Minnesota Twins,1,1.1,0,0,0,1,3,0
7,Ty Adcock,Seattle Mariners,Minnesota Twins,1,0.2,3,3,3,0,1,1
8,Paul Sewald,Seattle Mariners,Minnesota Twins,1,0.1,0,0,0,0,1,0
