,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
4,Ryan Helsley,St. Louis Cardinals,Atlanta Braves,0,1.0,0,0,0,1,2,0
5,Michael Soroka,Atlanta Braves,St. Louis Cardinals,1,3.0,4,5,5,1,6,2
6,Collin McHugh,Atlanta Braves,St. Louis Cardinals,1,3.0,6,4,4,0,3,1
7,Pierce Johnson,Atlanta Braves,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
8,Kirby Yates,Atlanta Braves,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
9,Michael Tonkin,Atlanta Braves,St. Louis Cardinals,1,1.0,1,1,1,0,2,1
0,Ryan Walker,San Francisco Giants,Chicago Cubs,0,1.2,2,0,0,2,2,0
1,Scott Alexander,San Francisco Giants,Chicago Cubs,0,0.2,2,2,2,0,1,0
2,Jakob Junis,San Francisco Giants,Chicago Cubs,0,2.2,4,2,2,1,2,0
3,Tyler Rogers,San Francisco Giants,Chicago Cubs,0,1.1,2,2,2,1,0,1
4,Luke Jackson,San Francisco Giants,Chicago Cubs,0,0.2,3,4,4,0,2,1
5,Taylor Rogers,San Francisco Giants,Chicago Cubs,0,1.0,2,1,0,0,1,0
6,Kyle Hendricks,Chicago Cubs,San Francisco Giants,1,5.1,7,5,4,0,5,2
7,Hayden Wesneski,Chicago Cubs,San Francisco Giants,1,0.2,1,1,1,1,0,1
8,Drew Smyly,Chicago Cubs,San Francisco Giants,1,1.0,1,0,0,1,2,0
9,Mark Leiter Jr.,Chicago Cubs,San Francisco Giants,1,0.1,2,1,1,0,0,0
10,Jose Cuas,Chicago Cubs,San Francisco Giants,1,0.2,0,0,0,0,0,0
11,Julian Merryweather,Chicago Cubs,San Francisco Giants,1,1.0,1,1,1,1,1,1
0,Dylan Cease,Chicago White Sox,Kansas City Royals,0,5.1,8,5,4,2,7,3
1,Bryan Shaw,Chicago White Sox,Kansas City Royals,0,1.1,0,0,0,0,2,0
2,Aaron Bummer,Chicago White Sox,Kansas City Royals,0,1.1,0,0,0,0,1,0
3,Gregory Santos,Chicago White Sox,Kansas City Royals,0,0.2,2,2,0,1,0,0
4,Brady Singer,Kansas City Royals,Chicago White Sox,1,5.0,9,6,6,1,2,3
5,Angel Zerpa,Kansas City Royals,Chicago White Sox,1,3.0,4,0,0,0,3,0
6,Jackson Kowar,Kansas City Royals,Chicago White Sox,1,1.0,0,0,0,0,1,0
0,Framber Valdez,Houston Astros,Texas Rangers,0,7.0,6,1,1,4,4,0
1,Joel Kuhnel,Houston Astros,Texas Rangers,0,2.0,2,0,0,0,1,0
2,Nathan Eovaldi,Texas Rangers,Houston Astros,1,1.1,5,4,4,1,1,2
3,Dane Dunning,Texas Rangers,Houston Astros,1,5.1,11,9,9,2,4,3
4,Ian Kennedy,Texas Rangers,Houston Astros,1,1.1,2,1,1,0,2,1
5,Austin Hedges,Texas Rangers,Houston Astros,1,1.0,2,0,0,0,0,0
0,Dean Kremer,Baltimore Orioles,Los Angeles Angels,0,4.2,4,0,0,3,5,0
1,Cionel Pérez,Baltimore Orioles,Los Angeles Angels,0,1.0,0,0,0,0,0,0
2,Jorge López,Baltimore Orioles,Los Angeles Angels,0,0.2,3,2,2,0,2,0
3,Danny Coulombe,Baltimore Orioles,Los Angeles Angels,0,1.0,1,0,0,0,1,0
4,Jacob Webb,Baltimore Orioles,Los Angeles Angels,0,0.2,2,1,1,0,0,0
5,DL Hall,Baltimore Orioles,Los Angeles Angels,0,0.2,2,1,1,1,0,0
6,Joey Krehbiel,Baltimore Orioles,Los Angeles Angels,0,0.1,0,0,0,0,0,0
7,Shintaro Fujinami,Baltimore Orioles,Los Angeles Angels,0,1.0,0,0,0,0,2,0
8,Reid Detmers,Los Angeles Angels,Baltimore Orioles,1,6.2,9,2,2,1,5,0
9,Jimmy Herget,Los Angeles Angels,Baltimore Orioles,1,0.1,0,0,0,1,0,0
10,Aaron Loup,Los Angeles Angels,Baltimore Orioles,1,1.0,1,0,0,0,2,0
11,Carlos Estévez,Los Angeles Angels,Baltimore Orioles,1,1.0,3,2,2,1,1,0
12,José Soriano,Los Angeles Angels,Baltimore Orioles,1,1.0,0,1,0,0,0,0
0,Kyle Freeland,Colorado Rockies,Arizona Diamondbacks,0,6.0,6,2,2,3,2,0
1,Matt Koch,Colorado Rockies,Arizona Diamondbacks,0,1.0,0,0,0,0,0,0
2,Jake Bird,Colorado Rockies,Arizona Diamondbacks,0,1.0,0,0,0,0,2,0
3,Tyler Kinley,Colorado Rockies,Arizona Diamondbacks,0,1.0,0,0,0,0,0,0
4,Brandon Pfaadt,Arizona Diamondbacks,Colorado Rockies,1,3.2,6,3,3,2,4,0
5,Joe Mantiply,Arizona Diamondbacks,Colorado Rockies,1,1.0,0,0,0,0,0,0
6,Luis Frías,Arizona Diamondbacks,Colorado Rockies,1,1.0,1,0,0,0,0,0
7,Andrew Saalfrank,Arizona Diamondbacks,Colorado Rockies,1,1.2,0,0,0,0,2,0
8,Ryan Thompson,Arizona Diamondbacks,Colorado Rockies,1,1.2,0,0,0,0,0,0
0,Chris Bassitt,Toronto Blue Jays,Oakland Athletics,0,8.0,7,1,1,0,7,0
1,Bowden Francis,Toronto Blue Jays,Oakland Athletics,0,1.0,0,0,0,0,3,0
2,Ken Waldichuk,Oakland Athletics,Toronto Blue Jays,1,6.0,4,0,0,3,3,0
3,Zach Neal,Oakland Athletics,Toronto Blue Jays,1,0.1,0,3,3,3,1,0
4,Sam Long,Oakland Athletics,Toronto Blue Jays,1,1.2,5,4,3,3,0,0
5,Spencer Patton,Oakland Athletics,Toronto Blue Jays,1,1.0,1,0,0,0,1,0
0,Michael Lorenzen,Philadelphia Phillies,San Diego Padres,0,6.0,8,7,6,3,1,1
1,Dylan Covey,Philadelphia Phillies,San Diego Padres,0,2.0,2,1,1,1,0,0
2,Pedro Avila,San Diego Padres,Philadelphia Phillies,1,6.2,2,0,0,6,1,0
3,Tom Cosgrove,San Diego Padres,Philadelphia Phillies,1,0.1,0,0,0,0,1,0
4,Ray Kerr,San Diego Padres,Philadelphia Phillies,1,2.0,1,0,0,1,3,0
