,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Robert Suarez,San Diego Padres,Oakland Athletics,0,1.1,0,0,0,0,1,0
3,Josh Hader,San Diego Padres,Oakland Athletics,0,1.0,1,0,0,0,1,0
4,Mason Miller,Oakland Athletics,San Diego Padres,1,1.0,2,2,2,3,2,0
5,Luis Medina,Oakland Athletics,San Diego Padres,1,3.2,2,3,1,4,7,0
6,Easton Lucas,Oakland Athletics,San Diego Padres,1,2.0,2,0,0,0,1,0
7,Lucas Erceg,Oakland Athletics,San Diego Padres,1,1.1,0,0,0,0,1,0
8,Dany Jiménez,Oakland Athletics,San Diego Padres,1,1.0,0,0,0,1,1,0
0,Jared Shuster,Atlanta Braves,Miami Marlins,0,3.0,6,5,4,2,2,2
1,Jackson Stephens,Atlanta Braves,Miami Marlins,0,3.0,4,0,0,2,4,0
2,A.J. Minter,Atlanta Braves,Miami Marlins,0,1.0,0,0,0,1,3,0
3,Kirby Yates,Atlanta Braves,Miami Marlins,0,0.2,2,4,4,2,1,1
4,Michael Tonkin,Atlanta Braves,Miami Marlins,0,0.1,1,2,2,1,0,1
5,Bryan Hoeing,Miami Marlins,Atlanta Braves,1,4.1,4,3,3,1,2,2
6,Steven Okert,Miami Marlins,Atlanta Braves,1,0.2,2,2,2,0,0,2
7,George Soriano,Miami Marlins,Atlanta Braves,1,2.0,1,0,0,0,0,0
8,Andrew Nardi,Miami Marlins,Atlanta Braves,1,0.2,1,0,0,1,1,0
9,Tanner Scott,Miami Marlins,Atlanta Braves,1,1.1,1,0,0,0,0,0
0,Dane Dunning,Texas Rangers,Cleveland Guardians,0,5.0,6,0,0,3,5,0
1,Martín Pérez,Texas Rangers,Cleveland Guardians,0,1.2,2,0,0,0,0,0
2,Will Smith,Texas Rangers,Cleveland Guardians,0,0.2,1,2,2,1,0,0
3,José Leclerc,Texas Rangers,Cleveland Guardians,0,0.2,2,0,0,0,0,0
4,Tanner Bibee,Cleveland Guardians,Texas Rangers,1,5.1,5,1,1,0,4,0
5,Enyel De Los Santos,Cleveland Guardians,Texas Rangers,1,0.2,0,0,0,0,0,0
6,Sam Hentges,Cleveland Guardians,Texas Rangers,1,1.0,0,0,0,0,1,0
7,Reynaldo López,Cleveland Guardians,Texas Rangers,1,1.0,0,0,0,0,1,0
8,Emmanuel Clase,Cleveland Guardians,Texas Rangers,1,1.0,1,0,0,0,1,0
0,Luke Weaver,New York Yankees,Pittsburgh Pirates,0,4.0,4,3,3,2,7,1
1,Jhony Brito,New York Yankees,Pittsburgh Pirates,0,3.0,0,0,0,0,3,0
2,Ian Hamilton,New York Yankees,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
3,Clay Holmes,New York Yankees,Pittsburgh Pirates,0,1.0,0,0,0,0,1,0
4,Luis Ortiz,Pittsburgh Pirates,New York Yankees,1,4.2,6,4,4,6,2,1
5,Hunter Stratton,Pittsburgh Pirates,New York Yankees,1,2.1,1,1,1,1,2,0
6,Thomas Hatch,Pittsburgh Pirates,New York Yankees,1,1.2,2,1,1,0,3,1
7,Jose Hernandez,Pittsburgh Pirates,New York Yankees,1,0.1,0,0,0,0,1,0
0,Tyler Glasnow,Tampa Bay Rays,Baltimore Orioles,0,4.0,8,6,6,2,4,1
1,Erasmo Ramírez,Tampa Bay Rays,Baltimore Orioles,0,3.0,3,2,1,1,5,0
2,Andrew Kittredge,Tampa Bay Rays,Baltimore Orioles,0,1.0,0,0,0,0,0,0
3,Grayson Rodriguez,Baltimore Orioles,Tampa Bay Rays,1,8.0,5,0,0,0,7,0
4,Mike Baumann,Baltimore Orioles,Tampa Bay Rays,1,1.0,0,0,0,1,1,0
0,Pablo López,Minnesota Twins,Chicago White Sox,0,5.0,8,5,5,0,8,2
1,Josh Winder,Minnesota Twins,Chicago White Sox,0,2.0,3,2,2,0,2,0
2,Jhoan Duran,Minnesota Twins,Chicago White Sox,0,1.0,0,0,0,0,1,0
3,Touki Toussaint,Chicago White Sox,Minnesota Twins,1,5.0,3,1,1,1,8,0
4,Aaron Bummer,Chicago White Sox,Minnesota Twins,1,1.0,2,0,0,1,3,0
5,Bryan Shaw,Chicago White Sox,Minnesota Twins,1,1.0,0,0,0,1,1,0
6,Gregory Santos,Chicago White Sox,Minnesota Twins,1,1.0,2,4,3,2,0,0
7,Lane Ramsey,Chicago White Sox,Minnesota Twins,1,0.1,2,1,1,0,0,0
8,Tanner Banks,Chicago White Sox,Minnesota Twins,1,0.2,0,0,0,2,1,0
0,J.P. France,Houston Astros,Kansas City Royals,0,4.1,5,5,5,4,0,0
1,Rafael Montero,Houston Astros,Kansas City Royals,0,0.2,0,0,0,1,0,0
2,Phil Maton,Houston Astros,Kansas City Royals,0,1.0,1,1,0,0,0,0
3,Hector Neris,Houston Astros,Kansas City Royals,0,1.0,2,3,1,1,0,0
4,Joel Kuhnel,Houston Astros,Kansas City Royals,0,1.0,1,1,1,0,1,1
5,Cole Ragans,Kansas City Royals,Houston Astros,1,6.0,6,5,5,2,7,1
6,Collin Snider,Kansas City Royals,Houston Astros,1,0.2,3,1,1,1,0,1
7,James McArthur,Kansas City Royals,Houston Astros,1,1.1,0,0,0,0,2,0
8,Carlos Hernández,Kansas City Royals,Houston Astros,1,0.2,3,2,2,1,0,0
9,Taylor Clarke,Kansas City Royals,Houston Astros,1,0.1,0,0,0,0,0,0
0,Trevor Williams,Washington Nationals,Milwaukee Brewers,0,2.0,5,3,3,2,1,0
1,Amos Willingham,Washington Nationals,Milwaukee Brewers,0,1.0,3,1,1,2,1,1
2,Andrés Machado,Washington Nationals,Milwaukee Brewers,0,2.0,3,1,1,0,0,0
3,Jordan Weems,Washington Nationals,Milwaukee Brewers,0,1.0,0,0,0,0,1,0
4,Jose Ferrer,Washington Nationals,Milwaukee Brewers,0,1.1,0,0,0,0,1,0
5,Kyle Finnegan,Washington Nationals,Milwaukee Brewers,0,0.2,3,4,4,1,0,1
6,Corbin Burnes,Milwaukee Brewers,Washington Nationals,1,5.2,5,4,4,3,9,1
7,Elvis Peguero,Milwaukee Brewers,Washington Nationals,1,1.1,1,0,0,0,2,0
8,Joel Payamps,Milwaukee Brewers,Washington Nationals,1,1.0,3,1,1,0,1,0
9,Hoby Milner,Milwaukee Brewers,Washington Nationals,1,1.0,0,0,0,0,0,0
0,Andrew Abbott,Cincinnati Reds,New York Mets,0,3.2,6,2,2,3,5,0
1,Daniel Duarte,Cincinnati Reds,New York Mets,0,1.1,0,0,0,1,2,0
2,Sam Moll,Cincinnati Reds,New York Mets,0,1.0,0,0,0,0,0,0
3,Fernando Cruz,Cincinnati Reds,New York Mets,0,2.0,0,0,0,0,1,0
4,Derek Law,Cincinnati Reds,New York Mets,0,1.0,2,0,0,0,0,0
5,Tylor Megill,New York Mets,Cincinnati Reds,1,5.2,9,3,2,2,2,1
6,Brooks Raley,New York Mets,Cincinnati Reds,1,1.1,0,0,0,0,3,0
7,Trevor Gott,New York Mets,Cincinnati Reds,1,1.0,0,0,0,2,1,0
8,Adam Ottavino,New York Mets,Cincinnati Reds,1,1.0,0,0,0,0,2,0
0,Ranger Suárez,Philadelphia Phillies,St. Louis Cardinals,0,6.0,4,1,1,4,5,0
1,Jeff Hoffman,Philadelphia Phillies,St. Louis Cardinals,0,1.0,0,0,0,1,2,0
2,Yunior Marte,Philadelphia Phillies,St. Louis Cardinals,0,0.2,1,0,0,1,1,0
3,Gregory Soto,Philadelphia Phillies,St. Louis Cardinals,0,0.1,0,0,0,0,0,0
4,Dylan Covey,Philadelphia Phillies,St. Louis Cardinals,0,1.0,1,0,0,2,0,0
5,Miles Mikolas,St. Louis Cardinals,Philadelphia Phillies,1,6.0,8,5,5,0,2,1
6,Andre Pallante,St. Louis Cardinals,Philadelphia Phillies,1,2.0,1,0,0,0,1,0
7,Jacob Barnes,St. Louis Cardinals,Philadelphia Phillies,1,1.0,2,1,1,0,1,0
0,Kyle Hendricks,Chicago Cubs,Arizona Diamondbacks,0,5.1,7,3,3,1,3,0
1,Jose Cuas,Chicago Cubs,Arizona Diamondbacks,0,0.2,0,0,0,1,1,0
2,Mark Leiter Jr.,Chicago Cubs,Arizona Diamondbacks,0,1.0,0,0,0,0,0,0
3,Julian Merryweather,Chicago Cubs,Arizona Diamondbacks,0,2.0,0,0,0,0,1,0
4,Marcus Stroman,Chicago Cubs,Arizona Diamondbacks,0,1.0,1,1,0,0,1,0
5,Drew Smyly,Chicago Cubs,Arizona Diamondbacks,0,2.1,2,2,0,1,1,0
6,Hayden Wesneski,Chicago Cubs,Arizona Diamondbacks,0,0.1,2,1,1,1,0,0
7,Zach Davies,Arizona Diamondbacks,Chicago Cubs,1,4.0,5,3,3,2,5,0
8,Luis Frías,Arizona Diamondbacks,Chicago Cubs,1,1.0,1,0,0,1,0,0
9,Miguel Castro,Arizona Diamondbacks,Chicago Cubs,1,1.0,1,0,0,0,1,0
10,Ryan Thompson,Arizona Diamondbacks,Chicago Cubs,1,1.0,0,0,0,1,0,0
11,Kevin Ginkel,Arizona Diamondbacks,Chicago Cubs,1,1.0,0,0,0,0,1,0
12,Paul Sewald,Arizona Diamondbacks,Chicago Cubs,1,1.0,0,0,0,0,1,0
13,Andrew Saalfrank,Arizona Diamondbacks,Chicago Cubs,1,2.0,3,2,0,2,0,0
14,Joe Mantiply,Arizona Diamondbacks,Chicago Cubs,1,2.0,2,1,0,1,1,0
0,Scott Alexander,San Francisco Giants,Colorado Rockies,0,0.2,1,2,0,0,0,0
1,Jakob Junis,San Francisco Giants,Colorado Rockies,0,4.0,4,2,1,1,5,0
2,Taylor Rogers,San Francisco Giants,Colorado Rockies,0,0.1,0,0,0,1,1,0
3,Luke Jackson,San Francisco Giants,Colorado Rockies,0,1.0,2,0,0,0,1,0
4,Tyler Rogers,San Francisco Giants,Colorado Rockies,0,1.0,2,1,1,0,0,0
5,John Brebbia,San Francisco Giants,Colorado Rockies,0,1.0,1,0,0,0,1,0
6,Kyle Freeland,Colorado Rockies,San Francisco Giants,1,3.0,4,1,1,1,1,0
7,Victor Vodnik,Colorado Rockies,San Francisco Giants,1,2.0,2,1,1,0,1,0
8,Matt Carasiti,Colorado Rockies,San Francisco Giants,1,2.0,1,0,0,0,1,0
9,Jake Bird,Colorado Rockies,San Francisco Giants,1,1.0,1,0,0,0,1,0
10,Tyler Kinley,Colorado Rockies,San Francisco Giants,1,1.0,2,0,0,1,1,0
0,Sawyer Gipson-Long,Detroit Tigers,Los Angeles Angels,0,5.0,2,1,1,3,11,1
1,Beau Brieske,Detroit Tigers,Los Angeles Angels,0,2.0,0,0,0,0,3,0
2,Jason Foley,Detroit Tigers,Los Angeles Angels,0,1.0,0,0,0,0,0,0
3,Alex Lange,Detroit Tigers,Los Angeles Angels,0,1.0,3,3,3,0,2,2
4,Will Vest,Detroit Tigers,Los Angeles Angels,0,1.0,1,0,0,0,2,0
5,Tyler Anderson,Los Angeles Angels,Detroit Tigers,1,5.0,4,4,4,5,7,1
6,Andrew Wantz,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,0,1,0
7,Jimmy Herget,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,0,2,0
8,José Suarez,Los Angeles Angels,Detroit Tigers,1,1.0,1,0,0,1,0,0
9,Carlos Estévez,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,2,2,0
10,José Soriano,Los Angeles Angels,Detroit Tigers,1,1.0,1,1,0,0,2,0
0,Clayton Kershaw,Los Angeles Dodgers,Seattle Mariners,0,4.0,2,0,0,2,4,0
1,Emmet Sheehan,Los Angeles Dodgers,Seattle Mariners,0,3.0,1,0,0,0,5,0
2,Alex Vesia,Los Angeles Dodgers,Seattle Mariners,0,0.1,2,0,0,0,1,0
3,Ryan Brasier,Los Angeles Dodgers,Seattle Mariners,0,0.2,0,0,0,0,2,0
4,Brusdar Graterol,Los Angeles Dodgers,Seattle Mariners,0,1.0,0,0,0,0,1,0
5,Evan Phillips,Los Angeles Dodgers,Seattle Mariners,0,1.0,2,1,0,1,0,0
6,Joe Kelly,Los Angeles Dodgers,Seattle Mariners,0,1.0,0,1,0,0,2,0
7,Bryce Miller,Seattle Mariners,Los Angeles Dodgers,1,5.1,4,0,0,1,4,0
8,Tayler Saucedo,Seattle Mariners,Los Angeles Dodgers,1,1.1,1,0,0,0,1,0
9,Matt Brash,Seattle Mariners,Los Angeles Dodgers,1,1.1,0,0,0,0,1,0
10,Andrés Muñoz,Seattle Mariners,Los Angeles Dodgers,1,1.0,0,0,0,0,2,0
11,Justin Topa,Seattle Mariners,Los Angeles Dodgers,1,1.0,1,1,0,0,0,0
12,Gabe Speier,Seattle Mariners,Los Angeles Dodgers,1,0.1,1,3,2,1,1,0
13,Isaiah Campbell,Seattle Mariners,Los Angeles Dodgers,1,0.2,3,2,2,1,1,0
