,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
9,Chasen Shreve,Detroit Tigers,Toronto Blue Jays,1,1.0,0,0,0,1,0,0
10,Alex Lange,Detroit Tigers,Toronto Blue Jays,1,1.0,1,2,2,1,2,1
11,José Cisnero,Detroit Tigers,Toronto Blue Jays,1,1.0,1,1,0,0,0,0
0,Aaron Nola,Philadelphia Phillies,Miami Marlins,0,6.0,8,5,4,0,6,3
1,Matt Strahm,Philadelphia Phillies,Miami Marlins,0,1.0,2,1,1,0,1,0
2,Gregory Soto,Philadelphia Phillies,Miami Marlins,0,1.0,3,1,1,0,1,0
3,Jesús Luzardo,Miami Marlins,Philadelphia Phillies,1,6.1,4,2,2,1,9,1
4,JT Chargois,Miami Marlins,Philadelphia Phillies,1,0.2,0,0,0,0,0,0
5,Steven Okert,Miami Marlins,Philadelphia Phillies,1,0.2,1,0,0,0,1,0
6,Dylan Floro,Miami Marlins,Philadelphia Phillies,1,1.1,1,1,1,1,1,0
0,Bryce Elder,Atlanta Braves,Tampa Bay Rays,0,3.1,6,7,7,4,0,2
1,Michael Tonkin,Atlanta Braves,Tampa Bay Rays,0,1.2,2,1,1,0,2,0
2,Joe Jiménez,Atlanta Braves,Tampa Bay Rays,0,2.0,0,0,0,0,2,0
3,Kolby Allard,Atlanta Braves,Tampa Bay Rays,0,1.0,2,2,2,1,1,0
4,Zach Eflin,Tampa Bay Rays,Atlanta Braves,1,5.0,4,2,2,0,5,1
5,Zack Littell,Tampa Bay Rays,Atlanta Braves,1,2.0,4,2,2,0,1,0
6,Jason Adam,Tampa Bay Rays,Atlanta Braves,1,1.0,1,0,0,0,1,0
7,Robert Stephenson,Tampa Bay Rays,Atlanta Braves,1,1.0,0,0,0,0,3,0
0,Steven Matz,St. Louis Cardinals,Chicago White Sox,0,5.1,2,1,0,0,9,0
1,Dakota Hudson,St. Louis Cardinals,Chicago White Sox,0,1.1,2,1,0,0,2,0
2,Génesis Cabrera,St. Louis Cardinals,Chicago White Sox,0,0.1,0,0,0,1,0,0
3,Chris Stratton,St. Louis Cardinals,Chicago White Sox,0,1.0,1,1,0,0,1,0
4,JoJo Romero,St. Louis Cardinals,Chicago White Sox,0,2.0,0,0,0,1,3,0
5,Lucas Giolito,Chicago White Sox,St. Louis Cardinals,1,7.0,2,2,2,3,5,1
6,Gregory Santos,Chicago White Sox,St. Louis Cardinals,1,1.0,1,0,0,0,1,0
7,Kendall Graveman,Chicago White Sox,St. Louis Cardinals,1,1.0,1,1,1,1,2,0
8,Keynan Middleton,Chicago White Sox,St. Louis Cardinals,1,1.0,1,1,0,0,1,0
0,Logan Gilbert,Seattle Mariners,Houston Astros,0,7.0,3,1,1,0,6,1
1,Matt Brash,Seattle Mariners,Houston Astros,0,1.0,0,0,0,0,1,0
2,Paul Sewald,Seattle Mariners,Houston Astros,0,1.0,0,0,0,1,2,0
3,Brandon Bielak,Houston Astros,Seattle Mariners,1,5.0,4,3,2,1,5,0
4,Rafael Montero,Houston Astros,Seattle Mariners,1,2.0,0,0,0,0,1,0
5,Bryan Abreu,Houston Astros,Seattle Mariners,1,1.0,1,0,0,0,1,0
6,Phil Maton,Houston Astros,Seattle Mariners,1,1.0,1,0,0,0,0,0
0,Ben Lively,Cincinnati Reds,Milwaukee Brewers,0,5.2,4,1,1,2,5,0
1,Alex Young,Cincinnati Reds,Milwaukee Brewers,0,0.1,0,0,0,0,0,0
2,Derek Law,Cincinnati Reds,Milwaukee Brewers,0,1.0,1,0,0,0,0,0
3,Ian Gibaut,Cincinnati Reds,Milwaukee Brewers,0,1.0,2,0,0,1,0,0
4,Wade Miley,Milwaukee Brewers,Cincinnati Reds,1,6.0,4,0,0,3,8,0
5,Elvis Peguero,Milwaukee Brewers,Cincinnati Reds,1,1.0,0,0,0,0,2,0
6,Joel Payamps,Milwaukee Brewers,Cincinnati Reds,1,1.0,0,0,0,0,2,0
7,Devin Williams,Milwaukee Brewers,Cincinnati Reds,1,1.0,0,0,0,0,2,0
0,Kyle Gibson,Baltimore Orioles,Minnesota Twins,0,7.0,3,2,2,1,11,1
1,Nick Vespi,Baltimore Orioles,Minnesota Twins,0,1.0,0,0,0,0,0,0
2,Eduard Bazardo,Baltimore Orioles,Minnesota Twins,0,1.0,1,0,0,0,1,0
3,Joe Ryan,Minnesota Twins,Baltimore Orioles,1,4.1,5,5,5,2,10,2
4,Jovani Moran,Minnesota Twins,Baltimore Orioles,1,0.1,3,3,3,0,1,1
5,Emilio Pagán,Minnesota Twins,Baltimore Orioles,1,0.1,1,0,0,0,0,0
6,Cole Sands,Minnesota Twins,Baltimore Orioles,1,0.1,4,6,6,2,0,2
7,Jordan Balazovic,Minnesota Twins,Baltimore Orioles,1,2.2,4,1,1,0,3,1
8,Jorge López,Minnesota Twins,Baltimore Orioles,1,1.0,0,0,0,0,2,0
0,Kyle Freeland,Colorado Rockies,San Francisco Giants,0,6.1,7,1,1,3,0,1
1,Justin Lawrence,Colorado Rockies,San Francisco Giants,0,1.2,0,0,0,0,1,0
2,Logan Webb,San Francisco Giants,Colorado Rockies,1,9.0,7,0,0,0,10,0
0,Carmen Mlodzinski,Pittsburgh Pirates,Arizona Diamondbacks,0,1.1,0,1,0,2,1,0
1,Ryan Borucki,Pittsburgh Pirates,Arizona Diamondbacks,0,1.2,1,1,1,0,3,1
2,Osvaldo Bido,Pittsburgh Pirates,Arizona Diamondbacks,0,1.1,1,0,0,0,0,0
3,Angel Perdomo,Pittsburgh Pirates,Arizona Diamondbacks,0,1.0,1,0,0,0,0,0
4,Yerry De Los Santos,Pittsburgh Pirates,Arizona Diamondbacks,0,1.2,0,0,0,0,0,0
5,Colin Holderman,Pittsburgh Pirates,Arizona Diamondbacks,0,1.0,1,0,0,0,0,0
6,David Bednar,Pittsburgh Pirates,Arizona Diamondbacks,0,1.0,0,0,0,1,2,0
7,Zach Davies,Arizona Diamondbacks,Pittsburgh Pirates,1,5.1,4,3,3,2,6,1
8,Kyle Nelson,Arizona Diamondbacks,Pittsburgh Pirates,1,0.2,0,0,0,0,2,0
9,Kevin Ginkel,Arizona Diamondbacks,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
10,Andrew Chafin,Arizona Diamondbacks,Pittsburgh Pirates,1,1.0,0,0,0,1,0,0
11,José Ruiz,Arizona Diamondbacks,Pittsburgh Pirates,1,1.0,2,1,1,0,0,0
0,Max Scherzer,New York Mets,San Diego Padres,0,5.0,6,5,5,3,7,2
1,T.J. McFarland,New York Mets,San Diego Padres,0,0.1,3,1,0,1,1,0
2,Grant Hartwig,New York Mets,San Diego Padres,0,1.2,0,0,0,0,0,0
3,Dominic Leone,New York Mets,San Diego Padres,0,1.0,0,0,0,0,2,0
4,Joe Musgrove,San Diego Padres,New York Mets,1,6.0,3,0,0,0,7,0
5,Tim Hill,San Diego Padres,New York Mets,1,1.0,0,0,0,1,1,0
6,Adrián Morejón,San Diego Padres,New York Mets,1,1.0,2,2,2,1,0,0
7,Tom Cosgrove,San Diego Padres,New York Mets,1,1.0,0,0,0,0,0,0
