,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
3,Jonathan Loáisiga,New York Yankees,Houston Astros,0,1.1,0,0,0,0,0,0
4,Justin Verlander,Houston Astros,New York Yankees,1,6.0,8,6,6,1,3,4
5,Phil Maton,Houston Astros,New York Yankees,1,1.0,0,0,0,0,0,0
6,Ryne Stanek,Houston Astros,New York Yankees,1,1.0,0,0,0,0,0,0
7,Joel Kuhnel,Houston Astros,New York Yankees,1,1.0,0,0,0,0,0,0
0,James Paxton,Boston Red Sox,Kansas City Royals,0,1.1,5,6,6,2,0,2
1,Mauricio Llovera,Boston Red Sox,Kansas City Royals,0,0.2,1,0,0,0,0,0
2,Brandon Walter,Boston Red Sox,Kansas City Royals,0,4.0,10,7,7,0,5,2
3,Joe Jacques,Boston Red Sox,Kansas City Royals,0,2.0,1,0,0,1,2,0
4,Jordan Lyles,Kansas City Royals,Boston Red Sox,1,8.0,4,2,2,0,7,1
5,Steven Cruz,Kansas City Royals,Boston Red Sox,1,1.0,1,0,0,1,2,0
0,Zack Wheeler,Philadelphia Phillies,Milwaukee Brewers,0,6.0,5,3,3,0,10,1
1,Gregory Soto,Philadelphia Phillies,Milwaukee Brewers,0,1.0,0,0,0,0,2,0
2,José Alvarado,Philadelphia Phillies,Milwaukee Brewers,0,0.1,2,4,1,2,0,0
3,Jeff Hoffman,Philadelphia Phillies,Milwaukee Brewers,0,0.2,0,0,0,1,2,0
4,Freddy Peralta,Milwaukee Brewers,Philadelphia Phillies,1,6.0,2,1,1,0,10,1
5,Hoby Milner,Milwaukee Brewers,Philadelphia Phillies,1,1.0,0,0,0,0,1,0
6,Joel Payamps,Milwaukee Brewers,Philadelphia Phillies,1,0.2,2,3,3,1,1,0
7,Devin Williams,Milwaukee Brewers,Philadelphia Phillies,1,1.1,1,1,1,0,1,1
0,Mitch Keller,Pittsburgh Pirates,St. Louis Cardinals,0,6.0,5,1,1,3,8,1
1,Colin Holderman,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,0,0,0,1,1,0
2,Carmen Mlodzinski,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,0,0,0,0,2,0
3,Colin Selby,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,1,0,0,0,0,0
4,David Bednar,Pittsburgh Pirates,St. Louis Cardinals,0,1.0,0,1,0,0,0,0
5,Dakota Hudson,St. Louis Cardinals,Pittsburgh Pirates,1,7.0,3,1,1,2,0,0
6,Ryan Helsley,St. Louis Cardinals,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
7,JoJo Romero,St. Louis Cardinals,Pittsburgh Pirates,1,1.2,4,3,2,1,2,0
8,Drew VerHagen,St. Louis Cardinals,Pittsburgh Pirates,1,0.1,0,0,0,0,1,0
0,Hyun Jin Ryu,Toronto Blue Jays,Colorado Rockies,0,5.0,4,2,2,2,3,1
1,Yimi García,Toronto Blue Jays,Colorado Rockies,0,0.2,1,2,0,0,2,0
2,Génesis Cabrera,Toronto Blue Jays,Colorado Rockies,0,0.1,1,1,1,0,0,1
3,Jordan Hicks,Toronto Blue Jays,Colorado Rockies,0,1.0,1,0,0,0,0,0
4,Trevor Richards,Toronto Blue Jays,Colorado Rockies,0,1.0,0,0,0,0,1,0
5,Chad Green,Toronto Blue Jays,Colorado Rockies,0,0.2,5,4,4,0,0,0
6,Jordan Romano,Toronto Blue Jays,Colorado Rockies,0,0.1,0,0,0,0,1,0
7,Chris Flexen,Colorado Rockies,Toronto Blue Jays,1,5.2,7,4,4,1,0,3
8,Gavin Hollowell,Colorado Rockies,Toronto Blue Jays,1,0.1,0,0,0,0,0,0
9,Jake Bird,Colorado Rockies,Toronto Blue Jays,1,0.1,3,3,3,0,1,0
10,Brent Suter,Colorado Rockies,Toronto Blue Jays,1,0.1,3,2,2,1,0,0
11,Tommy Doyle,Colorado Rockies,Toronto Blue Jays,1,1.1,1,1,1,1,1,0
12,Daniel Bard,Colorado Rockies,Toronto Blue Jays,1,1.0,3,3,3,2,2,0
0,Cole Irvin,Baltimore Orioles,Arizona Diamondbacks,0,5.2,8,4,4,1,4,2
1,Joey Krehbiel,Baltimore Orioles,Arizona Diamondbacks,0,1.0,1,0,0,1,2,0
2,Shintaro Fujinami,Baltimore Orioles,Arizona Diamondbacks,0,1.0,1,0,0,0,2,0
3,Cionel Pérez,Baltimore Orioles,Arizona Diamondbacks,0,0.1,0,0,0,0,0,0
4,Zach Davies,Arizona Diamondbacks,Baltimore Orioles,1,6.0,4,1,1,1,6,0
5,Kyle Nelson,Arizona Diamondbacks,Baltimore Orioles,1,0.2,1,0,0,0,0,0
6,Kevin Ginkel,Arizona Diamondbacks,Baltimore Orioles,1,1.1,2,1,1,0,2,0
7,Paul Sewald,Arizona Diamondbacks,Baltimore Orioles,1,1.0,1,0,0,0,2,0
0,Patrick Sandoval,Los Angeles Angels,Oakland Athletics,0,3.2,5,5,5,3,3,0
1,Jimmy Herget,Los Angeles Angels,Oakland Athletics,0,1.1,2,0,0,0,1,0
2,Gerardo Reyes,Los Angeles Angels,Oakland Athletics,0,1.0,1,0,0,0,1,0
3,Jaime Barria,Los Angeles Angels,Oakland Athletics,0,2.0,6,4,4,1,3,1
4,JP Sears,Oakland Athletics,Los Angeles Angels,1,6.0,4,0,0,2,3,0
5,Lucas Erceg,Oakland Athletics,Los Angeles Angels,1,1.0,1,0,0,0,0,0
6,Sean Newcomb,Oakland Athletics,Los Angeles Angels,1,1.0,1,1,1,1,0,0
7,Spencer Patton,Oakland Athletics,Los Angeles Angels,1,1.0,1,1,1,1,1,1
0,Tristan Beck,San Francisco Giants,San Diego Padres,0,2.2,9,6,6,0,0,2
1,Alex Wood,San Francisco Giants,San Diego Padres,0,3.0,3,1,0,1,1,0
2,Luke Jackson,San Francisco Giants,San Diego Padres,0,1.1,1,0,0,0,2,0
3,Scott Alexander,San Francisco Giants,San Diego Padres,0,1.0,0,0,0,0,2,0
4,Michael Wacha,San Diego Padres,San Francisco Giants,1,6.0,6,2,2,2,6,1
5,Nick Martinez,San Diego Padres,San Francisco Giants,1,2.0,1,0,0,0,2,0
6,Scott Barlow,San Diego Padres,San Francisco Giants,1,1.0,2,1,1,0,1,0
0,Max Fried,Atlanta Braves,Los Angeles Dodgers,0,7.0,3,0,0,2,10,0
1,Pierce Johnson,Atlanta Braves,Los Angeles Dodgers,0,0.2,3,3,3,1,1,1
2,Michael Tonkin,Atlanta Braves,Los Angeles Dodgers,0,0.1,0,0,0,0,1,0
3,Kirby Yates,Atlanta Braves,Los Angeles Dodgers,0,1.0,0,0,0,1,1,0
4,Julio Urías,Los Angeles Dodgers,Atlanta Braves,1,5.0,9,5,5,2,4,3
5,Caleb Ferguson,Los Angeles Dodgers,Atlanta Braves,1,1.0,1,0,0,0,0,0
6,Ryan Brasier,Los Angeles Dodgers,Atlanta Braves,1,1.0,0,0,0,0,0,0
7,Gus Varland,Los Angeles Dodgers,Atlanta Braves,1,2.0,4,1,1,0,3,0
