,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Marcus Stroman,Chicago Cubs,Chicago White Sox,0,3.1,9,7,7,2,4,1
1,Javier Assad,Chicago Cubs,Chicago White Sox,0,1.2,0,0,0,0,1,0
2,Julian Merryweather,Chicago Cubs,Chicago White Sox,0,2.0,1,0,0,0,2,0
3,Mark Leiter Jr.,Chicago Cubs,Chicago White Sox,0,1.0,0,0,0,0,1,0
4,Adbert Alzolay,Chicago Cubs,Chicago White Sox,0,1.0,0,0,0,0,0,0
5,Lance Lynn,Chicago White Sox,Chicago Cubs,1,4.2,7,7,7,2,5,0
6,Joe Kelly,Chicago White Sox,Chicago Cubs,1,0.0,0,1,1,2,1,0
7,Aaron Bummer,Chicago White Sox,Chicago Cubs,1,1.1,0,0,0,1,2,0
8,Kendall Graveman,Chicago White Sox,Chicago Cubs,1,1.0,1,0,0,0,1,0
9,Keynan Middleton,Chicago White Sox,Chicago Cubs,1,1.0,2,2,2,1,2,2
10,Touki Toussaint,Chicago White Sox,Chicago Cubs,1,1.0,0,0,0,0,0,0
0,Andrew Heaney,Texas Rangers,Houston Astros,0,5.0,4,3,3,3,3,1
1,José Leclerc,Texas Rangers,Houston Astros,0,2.0,1,0,0,0,2,0
2,Owen White,Texas Rangers,Houston Astros,0,2.0,1,2,2,1,2,1
3,Framber Valdez,Houston Astros,Texas Rangers,1,3.2,8,6,6,2,1,2
4,Seth Martinez,Houston Astros,Texas Rangers,1,1.0,6,7,7,1,1,2
5,Rafael Montero,Houston Astros,Texas Rangers,1,1.1,0,0,0,1,1,0
6,Parker Mushinski,Houston Astros,Texas Rangers,1,2.0,3,0,0,0,2,0
7,Ryne Stanek,Houston Astros,Texas Rangers,1,1.0,0,0,0,0,1,0
0,Freddy Tarnok,Oakland Athletics,San Francisco Giants,0,2.2,3,3,3,1,4,1
1,Hogan Harris,Oakland Athletics,San Francisco Giants,0,3.1,2,2,2,1,3,1
2,Angel Felipe,Oakland Athletics,San Francisco Giants,0,1.2,1,1,1,1,3,0
3,Sam Long,Oakland Athletics,San Francisco Giants,0,0.1,3,2,2,0,0,0
4,Ryan Walker,San Francisco Giants,Oakland Athletics,1,2.2,1,0,0,1,3,0
5,Scott Alexander,San Francisco Giants,Oakland Athletics,1,0.1,1,0,0,0,0,0
6,Jakob Junis,San Francisco Giants,Oakland Athletics,1,1.0,3,3,2,1,1,0
7,Alex Wood,San Francisco Giants,Oakland Athletics,1,3.0,1,0,0,0,0,0
8,Tyler Rogers,San Francisco Giants,Oakland Athletics,1,1.0,1,0,0,0,2,0
9,Luke Jackson,San Francisco Giants,Oakland Athletics,1,1.0,1,0,0,0,2,0
