,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
0,Sandy Alcantara,Miami Marlins,Texas Rangers,0,6.0,6,5,4,0,7,3
1,Andrew Nardi,Miami Marlins,Texas Rangers,0,1.0,1,0,0,0,2,0
2,Geoff Hartlieb,Miami Marlins,Texas Rangers,0,1.0,1,1,1,1,2,1
3,Andrew Heaney,Texas Rangers,Miami Marlins,1,5.2,4,0,0,2,4,0
4,Chris Stratton,Texas Rangers,Miami Marlins,1,1.1,1,0,0,0,0,0
5,José Leclerc,Texas Rangers,Miami Marlins,1,1.0,0,0,0,0,0,0
6,Martín Pérez,Texas Rangers,Miami Marlins,1,1.0,1,0,0,0,1,0
0,Bryce Miller,Seattle Mariners,Los Angeles Angels,0,5.0,5,1,1,0,10,0
1,Isaiah Campbell,Seattle Mariners,Los Angeles Angels,0,1.0,0,0,0,0,0,0
2,Trent Thornton,Seattle Mariners,Los Angeles Angels,0,1.0,1,1,1,0,1,1
3,Justin Topa,Seattle Mariners,Los Angeles Angels,0,1.0,0,0,0,0,1,0
4,Tayler Saucedo,Seattle Mariners,Los Angeles Angels,0,2.0,0,0,0,0,3,0
5,Chase Silseth,Los Angeles Angels,Seattle Mariners,1,7.0,4,2,2,1,12,2
6,Matt Moore,Los Angeles Angels,Seattle Mariners,1,1.0,1,0,0,0,2,0
7,Carlos Estévez,Los Angeles Angels,Seattle Mariners,1,1.0,1,0,0,1,0,0
8,Jaime Barria,Los Angeles Angels,Seattle Mariners,1,1.0,1,1,0,1,1,0
0,Alex Cobb,San Francisco Giants,Oakland Athletics,0,5.1,7,5,5,1,3,2
1,Luke Jackson,San Francisco Giants,Oakland Athletics,0,0.2,1,2,1,2,1,0
2,Scott Alexander,San Francisco Giants,Oakland Athletics,0,0.1,2,1,1,0,0,0
3,Ryan Walker,San Francisco Giants,Oakland Athletics,0,0.2,0,0,0,1,0,0
4,Jakob Junis,San Francisco Giants,Oakland Athletics,0,1.0,1,0,0,0,1,0
5,Luis Medina,Oakland Athletics,San Francisco Giants,1,3.1,5,4,3,5,3,0
6,Sam Long,Oakland Athletics,San Francisco Giants,1,1.0,2,2,2,0,2,0
7,Austin Pruitt,Oakland Athletics,San Francisco Giants,1,0.2,2,0,0,0,0,0
8,Kirby Snead,Oakland Athletics,San Francisco Giants,1,1.0,0,0,0,0,3,0
9,Lucas Erceg,Oakland Athletics,San Francisco Giants,1,1.0,0,0,0,2,2,0
10,Angel Felipe,Oakland Athletics,San Francisco Giants,1,1.0,0,0,0,0,3,0
11,Trevor May,Oakland Athletics,San Francisco Giants,1,1.0,0,0,0,0,0,0
0,Lance Lynn,Los Angeles Dodgers,San Diego Padres,0,6.0,4,1,1,2,6,1
1,Ryan Brasier,Los Angeles Dodgers,San Diego Padres,0,1.0,2,1,1,0,1,1
2,Brusdar Graterol,Los Angeles Dodgers,San Diego Padres,0,1.0,0,0,0,0,0,0
3,Yency Almonte,Los Angeles Dodgers,San Diego Padres,0,1.0,1,0,0,0,0,0
4,Rich Hill,San Diego Padres,Los Angeles Dodgers,1,3.0,4,6,6,1,4,2
5,Pedro Avila,San Diego Padres,Los Angeles Dodgers,1,4.2,5,1,1,1,7,1
6,Ray Kerr,San Diego Padres,Los Angeles Dodgers,1,0.2,1,1,1,0,1,0
7,Luis García,San Diego Padres,Los Angeles Dodgers,1,0.2,1,0,0,1,1,0
