,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
1,Cooper Criswell,Tampa Bay Rays,Kansas City Royals,0,4.0,5,2,2,0,2,0
2,Colin Poche,Tampa Bay Rays,Kansas City Royals,0,1.0,0,0,0,0,1,0
3,Kevin Kelly,Tampa Bay Rays,Kansas City Royals,0,1.0,0,0,0,0,0,0
4,Pete Fairbanks,Tampa Bay Rays,Kansas City Royals,0,1.0,1,0,0,0,1,0
5,Cole Ragans,Kansas City Royals,Tampa Bay Rays,1,5.0,4,1,1,2,3,0
6,Jose Cuas,Kansas City Royals,Tampa Bay Rays,1,1.0,1,0,0,0,2,0
7,Jonathan Heasley,Kansas City Royals,Tampa Bay Rays,1,1.0,2,1,1,0,1,0
8,Carlos Hernández,Kansas City Royals,Tampa Bay Rays,1,1.0,2,1,1,0,1,0
9,Dylan Coleman,Kansas City Royals,Tampa Bay Rays,1,1.0,2,1,1,1,1,0
0,Lance Lynn,Chicago White Sox,Atlanta Braves,0,5.1,6,4,4,3,6,2
1,Gregory Santos,Chicago White Sox,Atlanta Braves,0,1.2,1,0,0,0,2,0
2,Keynan Middleton,Chicago White Sox,Atlanta Braves,0,1.0,1,0,0,2,2,0
3,Kendall Graveman,Chicago White Sox,Atlanta Braves,0,1.0,3,1,1,0,1,1
4,Spencer Strider,Atlanta Braves,Chicago White Sox,1,6.0,8,5,5,0,10,1
5,Joe Jiménez,Atlanta Braves,Chicago White Sox,1,1.0,2,1,1,0,1,0
6,Michael Tonkin,Atlanta Braves,Chicago White Sox,1,2.0,1,0,0,0,2,0
0,Tony Gonsolin,Los Angeles Dodgers,New York Mets,0,5.0,2,1,1,1,3,1
1,Alex Vesia,Los Angeles Dodgers,New York Mets,0,1.0,0,0,0,0,2,0
2,Brusdar Graterol,Los Angeles Dodgers,New York Mets,0,1.0,0,0,0,1,0,0
3,Caleb Ferguson,Los Angeles Dodgers,New York Mets,0,1.0,1,0,0,1,2,0
4,Evan Phillips,Los Angeles Dodgers,New York Mets,0,1.0,0,0,0,0,1,0
5,Kodai Senga,New York Mets,Los Angeles Dodgers,1,6.0,4,1,1,2,9,1
6,Brooks Raley,New York Mets,Los Angeles Dodgers,1,1.0,0,0,0,1,1,0
7,Adam Ottavino,New York Mets,Los Angeles Dodgers,1,1.0,3,1,1,0,0,0
8,Grant Hartwig,New York Mets,Los Angeles Dodgers,1,0.2,4,3,2,0,1,0
9,Dominic Leone,New York Mets,Los Angeles Dodgers,1,0.1,0,0,0,0,0,0
0,Jake Irvin,Washington Nationals,St. Louis Cardinals,0,3.0,6,4,4,1,3,1
1,Amos Willingham,Washington Nationals,St. Louis Cardinals,0,1.2,2,1,1,0,1,0
2,Jose Ferrer,Washington Nationals,St. Louis Cardinals,0,0.1,4,2,2,0,0,0
3,Paolo Espino,Washington Nationals,St. Louis Cardinals,0,3.0,5,2,2,0,0,1
4,Steven Matz,St. Louis Cardinals,Washington Nationals,1,4.1,4,4,4,3,4,2
5,Dakota Hudson,St. Louis Cardinals,Washington Nationals,1,3.1,4,0,0,0,2,0
6,Génesis Cabrera,St. Louis Cardinals,Washington Nationals,1,1.1,3,2,2,0,3,0
0,Clarke Schmidt,New York Yankees,Colorado Rockies,0,6.0,3,2,2,1,8,1
1,Wandy Peralta,New York Yankees,Colorado Rockies,0,1.0,1,0,0,0,1,0
2,Tommy Kahnle,New York Yankees,Colorado Rockies,0,1.0,1,1,1,1,0,0
3,Clay Holmes,New York Yankees,Colorado Rockies,0,1.0,1,0,0,0,0,0
4,Connor Seabold,Colorado Rockies,New York Yankees,1,2.1,6,6,6,2,1,1
5,Gavin Hollowell,Colorado Rockies,New York Yankees,1,1.2,1,0,0,1,2,0
6,Matt Koch,Colorado Rockies,New York Yankees,1,2.0,0,0,0,0,1,0
7,Tommy Doyle,Colorado Rockies,New York Yankees,1,2.0,1,0,0,0,2,0
8,Brad Hand,Colorado Rockies,New York Yankees,1,1.0,0,0,0,0,1,0
0,Framber Valdez,Houston Astros,Los Angeles Angels,0,6.1,7,5,5,2,13,2
1,Ryne Stanek,Houston Astros,Los Angeles Angels,0,0.1,2,3,3,1,1,0
2,Bryan Abreu,Houston Astros,Los Angeles Angels,0,0.1,1,1,1,0,1,1
3,Hector Neris,Houston Astros,Los Angeles Angels,0,1.0,0,0,0,0,1,0
4,Ryan Pressly,Houston Astros,Los Angeles Angels,0,1.0,5,3,2,0,1,1
5,Phil Maton,Houston Astros,Los Angeles Angels,0,0.2,0,1,0,1,0,0
6,Reid Detmers,Los Angeles Angels,Houston Astros,1,6.0,5,4,4,3,6,0
7,Chris Devenski,Los Angeles Angels,Houston Astros,1,0.2,5,5,5,0,1,1
8,Zack Weiss,Los Angeles Angels,Houston Astros,1,0.1,0,0,0,0,0,0
9,Matt Moore,Los Angeles Angels,Houston Astros,1,0.2,3,2,2,0,0,1
10,Tucker Davidson,Los Angeles Angels,Houston Astros,1,1.1,3,1,0,0,1,0
11,Carlos Estévez,Los Angeles Angels,Houston Astros,1,1.0,0,0,0,1,1,0
0,Michael Lorenzen,Detroit Tigers,Seattle Mariners,0,6.2,2,0,0,5,7,0
1,Beau Brieske,Detroit Tigers,Seattle Mariners,0,1.1,1,0,0,0,3,0
2,Brendan White,Detroit Tigers,Seattle Mariners,0,1.0,0,0,0,1,2,0
3,George Kirby,Seattle Mariners,Detroit Tigers,1,5.0,8,6,6,1,4,2
4,Justin Topa,Seattle Mariners,Detroit Tigers,1,1.0,0,0,0,0,3,0
5,Tayler Saucedo,Seattle Mariners,Detroit Tigers,1,2.0,1,0,0,0,2,0
6,Isaiah Campbell,Seattle Mariners,Detroit Tigers,1,1.0,0,0,0,0,2,0
