,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
6,Steven Okert,Miami Marlins,Pittsburgh Pirates,1,0.2,1,0,0,1,1,0
7,JT Chargois,Miami Marlins,Pittsburgh Pirates,1,1.1,1,0,0,0,0,0
8,Dylan Floro,Miami Marlins,Pittsburgh Pirates,1,0.2,2,1,1,0,1,0
9,Tanner Scott,Miami Marlins,Pittsburgh Pirates,1,1.1,1,1,1,1,2,0
10,Huascar Brazoban,Miami Marlins,Pittsburgh Pirates,1,1.0,1,1,0,1,0,0
11,Andrew Nardi,Miami Marlins,Pittsburgh Pirates,1,1.0,0,0,0,0,3,0
0,Jordan Lyles,Kansas City Royals,Tampa Bay Rays,0,6.0,8,4,4,1,2,1
1,Carlos Hernández,Kansas City Royals,Tampa Bay Rays,0,1.0,0,0,0,0,1,0
2,Nick Wittgren,Kansas City Royals,Tampa Bay Rays,0,2.0,0,0,0,0,2,0
3,Yonny Chirinos,Tampa Bay Rays,Kansas City Royals,1,5.1,9,8,8,2,3,2
4,Zack Littell,Tampa Bay Rays,Kansas City Royals,1,2.2,2,1,1,0,2,1
5,Jake Diekman,Tampa Bay Rays,Kansas City Royals,1,1.0,0,0,0,0,3,0
0,Pablo López,Minnesota Twins,Detroit Tigers,0,6.0,7,3,3,1,10,0
1,Emilio Pagán,Minnesota Twins,Detroit Tigers,0,1.1,0,0,0,1,1,0
2,José De León,Minnesota Twins,Detroit Tigers,0,0.0,0,0,0,0,0,0
3,Jordan Balazovic,Minnesota Twins,Detroit Tigers,0,0.2,1,0,0,0,0,0
4,Reese Olson,Detroit Tigers,Minnesota Twins,1,5.1,4,1,1,1,9,1
5,José Cisnero,Detroit Tigers,Minnesota Twins,1,0.2,0,0,0,0,0,0
6,Chasen Shreve,Detroit Tigers,Minnesota Twins,1,0.2,1,1,1,0,0,1
7,Jason Foley,Detroit Tigers,Minnesota Twins,1,1.0,3,0,0,0,0,0
8,Alex Lange,Detroit Tigers,Minnesota Twins,1,1.1,0,0,0,1,4,0
0,Ronel Blanco,Houston Astros,Los Angeles Dodgers,0,6.0,2,3,3,2,6,2
1,Phil Maton,Houston Astros,Los Angeles Dodgers,0,0.2,2,2,2,0,0,1
2,Hector Neris,Houston Astros,Los Angeles Dodgers,0,0.1,0,0,0,0,0,0
3,Bryan Abreu,Houston Astros,Los Angeles Dodgers,0,0.1,1,3,3,3,0,0
4,Ryne Stanek,Houston Astros,Los Angeles Dodgers,0,0.2,0,0,0,1,2,0
5,Bobby Miller,Los Angeles Dodgers,Houston Astros,1,4.0,10,6,6,3,3,1
6,Yency Almonte,Los Angeles Dodgers,Houston Astros,1,1.0,0,0,0,1,1,0
7,Ryan Brasier,Los Angeles Dodgers,Houston Astros,1,1.0,2,1,1,1,1,0
8,Phil Bickford,Los Angeles Dodgers,Houston Astros,1,2.0,0,0,0,0,4,0
9,Evan Phillips,Los Angeles Dodgers,Houston Astros,1,1.0,1,0,0,0,0,0
0,Josiah Gray,Washington Nationals,San Diego Padres,0,5.1,4,0,0,4,6,0
1,Mason Thompson,Washington Nationals,San Diego Padres,0,1.2,0,0,0,0,3,0
2,Kyle Finnegan,Washington Nationals,San Diego Padres,0,1.0,0,0,0,0,2,0
3,Hunter Harvey,Washington Nationals,San Diego Padres,0,1.0,0,0,0,0,1,0
4,Matt Waldron,San Diego Padres,Washington Nationals,1,4.2,4,2,2,1,2,2
5,Tim Hill,San Diego Padres,Washington Nationals,1,1.1,1,0,0,0,1,0
6,Nick Martinez,San Diego Padres,Washington Nationals,1,1.0,0,0,0,0,1,0
7,Steven Wilson,San Diego Padres,Washington Nationals,1,1.0,1,0,0,1,0,0
8,Adrián Morejón,San Diego Padres,Washington Nationals,1,0.1,0,0,0,2,0,0
9,Luis García,San Diego Padres,Washington Nationals,1,0.2,0,0,0,0,1,0
0,Griffin Canning,Los Angeles Angels,Colorado Rockies,0,6.0,4,0,0,0,7,0
1,Kolton Ingram,Los Angeles Angels,Colorado Rockies,0,2.0,3,1,1,0,3,1
2,Tucker Davidson,Los Angeles Angels,Colorado Rockies,0,1.0,0,0,0,0,2,0
3,Chase Anderson,Colorado Rockies,Los Angeles Angels,1,2.2,10,9,9,2,1,3
4,Matt Carasiti,Colorado Rockies,Los Angeles Angels,1,0.1,4,6,6,2,0,1
5,Noah Davis,Colorado Rockies,Los Angeles Angels,1,3.0,11,9,9,1,2,1
6,Karl Kauffmann,Colorado Rockies,Los Angeles Angels,1,3.0,3,1,1,1,0,0
