,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
2,Andre Pallante,St. Louis Cardinals,New York Mets,0,1.1,0,0,0,1,1,0
3,Drew VerHagen,St. Louis Cardinals,New York Mets,0,1.2,0,0,0,0,1,0
4,Jordan Hicks,St. Louis Cardinals,New York Mets,0,1.0,1,0,0,0,0,0
5,Carlos Carrasco,New York Mets,St. Louis Cardinals,1,3.0,5,6,5,3,4,2
6,John Curtiss,New York Mets,St. Louis Cardinals,1,2.2,2,1,1,1,2,1
7,Dominic Leone,New York Mets,St. Louis Cardinals,1,0.1,0,0,0,1,1,0
8,Brooks Raley,New York Mets,St. Louis Cardinals,1,1.0,0,0,0,1,0,0
9,David Robertson,New York Mets,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
10,Adam Ottavino,New York Mets,St. Louis Cardinals,1,1.0,1,1,1,1,1,1
0,Luke Weaver,Cincinnati Reds,Houston Astros,0,5.0,10,5,5,2,1,1
1,Daniel Duarte,Cincinnati Reds,Houston Astros,0,2.0,0,0,0,1,1,0
2,Lucas Sims,Cincinnati Reds,Houston Astros,0,1.0,0,0,0,0,2,0
3,Ian Gibaut,Cincinnati Reds,Houston Astros,0,1.0,2,1,1,2,1,0
4,Alex Young,Cincinnati Reds,Houston Astros,0,1.0,1,1,0,0,0,0
5,Ronel Blanco,Houston Astros,Cincinnati Reds,1,5.2,7,5,5,2,5,2
6,Phil Maton,Houston Astros,Cincinnati Reds,1,1.1,0,0,0,0,2,0
7,Bryan Abreu,Houston Astros,Cincinnati Reds,1,1.0,1,1,1,0,2,1
8,Ryan Pressly,Houston Astros,Cincinnati Reds,1,1.0,0,0,0,2,0,0
9,Seth Martinez,Houston Astros,Cincinnati Reds,1,1.0,1,3,0,0,0,0
0,Tyler Anderson,Los Angeles Angels,Kansas City Royals,0,5.0,6,2,2,1,6,0
1,Jaime Barria,Los Angeles Angels,Kansas City Royals,0,3.0,2,0,0,1,1,0
2,Carlos Estévez,Los Angeles Angels,Kansas City Royals,0,1.0,0,0,0,0,1,0
3,Zack Greinke,Kansas City Royals,Los Angeles Angels,1,5.0,8,4,4,1,4,2
4,Carlos Hernández,Kansas City Royals,Los Angeles Angels,1,1.0,0,0,0,0,0,0
5,Austin Cox,Kansas City Royals,Los Angeles Angels,1,1.0,0,0,0,0,2,0
6,Nick Wittgren,Kansas City Royals,Los Angeles Angels,1,1.0,0,0,0,0,1,0
7,Brooks Kriske,Kansas City Royals,Los Angeles Angels,1,1.0,1,1,1,2,0,1
0,Luis Ortiz,Pittsburgh Pirates,Milwaukee Brewers,0,4.2,4,1,1,3,6,0
1,Carmen Mlodzinski,Pittsburgh Pirates,Milwaukee Brewers,0,1.1,0,0,0,0,0,0
2,Angel Perdomo,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,0,1,1,1,2,0
3,Dauri Moreta,Pittsburgh Pirates,Milwaukee Brewers,0,0.1,1,3,3,2,0,0
4,David Bednar,Pittsburgh Pirates,Milwaukee Brewers,0,0.2,1,0,0,0,0,0
5,Freddy Peralta,Milwaukee Brewers,Pittsburgh Pirates,1,6.0,2,2,2,3,9,1
6,Hoby Milner,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,2,0,0,0,0,0
7,Trevor Megill,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,0,0,0,0,0,0
8,Devin Williams,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,0,0,0,0,2,0
0,Will Vest,Detroit Tigers,Minnesota Twins,0,0.2,2,0,0,0,0,0
1,Tyler Holton,Detroit Tigers,Minnesota Twins,0,2.0,2,1,1,0,4,0
2,Brendan White,Detroit Tigers,Minnesota Twins,0,2.0,0,0,0,0,3,0
3,Chasen Shreve,Detroit Tigers,Minnesota Twins,0,1.0,1,0,0,0,1,0
4,José Cisnero,Detroit Tigers,Minnesota Twins,0,1.1,0,0,0,0,2,0
5,Alex Lange,Detroit Tigers,Minnesota Twins,0,0.0,1,3,3,2,0,0
6,Jason Foley,Detroit Tigers,Minnesota Twins,0,2.0,1,0,0,0,4,0
7,Louie Varland,Minnesota Twins,Detroit Tigers,1,4.1,9,6,6,2,4,2
8,Jordan Balazovic,Minnesota Twins,Detroit Tigers,1,3.2,2,0,0,1,2,0
9,Jovani Moran,Minnesota Twins,Detroit Tigers,1,1.0,0,0,0,0,1,0
0,Chris Bassitt,Toronto Blue Jays,Texas Rangers,0,3.2,7,5,3,3,2,0
1,Nate Pearson,Toronto Blue Jays,Texas Rangers,0,0.2,3,3,3,1,0,1
2,Tim Mayza,Toronto Blue Jays,Texas Rangers,0,0.2,1,0,0,0,0,0
3,Yimi García,Toronto Blue Jays,Texas Rangers,0,1.0,0,0,0,0,2,0
4,Adam Cimber,Toronto Blue Jays,Texas Rangers,0,0.1,3,3,3,0,0,1
5,Mitch White,Toronto Blue Jays,Texas Rangers,0,1.2,1,0,0,2,2,0
6,Jon Gray,Texas Rangers,Toronto Blue Jays,1,2.1,6,6,6,3,2,0
7,John King,Texas Rangers,Toronto Blue Jays,1,3.1,0,1,1,2,2,0
8,Grant Anderson,Texas Rangers,Toronto Blue Jays,1,1.1,1,0,0,0,1,0
9,José Leclerc,Texas Rangers,Toronto Blue Jays,1,1.0,1,0,0,1,1,0
10,Joe Barlow,Texas Rangers,Toronto Blue Jays,1,1.0,1,0,0,0,1,0
0,Zack Wheeler,Philadelphia Phillies,Oakland Athletics,0,6.0,6,0,0,2,4,0
1,Matt Strahm,Philadelphia Phillies,Oakland Athletics,0,1.0,1,1,1,0,2,1
2,José Alvarado,Philadelphia Phillies,Oakland Athletics,0,1.0,2,1,1,0,3,0
3,Yunior Marte,Philadelphia Phillies,Oakland Athletics,0,1.0,0,0,0,0,3,0
4,Hogan Harris,Oakland Athletics,Philadelphia Phillies,1,6.0,4,2,2,1,7,1
5,Shintaro Fujinami,Oakland Athletics,Philadelphia Phillies,1,1.1,2,1,1,1,3,0
6,Lucas Erceg,Oakland Athletics,Philadelphia Phillies,1,0.2,0,0,0,0,0,0
7,Austin Pruitt,Oakland Athletics,Philadelphia Phillies,1,1.0,1,0,0,0,0,0
0,Tanner Bibee,Cleveland Guardians,Arizona Diamondbacks,0,5.0,7,3,3,3,6,1
1,Eli Morgan,Cleveland Guardians,Arizona Diamondbacks,0,1.0,1,0,0,1,1,0
2,Tim Herrin,Cleveland Guardians,Arizona Diamondbacks,0,1.0,1,0,0,0,1,0
3,Daniel Norris,Cleveland Guardians,Arizona Diamondbacks,0,2.0,0,0,0,3,0,0
4,Zach Davies,Arizona Diamondbacks,Cleveland Guardians,1,3.2,9,9,8,1,2,0
5,José Ruiz,Arizona Diamondbacks,Cleveland Guardians,1,1.1,5,3,3,1,0,0
6,Drey Jameson,Arizona Diamondbacks,Cleveland Guardians,1,2.0,0,0,0,0,1,0
7,Austin Adams,Arizona Diamondbacks,Cleveland Guardians,1,1.0,1,0,0,1,1,0
8,Josh Rojas,Arizona Diamondbacks,Cleveland Guardians,1,1.0,1,0,0,1,1,0
0,Logan Webb,San Francisco Giants,Los Angeles Dodgers,0,7.0,8,2,2,2,5,0
1,Luke Jackson,San Francisco Giants,Los Angeles Dodgers,0,1.0,0,0,0,0,2,0
2,Scott Alexander,San Francisco Giants,Los Angeles Dodgers,0,0.1,1,1,0,1,0,0
3,Camilo Doval,San Francisco Giants,Los Angeles Dodgers,0,0.2,0,0,0,0,1,0
4,Tony Gonsolin,Los Angeles Dodgers,San Francisco Giants,1,5.2,6,7,7,3,7,0
5,Victor González,Los Angeles Dodgers,San Francisco Giants,1,1.1,1,0,0,0,3,0
6,Yency Almonte,Los Angeles Dodgers,San Francisco Giants,1,1.0,1,0,0,0,0,0
7,Evan Phillips,Los Angeles Dodgers,San Francisco Giants,1,1.0,0,0,0,0,1,0
0,Yonny Chirinos,Tampa Bay Rays,San Diego Padres,0,4.2,6,5,3,2,3,0
1,Kevin Kelly,Tampa Bay Rays,San Diego Padres,0,1.1,1,0,0,0,1,0
2,Robert Stephenson,Tampa Bay Rays,San Diego Padres,0,1.0,0,0,0,0,2,0
3,Jake Diekman,Tampa Bay Rays,San Diego Padres,0,1.0,0,0,0,2,2,0
4,Joe Musgrove,San Diego Padres,Tampa Bay Rays,1,6.0,6,2,2,1,1,0
5,Steven Wilson,San Diego Padres,Tampa Bay Rays,1,1.0,1,0,0,1,1,0
6,Nick Martinez,San Diego Padres,Tampa Bay Rays,1,1.0,5,2,2,0,1,0
7,Josh Hader,San Diego Padres,Tampa Bay Rays,1,1.0,0,0,0,0,2,0
0,Lance Lynn,Chicago White Sox,Seattle Mariners,0,7.0,4,3,3,2,16,0
1,Reynaldo López,Chicago White Sox,Seattle Mariners,0,1.0,1,2,2,2,2,0
2,Bryce Miller,Seattle Mariners,Chicago White Sox,1,7.0,4,1,1,0,6,0
3,Justin Topa,Seattle Mariners,Chicago White Sox,1,1.0,0,0,0,0,1,0
4,Ty Adcock,Seattle Mariners,Chicago White Sox,1,1.0,2,0,0,0,0,0
0,Luis Severino,New York Yankees,Boston Red Sox,0,5.0,7,4,3,3,6,0
1,Ron Marinaccio,New York Yankees,Boston Red Sox,0,1.0,1,0,0,0,2,0
2,Wandy Peralta,New York Yankees,Boston Red Sox,0,1.0,0,0,0,0,0,0
3,Tommy Kahnle,New York Yankees,Boston Red Sox,0,1.0,0,0,0,0,3,0
4,Brayan Bello,Boston Red Sox,New York Yankees,1,7.0,4,1,1,3,8,0
5,Josh Winckowski,Boston Red Sox,New York Yankees,1,1.0,0,0,0,0,1,0
6,Kenley Jansen,Boston Red Sox,New York Yankees,1,1.0,1,0,0,0,2,0
