,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
5,Allan Winans,Atlanta Braves,New York Mets,1,4.1,9,7,7,1,4,2
6,Brad Hand,Atlanta Braves,New York Mets,1,1.1,2,3,3,1,1,1
7,Collin McHugh,Atlanta Braves,New York Mets,1,3.1,3,0,0,0,5,0
0,Luis Castillo,Seattle Mariners,Chicago White Sox,0,7.0,5,1,1,0,9,0
1,Eduard Bazardo,Seattle Mariners,Chicago White Sox,0,1.0,2,0,0,1,2,0
2,Darren McCaughan,Seattle Mariners,Chicago White Sox,0,1.0,1,1,0,0,3,0
3,Touki Toussaint,Chicago White Sox,Seattle Mariners,1,4.0,7,7,7,4,3,2
4,Tanner Banks,Chicago White Sox,Seattle Mariners,1,2.0,3,2,2,0,2,0
5,Brent Honeywell Jr.,Chicago White Sox,Seattle Mariners,1,2.0,3,4,4,1,2,2
6,Lane Ramsey,Chicago White Sox,Seattle Mariners,1,1.0,2,1,1,0,1,0
0,James Paxton,Boston Red Sox,Houston Astros,0,4.0,9,7,6,3,4,1
1,Chris Murphy,Boston Red Sox,Houston Astros,0,4.0,7,2,2,0,4,2
2,Cristian Javier,Houston Astros,Boston Red Sox,1,5.0,7,3,3,3,3,1
3,Seth Martinez,Houston Astros,Boston Red Sox,1,1.0,2,1,1,1,1,0
4,Hector Neris,Houston Astros,Boston Red Sox,1,1.0,0,0,0,0,2,0
5,Bryan Abreu,Houston Astros,Boston Red Sox,1,1.0,1,0,0,0,0,0
6,Ryan Pressly,Houston Astros,Boston Red Sox,1,1.0,1,0,0,0,1,0
0,Jordan Montgomery,Texas Rangers,Arizona Diamondbacks,0,8.0,4,0,0,1,6,0
1,Aroldis Chapman,Texas Rangers,Arizona Diamondbacks,0,2.0,1,1,1,1,2,1
2,Will Smith,Texas Rangers,Arizona Diamondbacks,0,0.2,2,3,2,1,0,0
3,Joe Mantiply,Arizona Diamondbacks,Texas Rangers,1,0.2,1,0,0,0,0,0
4,Scott McGough,Arizona Diamondbacks,Texas Rangers,1,1.1,0,0,0,0,3,0
5,Slade Cecconi,Arizona Diamondbacks,Texas Rangers,1,5.0,3,1,1,0,2,1
6,Justin Martinez,Arizona Diamondbacks,Texas Rangers,1,1.0,0,0,0,1,2,0
7,Miguel Castro,Arizona Diamondbacks,Texas Rangers,1,1.0,0,0,0,0,0,0
8,Paul Sewald,Arizona Diamondbacks,Texas Rangers,1,1.0,0,0,0,0,1,0
9,Kevin Ginkel,Arizona Diamondbacks,Texas Rangers,1,1.0,1,2,1,1,2,0
0,Tucker Davidson,Kansas City Royals,Oakland Athletics,0,1.0,0,0,0,1,0,0
1,Taylor Hearn,Kansas City Royals,Oakland Athletics,0,0.1,2,1,1,0,1,1
2,Alec Marsh,Kansas City Royals,Oakland Athletics,0,5.2,5,3,3,1,9,2
3,Taylor Clarke,Kansas City Royals,Oakland Athletics,0,1.0,2,0,0,0,1,0
4,Dylan Coleman,Kansas City Royals,Oakland Athletics,0,0.0,1,2,2,0,0,1
5,Paul Blackburn,Oakland Athletics,Kansas City Royals,1,6.0,4,2,2,1,6,1
6,Kirby Snead,Oakland Athletics,Kansas City Royals,1,1.0,0,0,0,0,0,0
7,Lucas Erceg,Oakland Athletics,Kansas City Royals,1,0.2,2,2,2,1,0,0
8,Dany Jiménez,Oakland Athletics,Kansas City Royals,1,0.1,0,0,0,0,0,0
9,Trevor May,Oakland Athletics,Kansas City Royals,1,1.0,0,0,0,0,2,0
0,Ryan Weathers,Miami Marlins,San Diego Padres,0,3.1,5,5,5,5,4,1
1,Bryan Hoeing,Miami Marlins,San Diego Padres,0,4.2,2,1,1,1,2,1
2,Michael Wacha,San Diego Padres,Miami Marlins,1,5.1,5,1,1,2,7,1
3,Pedro Avila,San Diego Padres,Miami Marlins,1,0.2,2,1,1,0,1,0
4,Steven Wilson,San Diego Padres,Miami Marlins,1,1.0,0,0,0,0,2,0
5,Robert Suarez,San Diego Padres,Miami Marlins,1,1.0,0,0,0,1,1,0
6,Tom Cosgrove,San Diego Padres,Miami Marlins,1,1.0,0,0,0,0,1,0
