,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
5,Alexis Díaz,Cincinnati Reds,Milwaukee Brewers,0,0.0,2,1,1,1,0,0
6,Colin Rea,Milwaukee Brewers,Cincinnati Reds,1,6.0,5,2,2,1,5,1
7,Hoby Milner,Milwaukee Brewers,Cincinnati Reds,1,1.0,1,0,0,0,1,0
8,Joel Payamps,Milwaukee Brewers,Cincinnati Reds,1,1.0,0,0,0,0,0,0
9,Devin Williams,Milwaukee Brewers,Cincinnati Reds,1,1.0,0,0,0,0,2,0
0,Adam Wainwright,St. Louis Cardinals,Arizona Diamondbacks,0,5.0,4,2,2,2,3,0
1,Chris Stratton,St. Louis Cardinals,Arizona Diamondbacks,0,0.2,2,2,2,2,2,1
2,JoJo Romero,St. Louis Cardinals,Arizona Diamondbacks,0,1.0,2,2,2,0,0,0
3,Giovanny Gallegos,St. Louis Cardinals,Arizona Diamondbacks,0,1.1,2,0,0,0,1,0
4,Jordan Hicks,St. Louis Cardinals,Arizona Diamondbacks,0,1.0,1,0,0,1,1,0
5,Ryne Nelson,Arizona Diamondbacks,St. Louis Cardinals,1,6.0,8,5,5,3,1,2
6,Austin Adams,Arizona Diamondbacks,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
7,Scott McGough,Arizona Diamondbacks,St. Louis Cardinals,1,1.0,0,0,0,0,0,0
8,Andrew Chafin,Arizona Diamondbacks,St. Louis Cardinals,1,0.2,3,5,5,2,2,0
9,Kevin Ginkel,Arizona Diamondbacks,St. Louis Cardinals,1,0.1,1,0,0,0,0,0
0,Quinn Priester,Pittsburgh Pirates,San Diego Padres,0,5.1,4,4,4,3,4,2
1,Ryan Borucki,Pittsburgh Pirates,San Diego Padres,0,1.0,1,0,0,0,1,0
2,Carmen Mlodzinski,Pittsburgh Pirates,San Diego Padres,0,1.2,1,0,0,1,1,0
3,Colin Holderman,Pittsburgh Pirates,San Diego Padres,0,1.0,0,0,0,0,1,0
4,Yu Darvish,San Diego Padres,Pittsburgh Pirates,1,4.1,8,7,7,3,3,4
5,Tim Hill,San Diego Padres,Pittsburgh Pirates,1,0.2,3,1,1,0,1,0
6,Pedro Avila,San Diego Padres,Pittsburgh Pirates,1,2.0,1,0,0,3,3,0
7,Nick Martinez,San Diego Padres,Pittsburgh Pirates,1,1.0,1,0,0,0,3,0
8,Luis García,San Diego Padres,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
0,José Berríos,Toronto Blue Jays,Los Angeles Dodgers,0,5.0,5,2,2,4,3,1
1,Génesis Cabrera,Toronto Blue Jays,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
2,Yimi García,Toronto Blue Jays,Los Angeles Dodgers,0,1.1,0,0,0,0,2,0
3,Trevor Richards,Toronto Blue Jays,Los Angeles Dodgers,0,0.2,2,1,1,2,0,1
4,Jay Jackson,Toronto Blue Jays,Los Angeles Dodgers,0,2.0,0,0,0,1,2,0
5,Jordan Romano,Toronto Blue Jays,Los Angeles Dodgers,0,1.0,0,0,0,0,1,0
6,Michael Grove,Los Angeles Dodgers,Toronto Blue Jays,1,4.2,8,2,2,0,6,0
7,Caleb Ferguson,Los Angeles Dodgers,Toronto Blue Jays,1,1.1,1,0,0,1,2,0
8,Yency Almonte,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,0,0,0,0,1,0
9,Brusdar Graterol,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,1,1,1,0,3,1
10,Evan Phillips,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,1,0,0,0,0,0
11,Ryan Brasier,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,0,0,0,0,0,0
12,Phil Bickford,Los Angeles Dodgers,Toronto Blue Jays,1,1.0,2,3,1,2,2,0
