,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
5,Sonny Gray,Minnesota Twins,Cleveland Guardians,1,7.0,3,0,0,1,5,0
6,Griffin Jax,Minnesota Twins,Cleveland Guardians,1,0.2,1,1,1,0,1,0
7,Caleb Thielbar,Minnesota Twins,Cleveland Guardians,1,0.1,1,0,0,1,0,0
8,Jhoan Duran,Minnesota Twins,Cleveland Guardians,1,1.0,1,1,1,1,1,0
9,Emilio Pagán,Minnesota Twins,Cleveland Guardians,1,0.2,0,2,1,1,0,0
10,Kody Funderburk,Minnesota Twins,Cleveland Guardians,1,0.1,1,1,1,0,0,1
0,Rich Hill,San Diego Padres,St. Louis Cardinals,0,4.0,5,3,3,1,2,1
1,Luis García,San Diego Padres,St. Louis Cardinals,0,2.0,1,0,0,0,1,0
2,Tom Cosgrove,San Diego Padres,St. Louis Cardinals,0,0.1,1,0,0,0,1,0
3,Scott Barlow,San Diego Padres,St. Louis Cardinals,0,1.2,1,0,0,0,2,0
4,Josh Hader,San Diego Padres,St. Louis Cardinals,0,0.2,2,2,2,0,1,1
5,Miles Mikolas,St. Louis Cardinals,San Diego Padres,1,6.0,7,3,3,2,2,0
6,John King,St. Louis Cardinals,San Diego Padres,1,0.2,2,1,1,0,0,0
7,Drew VerHagen,St. Louis Cardinals,San Diego Padres,1,1.1,1,0,0,0,0,0
8,Andre Pallante,St. Louis Cardinals,San Diego Padres,1,1.0,1,0,0,0,0,0
0,Brandon Woodruff,Milwaukee Brewers,Chicago Cubs,0,6.0,2,2,2,1,8,0
1,Elvis Peguero,Milwaukee Brewers,Chicago Cubs,0,1.0,0,0,0,0,0,0
2,Joel Payamps,Milwaukee Brewers,Chicago Cubs,0,1.0,1,1,0,1,1,0
3,Kyle Hendricks,Chicago Cubs,Milwaukee Brewers,1,6.0,4,1,0,2,6,0
4,Julian Merryweather,Chicago Cubs,Milwaukee Brewers,1,1.1,0,0,0,0,2,0
5,Mark Leiter Jr.,Chicago Cubs,Milwaukee Brewers,1,0.1,1,1,1,2,0,0
6,Adbert Alzolay,Chicago Cubs,Milwaukee Brewers,1,1.1,0,0,0,1,0,0
0,Patrick Corbin,Washington Nationals,Toronto Blue Jays,0,5.0,10,6,6,1,5,0
1,Andrés Machado,Washington Nationals,Toronto Blue Jays,0,2.0,2,1,1,1,1,0
2,Jose Ferrer,Washington Nationals,Toronto Blue Jays,0,1.0,0,0,0,0,1,0
3,Chris Bassitt,Toronto Blue Jays,Washington Nationals,1,8.0,3,0,0,1,3,0
4,Jay Jackson,Toronto Blue Jays,Washington Nationals,1,1.0,2,0,0,0,0,0
0,Hunter Greene,Cincinnati Reds,San Francisco Giants,0,5.1,3,1,0,1,6,0
1,Ian Gibaut,Cincinnati Reds,San Francisco Giants,0,0.2,0,0,0,1,0,0
2,Fernando Cruz,Cincinnati Reds,San Francisco Giants,0,1.0,0,0,0,1,1,0
3,Lucas Sims,Cincinnati Reds,San Francisco Giants,0,1.0,1,0,0,0,0,0
4,Alexis Díaz,Cincinnati Reds,San Francisco Giants,0,1.0,0,0,0,1,1,0
5,Logan Webb,San Francisco Giants,Cincinnati Reds,1,6.0,7,2,2,0,6,0
6,Ryan Walker,San Francisco Giants,Cincinnati Reds,1,0.2,1,0,0,0,2,0
7,Taylor Rogers,San Francisco Giants,Cincinnati Reds,1,0.1,0,0,0,0,0,0
8,Tyler Rogers,San Francisco Giants,Cincinnati Reds,1,1.0,3,2,2,0,1,1
9,Luke Jackson,San Francisco Giants,Cincinnati Reds,1,1.0,0,0,0,2,1,0
0,Framber Valdez,Houston Astros,Boston Red Sox,0,6.0,5,4,2,0,5,0
1,Kendall Graveman,Houston Astros,Boston Red Sox,0,0.2,1,0,0,1,0,0
2,Hector Neris,Houston Astros,Boston Red Sox,0,1.1,0,0,0,1,1,0
3,Ryan Pressly,Houston Astros,Boston Red Sox,0,1.0,1,0,0,0,1,0
4,Kutter Crawford,Boston Red Sox,Houston Astros,1,2.2,7,6,6,1,1,0
5,Joe Jacques,Boston Red Sox,Houston Astros,1,0.1,0,0,0,0,1,0
6,Garrett Whitlock,Boston Red Sox,Houston Astros,1,2.0,4,1,1,2,2,0
7,John Schreiber,Boston Red Sox,Houston Astros,1,1.0,0,0,0,0,1,0
8,Chris Martin,Boston Red Sox,Houston Astros,1,1.0,0,0,0,0,1,0
9,Kenley Jansen,Boston Red Sox,Houston Astros,1,1.0,0,0,0,0,1,0
10,Mauricio Llovera,Boston Red Sox,Houston Astros,1,1.0,1,0,0,1,0,0
0,Zach Neal,Oakland Athletics,Seattle Mariners,0,5.0,3,3,3,2,6,1
1,Lucas Erceg,Oakland Athletics,Seattle Mariners,0,1.0,0,0,0,0,1,0
2,Kirby Snead,Oakland Athletics,Seattle Mariners,0,0.1,3,2,2,1,1,0
3,Dany Jiménez,Oakland Athletics,Seattle Mariners,0,0.2,0,0,0,0,0,0
4,Spencer Patton,Oakland Athletics,Seattle Mariners,0,1.0,0,0,0,0,1,0
5,Bryce Miller,Seattle Mariners,Oakland Athletics,1,6.0,7,3,3,0,5,1
6,Justin Topa,Seattle Mariners,Oakland Athletics,1,1.0,2,1,1,0,0,0
7,Matt Brash,Seattle Mariners,Oakland Athletics,1,1.0,0,0,0,1,2,0
8,Andrés Muñoz,Seattle Mariners,Oakland Athletics,1,1.0,0,0,0,0,1,0
0,Gerrit Cole,New York Yankees,Detroit Tigers,0,6.0,4,2,2,2,7,2
1,Ian Hamilton,New York Yankees,Detroit Tigers,0,3.0,0,0,0,1,5,0
2,Brendan White,Detroit Tigers,New York Yankees,1,0.2,2,2,2,1,2,0
3,Joey Wentz,Detroit Tigers,New York Yankees,1,5.0,5,4,4,3,6,3
4,José Cisnero,Detroit Tigers,New York Yankees,1,1.1,0,0,0,0,3,0
5,Tyler Holton,Detroit Tigers,New York Yankees,1,1.0,0,0,0,0,0,0
6,Jason Foley,Detroit Tigers,New York Yankees,1,1.0,1,0,0,0,1,0
0,Zach Eflin,Tampa Bay Rays,Miami Marlins,0,6.1,4,0,0,0,4,0
1,Colin Poche,Tampa Bay Rays,Miami Marlins,0,1.0,0,0,0,0,2,0
2,Shawn Armstrong,Tampa Bay Rays,Miami Marlins,0,1.2,0,0,0,1,1,0
3,Pete Fairbanks,Tampa Bay Rays,Miami Marlins,0,1.0,0,0,0,0,1,0
4,Jesús Luzardo,Miami Marlins,Tampa Bay Rays,1,6.0,1,0,0,2,8,0
5,A.J. Puk,Miami Marlins,Tampa Bay Rays,1,0.1,0,0,0,3,1,0
6,Andrew Nardi,Miami Marlins,Tampa Bay Rays,1,1.0,1,0,0,0,1,0
7,Tanner Scott,Miami Marlins,Tampa Bay Rays,1,1.2,0,0,0,0,1,0
8,David Robertson,Miami Marlins,Tampa Bay Rays,1,1.0,3,3,2,0,2,0
0,Dane Dunning,Texas Rangers,New York Mets,0,4.0,5,3,3,2,4,2
1,Martín Pérez,Texas Rangers,New York Mets,0,3.0,4,0,0,1,1,0
2,José Leclerc,Texas Rangers,New York Mets,0,0.1,2,2,2,0,1,1
3,Will Smith,Texas Rangers,New York Mets,0,1.2,0,0,0,1,2,0
4,Aroldis Chapman,Texas Rangers,New York Mets,0,0.0,0,1,0,2,0,0
5,Denyi Reyes,New York Mets,Texas Rangers,1,5.1,3,2,2,0,3,1
6,Sean Reid-Foley,New York Mets,Texas Rangers,1,0.2,0,0,0,3,2,0
7,Trevor Gott,New York Mets,Texas Rangers,1,1.0,0,0,0,0,1,0
8,Brooks Raley,New York Mets,Texas Rangers,1,0.0,2,3,3,1,0,0
9,Adam Ottavino,New York Mets,Texas Rangers,1,1.0,1,0,0,1,0,0
10,Jeff Brigham,New York Mets,Texas Rangers,1,2.0,1,0,0,2,1,0
0,Andre Jackson,Pittsburgh Pirates,Kansas City Royals,0,5.2,2,1,1,2,7,1
1,Ryan Borucki,Pittsburgh Pirates,Kansas City Royals,0,0.1,0,0,0,0,1,0
2,Thomas Hatch,Pittsburgh Pirates,Kansas City Royals,0,1.0,0,0,0,1,0,0
3,Colin Holderman,Pittsburgh Pirates,Kansas City Royals,0,1.0,1,0,0,0,1,0
4,David Bednar,Pittsburgh Pirates,Kansas City Royals,0,1.0,1,0,0,0,1,0
5,Angel Zerpa,Kansas City Royals,Pittsburgh Pirates,1,5.2,5,3,3,2,3,1
6,Collin Snider,Kansas City Royals,Pittsburgh Pirates,1,1.1,1,1,1,0,1,1
7,Taylor Clarke,Kansas City Royals,Pittsburgh Pirates,1,1.0,0,0,0,1,1,0
8,Jackson Kowar,Kansas City Royals,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
0,Darius Vines,Atlanta Braves,Colorado Rockies,0,6.0,4,2,2,1,5,0
1,Michael Tonkin,Atlanta Braves,Colorado Rockies,0,1.0,1,1,1,0,2,1
2,Kirby Yates,Atlanta Braves,Colorado Rockies,0,1.0,0,0,0,2,1,0
3,Raisel Iglesias,Atlanta Braves,Colorado Rockies,0,1.0,0,0,0,1,1,0
4,Kyle Freeland,Colorado Rockies,Atlanta Braves,1,5.2,8,7,6,1,3,3
5,Evan Justice,Colorado Rockies,Atlanta Braves,1,1.1,2,0,0,0,1,0
6,Jake Bird,Colorado Rockies,Atlanta Braves,1,1.0,0,0,0,0,1,0
7,Justin Lawrence,Colorado Rockies,Atlanta Braves,1,1.0,2,0,0,0,0,0
0,Brandon Pfaadt,Arizona Diamondbacks,Los Angeles Dodgers,0,4.0,8,6,5,2,4,2
1,Miguel Castro,Arizona Diamondbacks,Los Angeles Dodgers,0,0.2,1,0,0,2,0,0
2,Joe Mantiply,Arizona Diamondbacks,Los Angeles Dodgers,0,1.2,2,1,1,0,1,0
3,Bryce Jarvis,Arizona Diamondbacks,Los Angeles Dodgers,0,1.0,0,0,0,0,0,0
4,Kyle Nelson,Arizona Diamondbacks,Los Angeles Dodgers,0,0.2,0,0,0,0,2,0
5,Ryan Pepiot,Los Angeles Dodgers,Arizona Diamondbacks,1,5.0,2,0,0,1,3,0
6,Ryan Yarbrough,Los Angeles Dodgers,Arizona Diamondbacks,1,4.0,4,0,0,0,4,0
