,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
1,Tayler Saucedo,Seattle Mariners,Oakland Athletics,0,1.0,0,0,0,1,1,0
2,Justin Topa,Seattle Mariners,Oakland Athletics,0,1.0,0,0,0,0,1,0
3,Trent Thornton,Seattle Mariners,Oakland Athletics,0,1.0,2,0,0,0,0,0
4,Isaiah Campbell,Seattle Mariners,Oakland Athletics,0,1.0,0,0,0,1,0,0
5,JP Sears,Oakland Athletics,Seattle Mariners,1,5.2,6,4,4,4,6,1
6,Kyle Muller,Oakland Athletics,Seattle Mariners,1,3.1,3,1,1,1,0,0
0,Ty Blach,Colorado Rockies,San Diego Padres,0,3.2,9,7,7,2,3,3
1,Victor Vodnik,Colorado Rockies,San Diego Padres,0,1.0,4,4,3,2,1,0
2,Daniel Bard,Colorado Rockies,San Diego Padres,0,1.1,0,0,0,0,1,0
3,Nick Mears,Colorado Rockies,San Diego Padres,0,1.0,1,0,0,0,0,0
4,Jake Bird,Colorado Rockies,San Diego Padres,0,1.0,1,0,0,0,1,0
5,Michael Wacha,San Diego Padres,Colorado Rockies,1,5.0,5,3,2,0,6,0
6,Nick Hernandez,San Diego Padres,Colorado Rockies,1,1.0,2,2,2,2,2,1
7,Scott Barlow,San Diego Padres,Colorado Rockies,1,1.0,0,0,0,0,3,0
8,Tom Cosgrove,San Diego Padres,Colorado Rockies,1,1.0,2,2,2,1,1,0
9,Luis García,San Diego Padres,Colorado Rockies,1,0.2,2,2,2,0,1,0
10,Josh Hader,San Diego Padres,Colorado Rockies,1,0.1,2,0,0,0,0,0
0,Eduardo Rodriguez,Detroit Tigers,Los Angeles Dodgers,0,3.0,5,5,5,1,1,2
1,Trey Wingenter,Detroit Tigers,Los Angeles Dodgers,0,2.0,0,0,0,0,2,0
2,José Cisnero,Detroit Tigers,Los Angeles Dodgers,0,1.2,4,3,3,2,2,1
3,Will Vest,Detroit Tigers,Los Angeles Dodgers,0,1.1,0,0,0,0,2,0
4,Lance Lynn,Los Angeles Dodgers,Detroit Tigers,1,5.0,6,3,3,2,6,1
5,Alex Vesia,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,1,0
6,Caleb Ferguson,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,3,0
7,Shelby Miller,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,1,0
8,Joe Kelly,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,2,0
