,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
1,Jose Hernandez,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,3,3,3,0,1,1
2,Dauri Moreta,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,3,3,3,2,0,0
3,Colin Holderman,Pittsburgh Pirates,Milwaukee Brewers,0,1.0,1,0,0,1,1,0
4,Adrian Houser,Milwaukee Brewers,Pittsburgh Pirates,1,6.0,4,1,1,2,5,0
5,J.C. Mejía,Milwaukee Brewers,Pittsburgh Pirates,1,2.0,2,0,0,0,4,0
6,Andrew Chafin,Milwaukee Brewers,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
0,Cristian Javier,Houston Astros,New York Yankees,0,4.2,4,3,3,3,4,2
1,Kendall Graveman,Houston Astros,New York Yankees,0,1.1,1,1,1,1,2,0
2,Rafael Montero,Houston Astros,New York Yankees,0,1.0,0,0,0,2,1,0
3,Phil Maton,Houston Astros,New York Yankees,0,1.0,0,0,0,0,1,0
4,Clarke Schmidt,New York Yankees,Houston Astros,1,5.0,4,2,2,1,4,0
5,Wandy Peralta,New York Yankees,Houston Astros,1,0.1,2,1,1,0,0,1
6,Michael King,New York Yankees,Houston Astros,1,1.2,1,0,0,0,2,0
7,Tommy Kahnle,New York Yankees,Houston Astros,1,1.0,0,0,0,0,0,0
8,Clay Holmes,New York Yankees,Houston Astros,1,1.0,2,0,0,0,0,0
0,Sonny Gray,Minnesota Twins,St. Louis Cardinals,0,7.0,5,2,2,0,8,1
1,Griffin Jax,Minnesota Twins,St. Louis Cardinals,0,1.0,1,0,0,0,2,0
2,Jhoan Duran,Minnesota Twins,St. Louis Cardinals,0,1.0,2,1,1,0,1,0
3,Matthew Liberatore,St. Louis Cardinals,Minnesota Twins,1,5.2,6,5,5,2,1,2
4,Drew VerHagen,St. Louis Cardinals,Minnesota Twins,1,1.1,0,0,0,1,3,0
5,Zack Thompson,St. Louis Cardinals,Minnesota Twins,1,1.0,1,0,0,0,0,0
6,James Naile,St. Louis Cardinals,Minnesota Twins,1,1.0,0,0,0,1,0,0
0,Luke Weaver,Cincinnati Reds,Chicago Cubs,0,3.0,4,4,4,4,5,0
1,Sam Moll,Cincinnati Reds,Chicago Cubs,0,1.1,1,0,0,0,2,0
2,Daniel Duarte,Cincinnati Reds,Chicago Cubs,0,1.2,0,0,0,0,1,0
3,Ian Gibaut,Cincinnati Reds,Chicago Cubs,0,1.0,0,0,0,1,0,0
4,Fernando Cruz,Cincinnati Reds,Chicago Cubs,0,1.0,2,1,1,0,1,0
5,Jameson Taillon,Chicago Cubs,Cincinnati Reds,1,5.0,7,2,2,2,5,1
6,Mark Leiter Jr.,Chicago Cubs,Cincinnati Reds,1,1.2,0,0,0,0,4,0
7,Julian Merryweather,Chicago Cubs,Cincinnati Reds,1,1.0,1,1,1,0,3,1
8,Adbert Alzolay,Chicago Cubs,Cincinnati Reds,1,1.1,0,0,0,0,2,0
0,Bryan Woo,Seattle Mariners,Los Angeles Angels,0,6.0,4,2,2,2,6,0
1,Gabe Speier,Seattle Mariners,Los Angeles Angels,0,0.2,1,0,0,0,2,0
2,Isaiah Campbell,Seattle Mariners,Los Angeles Angels,0,1.1,1,1,1,0,1,1
3,Andrés Muñoz,Seattle Mariners,Los Angeles Angels,0,1.0,0,0,0,0,3,0
4,Shohei Ohtani,Los Angeles Angels,Seattle Mariners,1,4.0,3,0,0,1,4,0
5,José Soriano,Los Angeles Angels,Seattle Mariners,1,2.0,3,1,1,0,3,1
6,Matt Moore,Los Angeles Angels,Seattle Mariners,1,1.0,0,0,0,0,1,0
7,Reynaldo López,Los Angeles Angels,Seattle Mariners,1,1.0,0,0,0,0,2,0
8,Carlos Estévez,Los Angeles Angels,Seattle Mariners,1,1.0,2,4,4,2,3,1
0,JP Sears,Oakland Athletics,Los Angeles Dodgers,0,5.0,6,2,2,3,5,0
1,Lucas Erceg,Oakland Athletics,Los Angeles Dodgers,0,1.0,6,4,4,0,1,0
2,Zach Neal,Oakland Athletics,Los Angeles Dodgers,0,2.0,2,2,2,1,1,1
3,Julio Urías,Los Angeles Dodgers,Oakland Athletics,1,5.0,3,0,0,1,5,0
4,Emmet Sheehan,Los Angeles Dodgers,Oakland Athletics,1,4.0,2,2,2,1,3,2
