,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
8,Andrés Machado,Washington Nationals,Chicago White Sox,1,1.0,0,0,0,0,0,0
9,Thaddeus Ward,Washington Nationals,Chicago White Sox,1,2.0,1,2,1,2,1,0
0,Brayan Bello,Boston Red Sox,Texas Rangers,0,3.0,8,8,8,4,2,2
1,Nick Robertson,Boston Red Sox,Texas Rangers,0,2.0,5,5,4,1,2,1
2,John Schreiber,Boston Red Sox,Texas Rangers,0,1.0,2,2,2,1,1,1
3,Zack Weiss,Boston Red Sox,Texas Rangers,0,1.0,0,0,0,1,2,0
4,Brennan Bernardino,Boston Red Sox,Texas Rangers,0,1.0,1,0,0,0,0,0
5,Jon Gray,Texas Rangers,Boston Red Sox,1,2.1,4,4,4,1,1,2
6,Martín Pérez,Texas Rangers,Boston Red Sox,1,4.2,3,0,0,1,5,0
7,Jonathan Hernández,Texas Rangers,Boston Red Sox,1,1.0,1,0,0,0,3,0
8,Will Smith,Texas Rangers,Boston Red Sox,1,1.0,3,1,1,0,1,0
0,Kyle Bradish,Baltimore Orioles,Houston Astros,0,6.0,2,0,0,2,9,0
1,Jacob Webb,Baltimore Orioles,Houston Astros,0,1.0,0,0,0,0,0,0
2,Shintaro Fujinami,Baltimore Orioles,Houston Astros,0,0.1,0,1,1,2,0,0
3,Mike Baumann,Baltimore Orioles,Houston Astros,0,0.2,1,0,0,1,1,0
4,Danny Coulombe,Baltimore Orioles,Houston Astros,0,0.1,2,1,1,0,0,0
5,Cristian Javier,Houston Astros,Baltimore Orioles,1,5.0,3,1,1,2,11,0
6,Hector Neris,Houston Astros,Baltimore Orioles,1,1.0,2,0,0,0,0,0
7,Kendall Graveman,Houston Astros,Baltimore Orioles,1,0.2,1,0,0,0,1,0
8,Bryan Abreu,Houston Astros,Baltimore Orioles,1,1.1,0,0,0,0,1,0
9,Ryan Pressly,Houston Astros,Baltimore Orioles,1,1.0,0,0,0,0,0,0
0,Lucas Giolito,Cleveland Guardians,Kansas City Royals,0,5.1,7,4,3,3,6,1
1,James Karinchak,Cleveland Guardians,Kansas City Royals,0,0.2,0,0,0,1,1,0
2,Michael Kelly,Cleveland Guardians,Kansas City Royals,0,1.0,2,1,1,1,0,0
3,Enyel De Los Santos,Cleveland Guardians,Kansas City Royals,0,1.0,1,1,0,0,2,0
4,Zack Greinke,Kansas City Royals,Cleveland Guardians,1,3.2,5,2,2,0,5,0
5,Angel Zerpa,Kansas City Royals,Cleveland Guardians,1,5.1,3,0,0,0,4,0
0,George Kirby,Seattle Mariners,Oakland Athletics,0,7.0,8,3,3,0,3,2
1,Andrés Muñoz,Seattle Mariners,Oakland Athletics,0,1.0,0,0,0,0,1,0
2,Justin Topa,Seattle Mariners,Oakland Athletics,0,1.0,0,0,0,1,1,0
3,Joey Estes,Oakland Athletics,Seattle Mariners,1,4.2,6,6,5,1,2,3
4,Adrián Martinez,Oakland Athletics,Seattle Mariners,1,2.2,2,0,0,0,4,0
5,Francisco Pérez,Oakland Athletics,Seattle Mariners,1,0.2,0,0,0,2,0,0
6,Dany Jiménez,Oakland Athletics,Seattle Mariners,1,1.0,0,0,0,0,3,0
0,Logan Webb,San Francisco Giants,Arizona Diamondbacks,0,6.0,9,3,3,2,4,0
1,Ryan Walker,San Francisco Giants,Arizona Diamondbacks,0,0.2,3,4,4,1,2,2
2,Sean Hjelle,San Francisco Giants,Arizona Diamondbacks,0,1.1,2,0,0,0,1,0
3,Merrill Kelly,Arizona Diamondbacks,San Francisco Giants,1,6.2,3,1,1,3,5,1
4,Ryan Thompson,Arizona Diamondbacks,San Francisco Giants,1,0.1,0,0,0,0,1,0
5,Luis Frías,Arizona Diamondbacks,San Francisco Giants,1,1.0,0,0,0,1,1,0
6,Kyle Nelson,Arizona Diamondbacks,San Francisco Giants,1,1.0,0,0,0,0,1,0
0,Chase Anderson,Colorado Rockies,San Diego Padres,0,6.1,5,3,2,2,3,0
1,Justin Lawrence,Colorado Rockies,San Diego Padres,0,0.2,2,0,0,0,1,0
2,Nick Mears,Colorado Rockies,San Diego Padres,0,1.0,1,0,0,0,1,0
3,Seth Lugo,San Diego Padres,Colorado Rockies,1,6.0,7,2,2,2,7,1
4,Luis García,San Diego Padres,Colorado Rockies,1,1.0,1,0,0,1,1,0
5,Scott Barlow,San Diego Padres,Colorado Rockies,1,1.0,0,0,0,0,1,0
6,Josh Hader,San Diego Padres,Colorado Rockies,1,1.0,1,0,0,0,0,0
0,Kodai Senga,New York Mets,Miami Marlins,0,6.0,7,2,2,2,3,1
1,Drew Smith,New York Mets,Miami Marlins,0,1.0,0,0,0,1,1,0
2,Brooks Raley,New York Mets,Miami Marlins,0,0.2,2,1,1,0,2,0
3,Phil Bickford,New York Mets,Miami Marlins,0,0.1,1,0,0,0,0,0
4,Trevor Gott,New York Mets,Miami Marlins,0,1.0,0,0,0,0,1,0
5,Eury Pérez,Miami Marlins,New York Mets,1,3.0,3,3,2,3,2,1
6,Steven Okert,Miami Marlins,New York Mets,1,1.0,1,0,0,0,2,0
7,JT Chargois,Miami Marlins,New York Mets,1,1.0,0,0,0,0,1,0
8,George Soriano,Miami Marlins,New York Mets,1,1.1,3,3,3,1,2,1
9,David Robertson,Miami Marlins,New York Mets,1,0.2,0,0,0,0,0,0
10,Johnny Cueto,Miami Marlins,New York Mets,1,2.0,3,2,2,0,0,2
0,Reid Detmers,Los Angeles Angels,Tampa Bay Rays,0,4.0,3,1,0,2,7,0
1,Andrew Wantz,Los Angeles Angels,Tampa Bay Rays,0,2.0,3,2,2,1,2,0
2,Jimmy Herget,Los Angeles Angels,Tampa Bay Rays,0,2.0,1,0,0,1,1,0
3,Carlos Estévez,Los Angeles Angels,Tampa Bay Rays,0,1.0,1,0,0,0,1,0
4,Aaron Civale,Tampa Bay Rays,Los Angeles Angels,1,3.0,7,6,6,0,7,1
5,Jalen Beeks,Tampa Bay Rays,Los Angeles Angels,1,2.0,2,0,0,1,5,0
6,Erasmo Ramírez,Tampa Bay Rays,Los Angeles Angels,1,3.0,1,2,2,2,4,1
7,Andrew Kittredge,Tampa Bay Rays,Los Angeles Angels,1,1.0,0,0,0,0,3,0
0,Kevin Gausman,Toronto Blue Jays,New York Yankees,0,6.0,3,0,0,3,10,0
1,Chad Green,Toronto Blue Jays,New York Yankees,0,1.0,0,0,0,0,2,0
2,Jordan Hicks,Toronto Blue Jays,New York Yankees,0,1.0,0,0,0,0,1,0
3,Erik Swanson,Toronto Blue Jays,New York Yankees,0,1.0,2,1,1,0,1,1
4,Michael King,New York Yankees,Toronto Blue Jays,1,7.0,5,1,1,0,13,0
5,Tommy Kahnle,New York Yankees,Toronto Blue Jays,1,0.2,0,2,2,4,0,0
6,Ian Hamilton,New York Yankees,Toronto Blue Jays,1,1.0,4,3,3,2,1,0
7,Greg Weissert,New York Yankees,Toronto Blue Jays,1,0.1,0,0,0,0,0,0
0,Mitch Keller,Pittsburgh Pirates,Chicago Cubs,0,5.2,9,7,7,1,6,2
1,Ryan Borucki,Pittsburgh Pirates,Chicago Cubs,0,0.2,2,0,0,0,0,0
2,Carmen Mlodzinski,Pittsburgh Pirates,Chicago Cubs,0,0.2,0,0,0,1,1,0
3,Colin Holderman,Pittsburgh Pirates,Chicago Cubs,0,1.0,1,0,0,0,2,0
4,Hunter Stratton,Pittsburgh Pirates,Chicago Cubs,0,1.0,0,0,0,0,1,0
5,Justin Steele,Chicago Cubs,Pittsburgh Pirates,1,3.0,8,6,6,0,6,0
6,Jose Cuas,Chicago Cubs,Pittsburgh Pirates,1,1.0,1,1,1,0,1,1
7,Hayden Wesneski,Chicago Cubs,Pittsburgh Pirates,1,1.0,1,1,1,1,2,1
8,Mark Leiter Jr.,Chicago Cubs,Pittsburgh Pirates,1,1.0,2,3,3,1,0,1
9,Brad Boxberger,Chicago Cubs,Pittsburgh Pirates,1,1.0,0,0,0,0,1,0
10,Daniel Palencia,Chicago Cubs,Pittsburgh Pirates,1,1.2,3,2,2,1,2,0
11,Luke Little,Chicago Cubs,Pittsburgh Pirates,1,0.1,0,0,0,0,0,0
0,Adrian Houser,Milwaukee Brewers,St. Louis Cardinals,0,6.0,4,1,1,2,4,0
1,Bryse Wilson,Milwaukee Brewers,St. Louis Cardinals,0,1.0,0,0,0,1,0,0
2,Joel Payamps,Milwaukee Brewers,St. Louis Cardinals,0,1.0,2,1,1,0,0,0
3,J.B. Bukauskas,Milwaukee Brewers,St. Louis Cardinals,0,1.0,0,0,0,0,1,0
4,Zack Thompson,St. Louis Cardinals,Milwaukee Brewers,1,5.0,5,4,4,1,4,2
5,Jacob Barnes,St. Louis Cardinals,Milwaukee Brewers,1,2.0,1,0,0,0,2,0
6,Casey Lawrence,St. Louis Cardinals,Milwaukee Brewers,1,2.0,4,4,4,1,1,1
0,Reese Olson,Detroit Tigers,Los Angeles Dodgers,0,6.0,2,1,1,2,5,1
1,Miguel Díaz,Detroit Tigers,Los Angeles Dodgers,0,1.1,0,1,1,1,2,0
2,Will Vest,Detroit Tigers,Los Angeles Dodgers,0,1.2,1,0,0,0,2,0
3,Bobby Miller,Los Angeles Dodgers,Detroit Tigers,1,6.0,3,2,2,1,7,0
4,Ryan Brasier,Los Angeles Dodgers,Detroit Tigers,1,1.0,2,1,0,0,0,0
5,Evan Phillips,Los Angeles Dodgers,Detroit Tigers,1,1.0,2,1,1,0,0,0
6,Brusdar Graterol,Los Angeles Dodgers,Detroit Tigers,1,1.0,0,0,0,0,1,0
