,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
4,Adrian Houser,Milwaukee Brewers,Arizona Diamondbacks,1,4.0,3,2,1,2,1,1
0,Michael Wacha,San Diego Padres,San Francisco Giants,0,6.0,4,2,2,2,0,2
1,Tim Hill,San Diego Padres,San Francisco Giants,0,2.0,0,0,0,0,3,0
2,Luis García,San Diego Padres,San Francisco Giants,0,0.1,1,2,2,2,0,0
3,Drew Carlton,San Diego Padres,San Francisco Giants,0,0.1,0,0,0,2,0,0
4,Ray Kerr,San Diego Padres,San Francisco Giants,0,0.2,1,3,2,1,1,1
5,Ryan Walker,San Francisco Giants,San Diego Padres,1,1.2,3,1,1,1,0,1
6,Taylor Rogers,San Francisco Giants,San Diego Padres,1,0.2,0,0,0,0,1,0
7,Jakob Junis,San Francisco Giants,San Diego Padres,1,1.2,4,2,2,0,2,0
8,Keaton Winn,San Francisco Giants,San Diego Padres,1,5.0,3,1,1,0,4,1
9,Camilo Doval,San Francisco Giants,San Diego Padres,1,1.0,0,0,0,1,1,0
