,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
9,Matt Strahm,Philadelphia Phillies,San Diego Padres,1,1.0,0,1,0,1,1,0
10,Jeff Hoffman,Philadelphia Phillies,San Diego Padres,1,2.0,0,0,0,0,1,0
0,Tommy Henry,Arizona Diamondbacks,Toronto Blue Jays,0,4.1,7,3,3,1,5,0
1,Kevin Ginkel,Arizona Diamondbacks,Toronto Blue Jays,0,1.2,1,0,0,0,0,0
2,Miguel Castro,Arizona Diamondbacks,Toronto Blue Jays,0,1.0,0,0,0,0,2,0
3,Scott McGough,Arizona Diamondbacks,Toronto Blue Jays,0,0.1,3,4,4,1,0,0
4,Justin Martinez,Arizona Diamondbacks,Toronto Blue Jays,0,0.2,1,0,0,1,0,0
5,Yusei Kikuchi,Toronto Blue Jays,Arizona Diamondbacks,1,4.2,2,2,1,3,4,0
6,Jay Jackson,Toronto Blue Jays,Arizona Diamondbacks,1,1.0,0,0,0,0,1,0
7,Tim Mayza,Toronto Blue Jays,Arizona Diamondbacks,1,0.1,0,0,0,0,0,0
8,Trevor Richards,Toronto Blue Jays,Arizona Diamondbacks,1,1.0,0,0,0,2,2,0
9,Yimi García,Toronto Blue Jays,Arizona Diamondbacks,1,1.0,1,0,0,0,0,0
10,Mitch White,Toronto Blue Jays,Arizona Diamondbacks,1,0.2,0,3,3,3,1,0
11,Erik Swanson,Toronto Blue Jays,Arizona Diamondbacks,1,0.1,1,0,0,0,0,0
0,Adrian Houser,Milwaukee Brewers,Cincinnati Reds,0,5.2,6,3,3,2,5,1
1,Bryse Wilson,Milwaukee Brewers,Cincinnati Reds,0,0.1,0,0,0,0,0,0
2,Hoby Milner,Milwaukee Brewers,Cincinnati Reds,0,2.0,1,0,0,1,1,0
3,Devin Williams,Milwaukee Brewers,Cincinnati Reds,0,1.0,0,0,0,0,1,0
4,Ben Lively,Cincinnati Reds,Milwaukee Brewers,1,4.0,3,1,1,0,3,1
5,Derek Law,Cincinnati Reds,Milwaukee Brewers,1,0.1,2,1,1,1,0,0
6,Ian Gibaut,Cincinnati Reds,Milwaukee Brewers,1,1.2,1,0,0,0,3,0
7,Fernando Cruz,Cincinnati Reds,Milwaukee Brewers,1,0.2,0,0,0,2,1,0
8,Lucas Sims,Cincinnati Reds,Milwaukee Brewers,1,0.2,1,2,2,1,0,0
9,Alexis Díaz,Cincinnati Reds,Milwaukee Brewers,1,0.2,1,0,0,0,1,0
10,Buck Farmer,Cincinnati Reds,Milwaukee Brewers,1,1.0,1,0,0,1,1,0
0,Zach Eflin,Tampa Bay Rays,Kansas City Royals,0,3.0,7,5,5,0,0,0
1,Yonny Chirinos,Tampa Bay Rays,Kansas City Royals,0,4.2,4,3,3,0,1,3
2,Jake Diekman,Tampa Bay Rays,Kansas City Royals,0,0.1,0,0,0,0,1,0
3,Brady Singer,Kansas City Royals,Tampa Bay Rays,1,8.0,7,4,4,0,4,2
4,Scott Barlow,Kansas City Royals,Tampa Bay Rays,1,1.0,0,0,0,0,0,0
0,Josiah Gray,Washington Nationals,St. Louis Cardinals,0,5.0,10,4,4,1,2,1
1,Jordan Weems,Washington Nationals,St. Louis Cardinals,0,0.1,2,4,4,2,0,1
2,Jose Ferrer,Washington Nationals,St. Louis Cardinals,0,0.2,1,0,0,0,0,0
3,Joan Adon,Washington Nationals,St. Louis Cardinals,0,2.0,0,0,0,2,2,0
4,Jack Flaherty,St. Louis Cardinals,Washington Nationals,1,6.0,3,3,3,3,7,1
5,Chris Stratton,St. Louis Cardinals,Washington Nationals,1,1.0,0,0,0,0,0,0
6,Kyle Leahy,St. Louis Cardinals,Washington Nationals,1,0.1,1,1,1,1,0,0
7,JoJo Romero,St. Louis Cardinals,Washington Nationals,1,1.2,0,0,0,1,2,0
0,Kutter Crawford,Boston Red Sox,Chicago Cubs,0,6.0,1,0,0,4,9,0
1,Joe Jacques,Boston Red Sox,Chicago Cubs,0,1.0,0,0,0,0,0,0
2,Jake Faria,Boston Red Sox,Chicago Cubs,0,2.0,4,5,5,4,3,0
3,Justin Steele,Chicago Cubs,Boston Red Sox,1,6.0,10,6,6,1,6,2
4,Michael Rucker,Chicago Cubs,Boston Red Sox,1,1.1,1,3,3,2,1,0
5,Adbert Alzolay,Chicago Cubs,Boston Red Sox,1,0.2,2,2,2,0,1,1
6,Tucker Barnhart,Chicago Cubs,Boston Red Sox,1,1.0,1,0,0,0,0,0
0,Tanner Bibee,Cleveland Guardians,Texas Rangers,0,6.0,5,2,2,1,6,1
1,Enyel De Los Santos,Cleveland Guardians,Texas Rangers,0,1.0,0,0,0,0,0,0
2,Trevor Stephan,Cleveland Guardians,Texas Rangers,0,0.1,3,4,4,2,0,0
3,Sam Hentges,Cleveland Guardians,Texas Rangers,0,0.2,0,0,0,0,0,0
4,Martín Pérez,Texas Rangers,Cleveland Guardians,1,5.0,5,3,3,4,2,1
5,Cody Bradford,Texas Rangers,Cleveland Guardians,1,3.0,3,2,2,0,4,1
6,Will Smith,Texas Rangers,Cleveland Guardians,1,1.0,1,0,0,0,1,0
0,Gerrit Cole,New York Yankees,Colorado Rockies,0,6.0,2,1,1,1,11,1
1,Wandy Peralta,New York Yankees,Colorado Rockies,0,1.0,0,0,0,0,1,0
2,Tommy Kahnle,New York Yankees,Colorado Rockies,0,0.2,2,3,3,1,1,0
3,Clay Holmes,New York Yankees,Colorado Rockies,0,0.1,2,1,1,0,0,1
4,Ian Hamilton,New York Yankees,Colorado Rockies,0,2.0,0,0,0,1,1,0
5,Nick Ramirez,New York Yankees,Colorado Rockies,0,0.2,1,2,1,0,1,1
6,Ron Marinaccio,New York Yankees,Colorado Rockies,0,0.0,1,1,1,0,0,1
7,Chase Anderson,Colorado Rockies,New York Yankees,1,5.0,3,0,0,2,1,0
8,Jake Bird,Colorado Rockies,New York Yankees,1,0.2,3,3,2,1,0,0
9,Justin Lawrence,Colorado Rockies,New York Yankees,1,1.1,0,0,0,0,3,0
10,Pierce Johnson,Colorado Rockies,New York Yankees,1,1.0,0,0,0,2,1,0
11,Daniel Bard,Colorado Rockies,New York Yankees,1,1.0,1,2,2,2,0,0
12,Matt Koch,Colorado Rockies,New York Yankees,1,1.0,0,0,0,0,0,0
13,Gavin Hollowell,Colorado Rockies,New York Yankees,1,1.0,2,2,1,1,1,0
0,Joe Ryan,Minnesota Twins,Oakland Athletics,0,5.1,5,3,3,3,7,1
1,Jorge López,Minnesota Twins,Oakland Athletics,0,1.1,1,1,1,1,1,0
2,Emilio Pagán,Minnesota Twins,Oakland Athletics,0,1.1,0,0,0,0,1,0
3,Jhoan Duran,Minnesota Twins,Oakland Athletics,0,1.0,1,0,0,0,0,0
4,JP Sears,Oakland Athletics,Minnesota Twins,1,6.1,4,3,3,0,7,2
5,Lucas Erceg,Oakland Athletics,Minnesota Twins,1,0.0,2,2,2,2,0,0
6,Shintaro Fujinami,Oakland Athletics,Minnesota Twins,1,1.2,0,0,0,0,1,0
7,Sam Long,Oakland Athletics,Minnesota Twins,1,1.0,0,0,0,1,1,0
0,Reese Olson,Detroit Tigers,Seattle Mariners,0,5.1,6,2,2,0,5,1
1,Chasen Shreve,Detroit Tigers,Seattle Mariners,0,0.2,0,0,0,1,0,0
2,Mason Englert,Detroit Tigers,Seattle Mariners,0,2.0,0,0,0,1,2,0
3,Bryce Miller,Seattle Mariners,Detroit Tigers,1,5.0,5,0,0,1,3,0
4,Matt Brash,Seattle Mariners,Detroit Tigers,1,1.0,0,0,0,0,2,0
5,Justin Topa,Seattle Mariners,Detroit Tigers,1,1.0,0,0,0,0,1,0
6,Andrés Muñoz,Seattle Mariners,Detroit Tigers,1,1.0,0,0,0,0,1,0
7,Paul Sewald,Seattle Mariners,Detroit Tigers,1,1.0,1,0,0,0,3,0
0,Bobby Miller,Los Angeles Dodgers,New York Mets,0,4.2,3,1,1,1,5,0
1,Brusdar Graterol,Los Angeles Dodgers,New York Mets,0,0.1,0,0,0,0,0,0
2,Ryan Brasier,Los Angeles Dodgers,New York Mets,0,1.0,0,0,0,0,1,0
3,Phil Bickford,Los Angeles Dodgers,New York Mets,0,1.0,1,0,0,0,1,0
4,Alex Vesia,Los Angeles Dodgers,New York Mets,0,1.0,0,0,0,0,0,0
5,Evan Phillips,Los Angeles Dodgers,New York Mets,0,1.0,1,0,0,0,1,0
6,Nick Robertson,Los Angeles Dodgers,New York Mets,0,0.0,1,1,0,0,0,0
7,Max Scherzer,New York Mets,Los Angeles Dodgers,1,7.0,1,0,0,3,6,0
8,Trevor Gott,New York Mets,Los Angeles Dodgers,1,0.1,2,1,1,1,0,0
9,Brooks Raley,New York Mets,Los Angeles Dodgers,1,0.2,0,0,0,0,0,0
10,David Robertson,New York Mets,Los Angeles Dodgers,1,2.0,1,0,0,0,1,0
0,Cristian Javier,Houston Astros,Los Angeles Angels,0,5.0,4,3,3,2,7,1
1,Joel Kuhnel,Houston Astros,Los Angeles Angels,0,1.2,2,3,3,1,0,0
2,Rafael Montero,Houston Astros,Los Angeles Angels,0,1.1,1,1,1,1,2,0
3,Phil Maton,Houston Astros,Los Angeles Angels,0,1.0,2,1,1,1,1,1
4,Tyler Anderson,Los Angeles Angels,Houston Astros,1,3.0,5,1,1,2,5,0
5,José Soriano,Los Angeles Angels,Houston Astros,1,1.0,1,0,0,1,1,0
6,Zack Weiss,Los Angeles Angels,Houston Astros,1,1.2,2,0,0,0,4,0
7,Jacob Webb,Los Angeles Angels,Houston Astros,1,1.1,3,2,2,1,1,2
8,Carlos Estévez,Los Angeles Angels,Houston Astros,1,1.0,2,2,2,0,0,1
9,Jaime Barria,Los Angeles Angels,Houston Astros,1,1.0,3,4,4,1,0,2
