,Name,Team,Opponent,Hmcrt_adv,IP,H,R,ER,BB,SO,HR
3,Garrett Whitlock,Boston Red Sox,Toronto Blue Jays,0,0.1,2,1,1,0,1,0
4,Hyun Jin Ryu,Toronto Blue Jays,Boston Red Sox,1,4.2,6,0,0,2,2,0
5,Yimi García,Toronto Blue Jays,Boston Red Sox,1,1.1,1,0,0,1,2,0
6,Génesis Cabrera,Toronto Blue Jays,Boston Red Sox,1,0.2,1,1,1,1,1,0
7,Chad Green,Toronto Blue Jays,Boston Red Sox,1,1.1,0,0,0,0,2,0
8,Erik Swanson,Toronto Blue Jays,Boston Red Sox,1,1.0,1,1,1,0,2,1
0,Cody Bradford,Texas Rangers,Cleveland Guardians,0,3.0,7,6,6,0,2,1
1,Jonathan Hernández,Texas Rangers,Cleveland Guardians,0,3.0,4,3,3,1,1,0
2,Jake Latz,Texas Rangers,Cleveland Guardians,0,2.0,0,0,0,0,1,0
3,Gavin Williams,Cleveland Guardians,Texas Rangers,1,6.0,4,1,1,2,7,0
4,Matt Moore,Cleveland Guardians,Texas Rangers,1,1.0,2,0,0,1,2,0
5,Xzavion Curry,Cleveland Guardians,Texas Rangers,1,1.0,0,0,0,0,1,0
6,Nick Sandlin,Cleveland Guardians,Texas Rangers,1,1.0,1,1,0,0,2,0
0,Charlie Morton,Atlanta Braves,Miami Marlins,0,4.2,6,6,6,5,5,1
1,Dereck Rodríguez,Atlanta Braves,Miami Marlins,0,2.0,7,8,8,3,0,2
2,Nicky Lopez,Atlanta Braves,Miami Marlins,0,1.1,4,2,2,1,0,1
3,Jesús Luzardo,Miami Marlins,Atlanta Braves,1,6.0,4,0,0,2,8,0
4,JT Chargois,Miami Marlins,Atlanta Braves,1,1.0,1,0,0,0,2,0
5,Chi Chi González,Miami Marlins,Atlanta Braves,1,1.0,3,2,2,0,1,1
6,Jacob Stallings,Miami Marlins,Atlanta Braves,1,1.0,1,0,0,0,0,0
0,Brandon Williamson,Cincinnati Reds,New York Mets,0,4.0,6,3,3,1,2,0
1,Carson Spiers,Cincinnati Reds,New York Mets,0,3.0,7,5,3,2,3,0
2,Sam Moll,Cincinnati Reds,New York Mets,0,1.0,0,0,0,0,0,0
3,José Quintana,New York Mets,Cincinnati Reds,1,6.2,8,2,2,1,2,1
4,Drew Smith,New York Mets,Cincinnati Reds,1,0.1,0,0,0,0,0,0
5,Jeff Brigham,New York Mets,Cincinnati Reds,1,1.0,1,2,2,1,0,1
6,Brooks Raley,New York Mets,Cincinnati Reds,1,1.0,0,0,0,0,1,0
0,Sonny Gray,Minnesota Twins,Chicago White Sox,0,7.0,5,0,0,0,6,0
1,Griffin Jax,Minnesota Twins,Chicago White Sox,0,1.0,0,0,0,0,1,0
2,Emilio Pagán,Minnesota Twins,Chicago White Sox,0,1.0,1,0,0,1,1,0
3,Dylan Cease,Chicago White Sox,Minnesota Twins,1,6.0,4,3,3,3,5,1
4,Luis Patiño,Chicago White Sox,Minnesota Twins,1,3.0,3,1,1,0,2,1
0,Framber Valdez,Houston Astros,Kansas City Royals,0,7.0,5,1,0,1,5,0
1,Bryan Abreu,Houston Astros,Kansas City Royals,0,1.0,0,0,0,0,0,0
2,Kendall Graveman,Houston Astros,Kansas City Royals,0,1.0,1,0,0,0,0,0
3,Jordan Lyles,Kansas City Royals,Houston Astros,1,6.0,6,4,4,1,6,2
4,Jackson Kowar,Kansas City Royals,Houston Astros,1,1.0,0,0,0,0,1,0
5,Tucker Davidson,Kansas City Royals,Houston Astros,1,1.0,1,0,0,0,1,0
6,Brad Keller,Kansas City Royals,Houston Astros,1,1.0,2,3,3,3,0,0
0,Patrick Corbin,Washington Nationals,Milwaukee Brewers,0,6.0,4,1,1,2,2,0
1,Hunter Harvey,Washington Nationals,Milwaukee Brewers,0,2.0,0,0,0,0,2,0
2,Kyle Finnegan,Washington Nationals,Milwaukee Brewers,0,1.0,1,0,0,1,1,0
3,Robert Garcia,Washington Nationals,Milwaukee Brewers,0,2.0,1,0,0,2,1,0
4,Brandon Woodruff,Milwaukee Brewers,Washington Nationals,1,6.0,3,1,1,0,6,1
5,Hoby Milner,Milwaukee Brewers,Washington Nationals,1,1.0,0,0,0,0,0,0
6,Bryse Wilson,Milwaukee Brewers,Washington Nationals,1,0.1,1,0,0,1,0,0
7,Andrew Chafin,Milwaukee Brewers,Washington Nationals,1,0.2,0,0,0,0,0,0
8,Devin Williams,Milwaukee Brewers,Washington Nationals,1,1.0,0,0,0,2,2,0
9,Thyago Vieira,Milwaukee Brewers,Washington Nationals,1,2.0,0,1,0,1,1,0
0,Taijuan Walker,Philadelphia Phillies,St. Louis Cardinals,0,7.0,8,5,5,1,3,1
1,Seranthony Domínguez,Philadelphia Phillies,St. Louis Cardinals,0,1.0,1,1,1,0,0,1
2,Dakota Hudson,St. Louis Cardinals,Philadelphia Phillies,1,5.0,5,3,3,3,3,0
3,Matthew Liberatore,St. Louis Cardinals,Philadelphia Phillies,1,1.2,0,0,0,1,2,0
4,Giovanny Gallegos,St. Louis Cardinals,Philadelphia Phillies,1,0.1,2,1,1,0,0,1
5,John King,St. Louis Cardinals,Philadelphia Phillies,1,1.0,3,1,1,1,1,0
6,Ryan Helsley,St. Louis Cardinals,Philadelphia Phillies,1,1.0,1,0,0,1,2,0
0,Sean Manaea,San Francisco Giants,Colorado Rockies,0,5.1,8,3,2,0,3,1
1,John Brebbia,San Francisco Giants,Colorado Rockies,0,0.2,1,2,2,0,0,1
2,Tyler Rogers,San Francisco Giants,Colorado Rockies,0,1.0,2,1,1,1,1,0
3,Luke Jackson,San Francisco Giants,Colorado Rockies,0,1.0,1,0,0,0,2,0
4,Camilo Doval,San Francisco Giants,Colorado Rockies,0,0.2,3,4,1,0,1,0
5,Taylor Rogers,San Francisco Giants,Colorado Rockies,0,0.1,0,0,0,0,0,0
6,Chris Flexen,Colorado Rockies,San Francisco Giants,1,5.1,5,4,4,0,5,0
7,Matt Koch,Colorado Rockies,San Francisco Giants,1,0.1,5,5,5,0,0,1
8,Evan Justice,Colorado Rockies,San Francisco Giants,1,0.2,3,2,2,1,0,0
9,Matt Carasiti,Colorado Rockies,San Francisco Giants,1,0.2,1,0,0,0,1,0
10,Noah Davis,Colorado Rockies,San Francisco Giants,1,2.0,0,0,0,0,2,0
0,Miguel Díaz,Detroit Tigers,Los Angeles Angels,0,1.0,1,0,0,1,1,0
1,Joey Wentz,Detroit Tigers,Los Angeles Angels,0,4.1,5,3,3,1,7,1
2,José Cisnero,Detroit Tigers,Los Angeles Angels,0,0.2,0,0,0,1,2,0
3,Tyler Holton,Detroit Tigers,Los Angeles Angels,0,1.1,0,0,0,0,0,0
4,Jason Foley,Detroit Tigers,Los Angeles Angels,0,0.2,0,0,0,0,0,0
5,Alex Lange,Detroit Tigers,Los Angeles Angels,0,1.0,0,0,0,0,1,0
6,Jimmy Herget,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,0,2,0
7,Kenny Rosenberg,Los Angeles Angels,Detroit Tigers,1,5.0,7,5,5,2,3,2
8,José Marte,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,1,1,0
9,Aaron Loup,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,1,2,0
10,Andrew Wantz,Los Angeles Angels,Detroit Tigers,1,1.0,0,0,0,1,1,0
0,Nick Martinez,San Diego Padres,Oakland Athletics,0,3.0,1,0,0,0,5,0
1,Pedro Avila,San Diego Padres,Oakland Athletics,0,3.0,1,0,0,1,5,0
2,Tom Cosgrove,San Diego Padres,Oakland Athletics,0,1.0,3,0,0,0,1,0
3,Ray Kerr,San Diego Padres,Oakland Athletics,0,2.0,1,1,1,0,5,1
4,Joe Boyle,Oakland Athletics,San Diego Padres,1,3.0,1,0,0,2,4,0
5,Ken Waldichuk,Oakland Athletics,San Diego Padres,1,4.0,9,6,6,0,2,1
6,Devin Sweet,Oakland Athletics,San Diego Padres,1,1.0,3,4,4,1,2,1
7,Francisco Pérez,Oakland Athletics,San Diego Padres,1,1.0,0,0,0,0,0,0
0,Shelby Miller,Los Angeles Dodgers,Seattle Mariners,0,1.0,1,0,0,0,1,0
1,Ryan Yarbrough,Los Angeles Dodgers,Seattle Mariners,0,4.2,5,1,1,2,7,0
2,Gavin Stone,Los Angeles Dodgers,Seattle Mariners,0,3.1,1,0,0,2,5,0
3,Logan Gilbert,Seattle Mariners,Los Angeles Dodgers,1,5.0,7,5,5,1,6,2
4,Eduard Bazardo,Seattle Mariners,Los Angeles Dodgers,1,2.0,2,0,0,0,0,0
5,Dominic Leone,Seattle Mariners,Los Angeles Dodgers,1,2.0,1,1,1,1,2,1
0,Jordan Wicks,Chicago Cubs,Arizona Diamondbacks,0,4.1,4,3,3,4,5,0
1,Jose Cuas,Chicago Cubs,Arizona Diamondbacks,0,1.1,2,2,2,0,1,1
2,Daniel Palencia,Chicago Cubs,Arizona Diamondbacks,0,0.2,1,1,1,0,2,0
3,Luke Little,Chicago Cubs,Arizona Diamondbacks,0,0.1,2,0,0,0,1,0
4,Brad Boxberger,Chicago Cubs,Arizona Diamondbacks,0,1.1,0,0,0,1,2,0
5,Ryne Nelson,Arizona Diamondbacks,Chicago Cubs,1,3.1,4,2,2,3,3,0
6,Luis Frías,Arizona Diamondbacks,Chicago Cubs,1,1.2,2,0,0,0,0,0
7,Miguel Castro,Arizona Diamondbacks,Chicago Cubs,1,1.0,0,0,0,0,2,0
8,Ryan Thompson,Arizona Diamondbacks,Chicago Cubs,1,1.0,1,0,0,0,0,0
9,Bryce Jarvis,Arizona Diamondbacks,Chicago Cubs,1,2.0,0,0,0,0,1,0
